dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,estado_pil,tipo_vehi,marca_vehi,causa_acc,year
27,Febrero,Domingo,22,Guatemala,4,Hombre,24,Mayor,Ignorado,Motocicleta,Italika,Colisión,2011
5,Marzo,Sabado,22,Escuintla,Ignorado,Hombre,16,Mayor,Ignorado,Motocicleta,Italika,Colisión,2011
28,Marzo,Lunes,23,Alta Verpaz,2,Hombre,30,Mayor,Normal,Motocicleta,Italika,Volco,2011
13,Abril,Miercoles,14,Huehuetenango,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Italika,Colisión,2011
2,Mayo,Lunes,22,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Italika,Colisión,2011
6,Mayo,Viernes,0,Alta Verpaz,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Italika,Empotro,2011
16,Mayo,Lunes,18,Suchitepequez,Ignorado,Hombre,25,Mayor,Normal,Motocicleta,Italika,Colisión,2011
11,Junio,Sabado,6,Escuintla,Ignorado,Hombre,25,Mayor,Normal,Motocicleta,Italika,Colisión,2011
16,Junio,Jueves,3,Guatemala,Ignorado,Hombre,28,Mayor,Ebrio,Motocicleta,Italika,Volco,2011
11,Julio,Lunes,14,Jalapa,2,Hombre,22,Mayor,Normal,Motocicleta,Italika,Colisión,2011
3,Agosto,Miercoles,2,Guatemala,18,Hombre,18,Mayor,Normal,Motocicleta,Italika,Colisión,2011
22,Agosto,Lunes,0,Jutiapa,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Italika,Empotro,2011
29,Agosto,Lunes,13,San Marcos,Ignorado,Hombre,45,Mayor,Ignorado,Motocicleta,Italika,Empotro,2011
3,Septiembre,Sabado,20,Escuintla,Ignorado,Hombre,26,Mayor,Ignorado,Motocicleta,Italika,Empotro,2011
17,Septiembre,Sabado,17,Guatemala,15,Hombre,25,Mayor,Ignorado,Motocicleta,Italika,Empotro,2011
23,Octubre,Domingo,20,Escuintla,Ignorado,Hombre,17,Menor,Ignorado,Motocicleta,Italika,Empotro,2011
31,Octubre,Lunes,19,Jutiapa,Ignorado,Hombre,21,Mayor,Ebrio,Motocicleta,Italika,Empotro,2011
8,Noviembre,Martes,16,Chimaltenango,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Italika,Volco,2011
9,Noviembre,Miercoles,3,Escuintla,Ignorado,Hombre,38,Mayor,Ebrio,Motocicleta,Italika,Empotro,2011
9,Noviembre,Miercoles,14,Peten,Ignorado,Hombre,17,Menor,Ignorado,Motocicleta,Italika,Colisión,2011
23,Noviembre,Miercoles,18,Totonicapan,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Italika,Empotro,2011
2,Diciembre,Viernes,22,Solola,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Italika,Empotro,2011
10,Diciembre,Sabado,8,San Marcos,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Italika,Colisión,2011
21,Diciembre,Miercoles,1,Chimaltenango,Ignorado,Hombre,24,Mayor,Normal,Motocicleta,Italika,Empotro,2011
25,Diciembre,Domingo,17,Jalapa,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Italika,Colisión,2011
25,Diciembre,Domingo,20,Peten,Ignorado,Hombre,33,Mayor,Normal,Motocicleta,Italika,Colisión,2011
30,Diciembre,Viernes,21,Guatemala,6,Hombre,22,Mayor,Normal,Motocicleta,Italika,Caida,2011
10,Febrero,Jueves,18,Quiche,Ignorado,Hombre,32,Mayor,Ignorado,Automovil,Jaguar,Colisión,2011
16,Mayo,Lunes,13,Guatemala,12,Hombre,26,Mayor,Normal,Camioneta,Jeep,Colisión,2011
1,Agosto,Lunes,5,Guatemala,1,Hombre,25,Mayor,Normal,Camioneta,Jeep,Colisión,2011
24,Agosto,Miercoles,11,Chiquimula,Ignorado,Hombre,54,Mayor,Normal,Tractor,John Dere,Colisión,2011
4,Mayo,Miercoles,10,Izabal,Ignorado,Hombre,45,Mayor,Ignorado,Motocicleta,Kawasaki,Colisión,2011
31,Mayo,Martes,11,Solola,Ignorado,Hombre,52,Mayor,Normal,Motocicleta,Kawasaki,Colisión,2011
30,Diciembre,Viernes,17,Suchitepequez,Ignorado,Hombre,29,Mayor,Ebrio,Motocicleta,Kawasaki,Colisión,2011
10,Marzo,Jueves,11,Escuintla,Ignorado,Hombre,37,Mayor,Normal,Cabezal,Kenworth,Colisión,2011
20,Junio,Lunes,11,El Progreso,Ignorado,Hombre,35,Mayor,Normal,Camión,Kenworth,Colisión,2011
2,Noviembre,Miercoles,7,Solola,Ignorado,Hombre,29,Mayor,Ignorado,Cabezal,Kenworth,Colisión,2011
18,Febrero,Viernes,19,Guatemala,18,Hombre,44,Mayor,Ignorado,Bus extraurbano,Blue bird,Colisión,2011
17,Mayo,Martes,20,Guatemala,14,Hombre,32,Mayor,Ignorado,Bus urbano,Blue bird,Colisión,2011
14,Junio,Martes,12,Guatemala,5,Hombre,40,Mayor,Normal,Bus urbano,Blue bird,Colisión,2011
6,Julio,Miercoles,23,Guatemala,1,Hombre,29,Mayor,Ignorado,Bus urbano,Blue bird,Colisión,2011
31,Julio,Domingo,20,Guatemala,5,Hombre,29,Mayor,Ebrio,Bus urbano,Blue bird,Colisión,2011
18,Noviembre,Viernes,19,Guatemala,7,Ignorado,Ignorado,Ignorado,Normal,Bus urbano,Blue bird,Colisión,2011
19,Enero,Miercoles,8,Quetzaltenango,11,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Kia,Colisión,2011
24,Enero,Lunes,15,Suchitepequez,Ignorado,Hombre,55,Mayor,Ebrio,Microbus,Kia,Colisión,2011
5,Marzo,Sabado,17,Santa Rosa,Ignorado,Hombre,23,Mayor,Ebrio,Camioneta,Kia,Volco,2011
11,Marzo,Viernes,1,Guatemala,1,Hombre,33,Mayor,Ignorado,Camioneta,Kia,Colisión,2011
23,Marzo,Miercoles,9,Guatemala,13,Hombre,68,Mayor,Ignorado,Automovil,Kia,Colisión,2011
28,Marzo,Lunes,12,Guatemala,4,Hombre,50,Mayor,Normal,Automovil,Kia,Colisión,2011
17,Abril,Domingo,16,Sacatepequez,Ignorado,Hombre,66,Mayor,Ignorado,Camioneta,Kia,Volco,2011
29,Abril,Viernes,14,Escuintla,Ignorado,Hombre,49,Mayor,Ebrio,Automovil,Kia,Colisión,2011
1,Mayo,Domingo,3,Guatemala,9,Hombre,40,Mayor,Normal,Camioneta,Kia,Colisión,2011
8,Mayo,Domingo,6,Guatemala,3,Hombre,21,Mayor,Ebrio,Automovil,Kia,Empotro,2011
17,Mayo,Martes,22,Guatemala,11,Hombre,36,Mayor,Ignorado,Automovil,Kia,Colisión,2011
18,Mayo,Miercoles,18,Santa Rosa,Ignorado,Hombre,25,Mayor,Ebrio,Automovil,Kia,Colisión,2011
21,Mayo,Sabado,2,San Marcos,1,Mujer,28,Mayor,Ebrio,Camioneta,Kia,Empotro,2011
9,Junio,Jueves,15,Guatemala,2,Hombre,46,Mayor,Normal,Pick up,Kia,Colisión,2011
14,Junio,Martes,4,Alta Verpaz,Ignorado,Hombre,26,Mayor,Normal,Camión,Kia,Volco,2011
16,Junio,Jueves,13,Guatemala,17,Hombre,35,Mayor,Ignorado,Camión,Kia,Colisión,2011
25,Junio,Sabado,5,Chimaltenango,Ignorado,Hombre,21,Mayor,Ignorado,Automovil,Kia,Volco,2011
9,Julio,Sabado,18,Guatemala,8,Mujer,34,Mayor,Normal,Automovil,Kia,Colisión,2011
13,Julio,Miercoles,0,San Marcos,Ignorado,Hombre,20,Mayor,Ignorado,Camión,Kia,Colisión,2011
18,Julio,Lunes,14,Escuintla,Ignorado,Hombre,33,Mayor,Ignorado,Camión,Kia,Colisión,2011
23,Julio,Sabado,2,Guatemala,11,Mujer,32,Mayor,Ignorado,Automovil,Kia,Empotro,2011
28,Agosto,Domingo,20,Guatemala,1,Hombre,27,Mayor,Ebrio,Automovil,Kia,Colisión,2011
28,Agosto,Domingo,18,El Progreso,Ignorado,Hombre,28,Mayor,Normal,Camión,Kia,Colisión,2011
3,Septiembre,Sabado,4,Guatemala,3,Hombre,34,Mayor,Normal,Automovil,Kia,Colisión,2011
17,Septiembre,Sabado,18,Guatemala,Ignorado,Hombre,54,Mayor,Ignorado,Camioneta,Kia,Colisión,2011
20,Septiembre,Martes,22,Guatemala,1,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Kia,Colisión,2011
23,Septiembre,Viernes,16,Guatemala,6,Hombre,33,Mayor,Normal,Automovil,Kia,Colisión,2011
24,Septiembre,Sabado,18,Peten,Ignorado,Hombre,46,Mayor,Normal,Camión,Kia,Colisión,2011
26,Septiembre,Lunes,22,Guatemala,13,Hombre,43,Mayor,Normal,Camioneta,Kia,Empotro,2011
28,Septiembre,Miercoles,21,Guatemala,5,Hombre,30,Mayor,Ignorado,Automovil,Kia,Colisión,2011
6,Octubre,Jueves,21,Santa Rosa,Ignorado,Hombre,28,Mayor,Ebrio,Panel,Kia,Colisión,2011
7,Noviembre,Lunes,10,Guatemala,Ignorado,Hombre,31,Mayor,Normal,Pick up,Kia,Colisión,2011
12,Noviembre,Sabado,23,Guatemala,4,Hombre,50,Mayor,Ebrio,Automovil,Kia,Colisión,2011
12,Noviembre,Sabado,16,Huehuetenango,Ignorado,Hombre,34,Mayor,Ebrio,Microbus,Kia,Volco,2011
13,Noviembre,Domingo,17,Guatemala,10,Hombre,59,Mayor,Ignorado,Camioneta,Kia,Volco,2011
20,Noviembre,Domingo,17,El Progreso,Ignorado,Hombre,63,Mayor,Ignorado,Microbus,Kia,Colisión,2011
22,Noviembre,Martes,7,Guatemala,3,Hombre,40,Mayor,Normal,Camión,Kia,Colisión,2011
25,Noviembre,Viernes,18,Izabal,Ignorado,Hombre,26,Mayor,Ignorado,Pick up,Kia,Volco,2011
28,Noviembre,Lunes,7,Guatemala,1,Hombre,32,Mayor,Ignorado,Pick up,Kia,Colisión,2011
11,Diciembre,Domingo,19,Guatemala,18,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Kia,Volco,2011
18,Diciembre,Domingo,16,El Progreso,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Kia,Caida,2011
20,Diciembre,Martes,23,Guatemala,12,Mujer,32,Mayor,Normal,Automovil,Kia,Empotro,2011
1,Enero,Sabado,16,Guatemala,5,Hombre,22,Mayor,Normal,Motocicleta,Kymco,Empotro,2011
1,Febrero,Martes,18,Quetzaltenango,2,Hombre,20,Mayor,Ebrio,Motocicleta,Kymco,Colisión,2011
3,Febrero,Jueves,22,Jutiapa,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Kymco,Colisión,2011
18,Febrero,Viernes,20,Peten,Ignorado,Hombre,25,Mayor,Normal,Motocicleta,Kymco,Colisión,2011
6,Marzo,Domingo,17,San Marcos,Ignorado,Hombre,49,Mayor,Ebrio,Motocicleta,Kymco,Colisión,2011
12,Marzo,Sabado,15,Quiche,Ignorado,Hombre,28,Mayor,Normal,Motocicleta,Kymco,Volco,2011
9,Mayo,Lunes,15,Guatemala,18,Hombre,23,Mayor,Normal,Motocicleta,Kymco,Colisión,2011
24,Junio,Viernes,17,Guatemala,6,Hombre,26,Mayor,Normal,Motocicleta,Kymco,Colisión,2011
26,Julio,Martes,19,Sacatepequez,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Kymco,Ignorado,2011
19,Agosto,Viernes,21,Guatemala,Ignorado,Hombre,26,Mayor,Normal,Motocicleta,Kymco,Colisión,2011
25,Septiembre,Domingo,12,Guatemala,Ignorado,Hombre,25,Mayor,Normal,Motocicleta,Kymco,Colisión,2011
26,Enero,Miercoles,3,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Mazda,Volco,2011
4,Febrero,Viernes,19,Santa Rosa,Ignorado,Hombre,31,Mayor,Ignorado,Camión,Mazda,Colisión,2011
11,Febrero,Viernes,12,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Mazda,Volco,2011
25,Febrero,Viernes,7,Guatemala,5,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Mazda,Empotro,2011
12,Marzo,Sabado,22,Suchitepequez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Mazda,Caida,2011
17,Marzo,Jueves,20,Suchitepequez,Ignorado,Hombre,55,Mayor,Normal,Camión,Mazda,Colisión,2011
19,Marzo,Sabado,18,Guatemala,4,Hombre,48,Mayor,Normal,Bus urbano,Mazda,Colisión,2011
30,Marzo,Miercoles,6,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Mazda,Volco,2011
7,Abril,Jueves,18,Santa Rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Mazda,Colisión,2011
9,Abril,Sabado,11,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Mazda,Caida,2011
28,Abril,Jueves,8,Guatemala,18,Hombre,55,Mayor,Normal,Bus urbano,Mazda,Colisión,2011
14,Mayo,Sabado,11,Guatemala,1,Hombre,33,Mayor,Normal,Bus extraurbano,Mazda,Colisión,2011
16,Mayo,Lunes,10,Guatemala,1,Hombre,23,Mayor,Normal,Bus urbano,Mazda,Colisión,2011
18,Mayo,Miercoles,16,Escuintla,1,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Mazda,Colisión,2011
27,Mayo,Viernes,11,Guatemala,9,Hombre,28,Mayor,Ignorado,Bus urbano,Mazda,Colisión,2011
2,Junio,Jueves,9,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Mazda,Caida,2011
9,Junio,Jueves,20,Quiche,Ignorado,Hombre,46,Mayor,Normal,Camión,Mazda,Colisión,2011
16,Junio,Jueves,5,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Mazda,Caida,2011
17,Junio,Viernes,7,Chimaltenango,Ignorado,Hombre,41,Mayor,Ignorado,Camión,Mazda,Colisión,2011
3,Julio,Domingo,7,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Mazda,Caida,2011
4,Julio,Lunes,7,Guatemala,Ignorado,Hombre,29,Mayor,Ignorado,Camión,Mazda,Colisión,2011
9,Julio,Sabado,14,Guatemala,10,Hombre,68,Mayor,Normal,Automovil,Mazda,Colisión,2011
29,Julio,Viernes,20,Guatemala,10,Hombre,50,Mayor,Normal,Automovil,Mazda,Colisión,2011
30,Julio,Sabado,17,Guatemala,1,Hombre,52,Mayor,Normal,Camión,Mazda,Colisión,2011
6,Agosto,Sabado,15,San Marcos,Ignorado,Hombre,22,Mayor,Normal,Camión,Mazda,Colisión,2011
14,Agosto,Domingo,3,Guatemala,6,Hombre,47,Mayor,Normal,Camión,Mazda,Colisión,2011
1,Septiembre,Jueves,23,Solola,Ignorado,Hombre,28,Mayor,Normal,Camión,Mazda,Empotro,2011
2,Septiembre,Viernes,6,Quetzaltenango,Ignorado,Hombre,47,Mayor,Ignorado,Camión,Mazda,Caida,2011
6,Septiembre,Martes,23,Guatemala,Ignorado,Hombre,59,Mayor,Ebrio,Bus urbano,Mazda,Colisión,2011
19,Septiembre,Lunes,19,Guatemala,1,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Mazda,Colisión,2011
10,Octubre,Lunes,20,Suchitepequez,Ignorado,Hombre,58,Mayor,Ignorado,Cabezal,Mazda,Colisión,2011
11,Octubre,Martes,11,Guatemala,1,Hombre,40,Mayor,Normal,Panel,Mazda,Colisión,2011
11,Octubre,Martes,12,Guatemala,11,Hombre,31,Mayor,Normal,Camión,Mazda,Empotro,2011
15,Octubre,Sabado,11,Guatemala,6,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Mazda,Colisión,2011
15,Octubre,Sabado,17,Retalhuleu,2,Hombre,28,Mayor,Normal,Camión,Mazda,Colisión,2011
23,Octubre,Domingo,14,Guatemala,11,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Mazda,Empotro,2011
27,Octubre,Jueves,15,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Mazda,Colisión,2011
20,Noviembre,Domingo,5,Guatemala,8,Hombre,45,Mayor,Ignorado,Automovil,Mazda,Empotro,2011
3,Diciembre,Sabado,16,Guatemala,8,Hombre,23,Mayor,Normal,Automovil,Mazda,Colisión,2011
28,Diciembre,Miercoles,5,Guatemala,Ignorado,Hombre,37,Mayor,Ignorado,Automovil,Mazda,Volco,2011
1,Enero,Sabado,17,Retalhuleu,Ignorado,Hombre,30,Mayor,Normal,Pick up,Mercedes benz,Volco,2011
13,Enero,Jueves,22,Guatemala,13,Hombre,36,Mayor,Ignorado,Automovil,Mercedes benz,Volco,2011
14,Enero,Viernes,23,Escuintla,Ignorado,Hombre,33,Mayor,Ebrio,Pick up,Mercedes benz,Empotro,2011
15,Enero,Sabado,19,Sacatepequez,Ignorado,Hombre,35,Mayor,Normal,Microbus,Mercedes benz,Colisión,2011
19,Enero,Miercoles,18,Guatemala,12,Hombre,50,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
24,Enero,Lunes,22,Jutiapa,Ignorado,Hombre,35,Mayor,Ebrio,Automovil,Mercedes benz,Empotro,2011
31,Enero,Lunes,1,Santa Rosa,Ignorado,Hombre,52,Mayor,Ebrio,Pick up,Mercedes benz,Volco,2011
3,Febrero,Jueves,15,Guatemala,1,Hombre,31,Mayor,Ignorado,Camioneta,Mercedes benz,Colisión,2011
3,Febrero,Jueves,23,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Mercedes benz,Empotro,2011
15,Febrero,Martes,19,Escuintla,Ignorado,Hombre,37,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
15,Febrero,Martes,12,Escuintla,1,Hombre,47,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
17,Febrero,Jueves,18,Baja Verapaz,Ignorado,Mujer,18,Mayor,Normal,Automovil,Mercedes benz,Empotro,2011
18,Febrero,Viernes,8,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Camioneta,Mercedes benz,Colisión,2011
24,Febrero,Jueves,0,Retalhuleu,Ignorado,Hombre,24,Mayor,Normal,Panel,Mercedes benz,Colisión,2011
24,Febrero,Jueves,6,Quiche,Ignorado,Hombre,27,Mayor,Ignorado,Panel,Mercedes benz,Colisión,2011
5,Marzo,Sabado,17,Guatemala,25,Hombre,44,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
6,Marzo,Domingo,23,El Progreso,Ignorado,Hombre,38,Mayor,Ebrio,Pick up,Mercedes benz,Colisión,2011
8,Marzo,Martes,2,Retalhuleu,Ignorado,Hombre,25,Mayor,Normal,Pick up,Mercedes benz,Colisión,2011
11,Marzo,Viernes,7,Solola,Ignorado,Hombre,30,Mayor,Normal,Pick up,Mercedes benz,Volco,2011
15,Marzo,Martes,22,Zacapa,Ignorado,Hombre,44,Mayor,Normal,Camioneta,Mercedes benz,Colisión,2011
26,Marzo,Sabado,13,Chiquimula,Ignorado,Hombre,37,Mayor,Normal,Camión,Mercedes benz,Empotro,2011
1,Abril,Viernes,11,Guatemala,5,Hombre,22,Mayor,Ignorado,Pick up,Mercedes benz,Colisión,2011
6,Abril,Miercoles,21,Peten,Ignorado,Hombre,32,Mayor,Ignorado,Microbus,Mercedes benz,Empotro,2011
8,Abril,Viernes,3,Escuintla,Ignorado,Hombre,35,Mayor,Ebrio,Automovil,Mercedes benz,Empotro,2011
18,Abril,Lunes,21,Guatemala,1,Hombre,34,Mayor,Ebrio,Automovil,Mercedes benz,Empotro,2011
18,Abril,Lunes,18,Alta Verpaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Mercedes benz,Volco,2011
19,Abril,Martes,14,Santa Rosa,Ignorado,Hombre,22,Mayor,Normal,Pick up,Mercedes benz,Colisión,2011
20,Abril,Miercoles,6,Chimaltenango,Ignorado,Mujer,42,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
21,Abril,Jueves,12,Suchitepequez,Ignorado,Hombre,31,Mayor,Ignorado,Microbus,Mercedes benz,Colisión,2011
30,Abril,Sabado,12,San Marcos,Ignorado,Hombre,18,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
1,Mayo,Domingo,21,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Mercedes benz,Colisión,2011
11,Mayo,Miercoles,22,Alta Verpaz,Ignorado,Mujer,43,Mayor,Ignorado,Camioneta,Mercedes benz,Colisión,2011
15,Mayo,Domingo,1,Guatemala,11,Hombre,33,Mayor,Normal,Motocicleta,Mercedes benz,Colisión,2011
15,Mayo,Domingo,19,Santa Rosa,Ignorado,Hombre,49,Mayor,Normal,Pick up,Mercedes benz,Colisión,2011
16,Mayo,Lunes,23,Guatemala,6,Hombre,28,Mayor,Normal,Automovil,Mercedes benz,Empotro,2011
16,Mayo,Lunes,18,Quiche,Ignorado,Hombre,25,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
19,Mayo,Jueves,20,San Marcos,Ignorado,Mujer,20,Mayor,Ignorado,Pick up,Mercedes benz,Colisión,2011
22,Mayo,Domingo,19,Jutiapa,Ignorado,Hombre,22,Mayor,Normal,Automovil,Mercedes benz,Empotro,2011
22,Mayo,Domingo,14,Peten,Ignorado,Mujer,39,Mayor,Normal,Camioneta,Mercedes benz,Colisión,2011
23,Mayo,Lunes,21,Zacapa,Ignorado,Hombre,54,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
27,Mayo,Viernes,2,Guatemala,7,Mujer,22,Mayor,Ignorado,Automovil,Mercedes benz,Empotro,2011
30,Mayo,Lunes,13,Guatemala,3,Hombre,31,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
1,Junio,Miercoles,15,Escuintla,Ignorado,Mujer,22,Mayor,Normal,Camioneta,Mercedes benz,Colisión,2011
3,Junio,Viernes,22,Totonicapan,Ignorado,Hombre,23,Mayor,Ebrio,Microbus,Mercedes benz,Colisión,2011
8,Junio,Miercoles,9,Chimaltenango,Ignorado,Hombre,27,Mayor,Normal,Camión,Mercedes benz,Colisión,2011
11,Junio,Sabado,6,El Progreso,Ignorado,Hombre,30,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
12,Junio,Domingo,2,Guatemala,3,Hombre,35,Mayor,Ebrio,Automovil,Mercedes benz,Empotro,2011
12,Junio,Domingo,21,Santa Rosa,Ignorado,Hombre,30,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
15,Junio,Miercoles,22,Guatemala,Ignorado,Hombre,29,Mayor,Normal,Pick up,Mercedes benz,Colisión,2011
19,Junio,Domingo,6,Guatemala,9,Hombre,19,Mayor,Ebrio,Automovil,Mercedes benz,Colisión,2011
23,Junio,Jueves,18,Peten,Ignorado,Hombre,35,Mayor,Ebrio,Camión,Mercedes benz,Colisión,2011
24,Junio,Viernes,5,Guatemala,11,Hombre,20,Mayor,Ebrio,Microbus,Mercedes benz,Empotro,2011
24,Junio,Viernes,23,Guatemala,Ignorado,Hombre,22,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
24,Junio,Viernes,23,Guatemala,7,Hombre,22,Mayor,Ebrio,Automovil,Mercedes benz,Colisión,2011
26,Junio,Domingo,17,Escuintla,Ignorado,Hombre,31,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
26,Junio,Domingo,21,Alta Verpaz,Ignorado,Hombre,45,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
2,Julio,Sabado,8,Quetzaltenango,Ignorado,Hombre,23,Mayor,Ignorado,Pick up,Mercedes benz,Colisión,2011
7,Julio,Jueves,16,Suchitepequez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Mercedes benz,Colisión,2011
12,Julio,Martes,22,Suchitepequez,Ignorado,Hombre,32,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
15,Julio,Viernes,9,Guatemala,5,Hombre,37,Mayor,Normal,Panel,Mercedes benz,Colisión,2011
16,Julio,Sabado,20,Suchitepequez,Ignorado,Hombre,39,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
18,Julio,Lunes,18,Guatemala,6,Hombre,29,Mayor,Ignorado,Camioneta,Mercedes benz,Colisión,2011
20,Julio,Miercoles,11,Chiquimula,Ignorado,Hombre,25,Mayor,Ebrio,Pick up,Mercedes benz,Colisión,2011
28,Julio,Jueves,11,Guatemala,1,Hombre,63,Mayor,Normal,Camioneta,Mercedes benz,Colisión,2011
29,Julio,Viernes,11,Guatemala,6,Hombre,33,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
31,Julio,Domingo,9,Jalapa,Ignorado,Mujer,27,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
1,Agosto,Lunes,0,Guatemala,3,Hombre,33,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
3,Agosto,Miercoles,11,Suchitepequez,Ignorado,Hombre,28,Mayor,Normal,Pick up,Mercedes benz,Colisión,2011
3,Agosto,Miercoles,7,Quetzaltenango,Ignorado,Mujer,33,Mayor,Normal,Camioneta,Mercedes benz,Colisión,2011
4,Agosto,Jueves,5,Guatemala,9,Hombre,30,Mayor,Ebrio,Automovil,Mercedes benz,Colisión,2011
6,Agosto,Sabado,19,Jalapa,Ignorado,Hombre,70,Mayor,Ebrio,Automovil,Mercedes benz,Empotro,2011
10,Agosto,Miercoles,14,Guatemala,Ignorado,Mujer,42,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
12,Agosto,Viernes,13,Peten,Ignorado,Hombre,23,Mayor,Ebrio,Pick up,Mercedes benz,Colisión,2011
13,Agosto,Sabado,16,Guatemala,Ignorado,Hombre,53,Mayor,Normal,Pick up,Mercedes benz,Colisión,2011
30,Agosto,Martes,11,Guatemala,3,Hombre,30,Mayor,Normal,Microbus,Mercedes benz,Colisión,2011
7,Septiembre,Miercoles,12,Suchitepequez,Ignorado,Hombre,36,Mayor,Ignorado,Automovil,Mercedes benz,Colisión,2011
8,Septiembre,Jueves,15,Guatemala,9,Mujer,21,Mayor,Normal,Ignorado,Mercedes benz,Colisión,2011
11,Septiembre,Domingo,6,Guatemala,4,Mujer,23,Mayor,Ignorado,Automovil,Mercedes benz,Empotro,2011
16,Septiembre,Viernes,18,Guatemala,10,Hombre,38,Mayor,Ignorado,Pick up,Mercedes benz,Colisión,2011
21,Septiembre,Miercoles,10,Guatemala,11,Mujer,56,Mayor,Normal,Camioneta,Mercedes benz,Colisión,2011
28,Septiembre,Miercoles,15,Guatemala,5,Mujer,24,Mayor,Ignorado,Camioneta,Mercedes benz,Colisión,2011
2,Octubre,Domingo,18,Guatemala,11,Hombre,Ignorado,Mayor,Ebrio,Automovil,Mercedes benz,Empotro,2011
2,Octubre,Domingo,4,Guatemala,8,Hombre,42,Mayor,Ebrio,Automovil,Mercedes benz,Colisión,2011
2,Octubre,Domingo,8,Guatemala,2,Hombre,26,Mayor,Ebrio,Automovil,Mercedes benz,Colisión,2011
4,Octubre,Martes,19,Escuintla,Ignorado,Hombre,30,Mayor,Normal,Microbus,Mercedes benz,Empotro,2011
6,Octubre,Jueves,22,Solola,Ignorado,Hombre,32,Mayor,Ignorado,Pick up,Mercedes benz,Caida,2011
10,Octubre,Lunes,9,Quetzaltenango,Ignorado,Mujer,51,Mayor,Normal,Camioneta,Mercedes benz,Colisión,2011
14,Octubre,Viernes,12,Escuintla,Ignorado,Hombre,22,Mayor,Normal,Automovil,Mercedes benz,Colisión,2011
