dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_pil,mayor_menor,estado_pil,tipo_vehi,modelo_vehi,causa_acc,year
16,Enero,Lunes,14,El Progreso,Rural,Ignorado,Hombre,36,35-39,Mayor,Normal,Pick up,1992,Colisión,2012
16,Enero,Lunes,14,El Progreso,Rural,Ignorado,Hombre,31,30-34,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
16,Enero,Lunes,22,Petén,Rural,Ignorado,Hombre,25,25-29,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
17,Enero,Martes,21,Guatemala,Urbano,1,Hombre,22,20-24,Mayor,Normal,Pick up,Ignorado,Colisión,2012
17,Enero,Martes,21,Guatemala,Urbano,1,Hombre,20,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
17,Enero,Martes,21,Guatemala,Urbano,3,Hombre,35,35-39,Mayor,Normal,Pick up,2007,Colisión,2012
17,Enero,Martes,21,Guatemala,Urbano,3,Hombre,42,40-44,Mayor,Normal,Pick up,1982,Colisión,2012
17,Enero,Miercoles,16,Guatemala,Urbano,1,Hombre,50,50-54,Mayor,Normal,Automovil,2011,Colisión,2012
17,Enero,Miercoles,16,Guatemala,Urbano,1,Hombre,33,30-34,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
17,Enero,Martes,20,Jutiapa,Rural,Ignorado,Hombre,65,55 y más,Mayor,Normal,Cabezal,2000,Colisión,2012
17,Enero,Martes,20,Jutiapa,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
17,Enero,Martes,12,Quetzaltenango,Rural,Ignorado,Hombre,30,30-34,Mayor,Ebrio,Pick up,1991,Vuelco,2012
18,Enero,Miercoles,21,Guatemala,Urbano,1,Hombre,24,20-24,Mayor,Normal,Automovil,1995,Colisión,2012
18,Enero,Miercoles,21,Guatemala,Urbano,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2012
18,Enero,Miercoles,2,Guatemala,Rural,Ignorado,Hombre,22,20-24,Mayor,Normal,Motocicleta,2010,Choque,2012
18,Enero,Miercoles,23,Guatemala,Rural,Ignorado,Hombre,27,25-29,Mayor,Normal,Pick up,2009,Colisión,2012
18,Enero,Miercoles,23,Guatemala,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Pick up,2007,Colisión,2012
18,Enero,Miercoles,13,Jalapa,Urbano,Ignorado,Hombre,22,20-24,Mayor,Normal,Motocicleta,2011,Colisión,2012
18,Enero,Miercoles,13,Jalapa,Urbano,Ignorado,Hombre,22,20-24,Mayor,Normal,Motocicleta,2003,Colisión,2012
18,Enero,Miercoles,13,Jalapa,Urbano,Ignorado,Hombre,56,55 y más,Mayor,Normal,Pick up,1995,Colisión,2012
18,Enero,Miercoles,8,Santa Rosa,Rural,Ignorado,Hombre,40,40-44,Mayor,Normal,Camioneta,2005,Vuelco,2012
18,Enero,Miercoles,18,Santa Rosa,Rural,Ignorado,Mujer,50,50-54,Mayor,Ignorado,Camioneta,1988,Caida,2012
18,Enero,Miercoles,2,Suchitepéquez,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Choque,2012
18,Enero,Miercoles,17,Retalhuleu,Rural,Ignorado,Hombre,19,15-19,Mayor,Ebrio,Mototaxi,Ignorado,Colisión,2012
18,Enero,Miercoles,17,Retalhuleu,Rural,Ignorado,Hombre,36,35-39,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
18,Enero,Miercoles,0,Alta Verapaz,Rural,Ignorado,Hombre,39,35-39,Mayor,Normal,Jeep,1986,Choque,2012
18,Enero,Miercoles,7,Izabal,Rural,Ignorado,Hombre,33,30-34,Mayor,Normal,Motocicleta,Ignorado,Choque,2012
18,Enero,Miercoles,10,Petén,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
18,Enero,Miercoles,10,Petén,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
18,Enero,Miercoles,16,Petén,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Mototaxi,Ignorado,Caida,2012
18,Enero,Miercoles,19,Petén,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
18,Enero,Miercoles,19,Petén,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
18,Enero,Miercoles,6,Quiché,Rural,Ignorado,Hombre,19,15-19,Mayor,Ignorado,Camión,1985,Vuelco,2012
19,Enero,Jueves,20,Guatemala,Urbano,1,Hombre,30,30-34,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
19,Enero,Jueves,20,Guatemala,Urbano,1,Hombre,20,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
19,Enero,Jueves,3,Guatemala,Urbano,18,Hombre,22,20-24,Mayor,Ignorado,Automovil,Ignorado,Choque,2012
19,Enero,Jueves,23,Guatemala,Urbano,18,Mujer,29,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
19,Enero,Jueves,23,Guatemala,Urbano,18,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
19,Enero,Jueves,16,Guatemala,Urbano,6,Hombre,Ignorado,Ignorado,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
19,Enero,Jueves,16,Guatemala,Urbano,6,Hombre,28,25-29,Mayor,Normal,Cabezal,2011,Colisión,2012
19,Enero,Jueves,0,Guatemala,Urbano,7,Mujer,41,40-44,Mayor,Ignorado,Automovil,Ignorado,Vuelco,2012
19,Enero,Jueves,17,Santa Rosa,Rural,Ignorado,Hombre,63,55 y más,Mayor,Ignorado,Pick up,1984,Colisión,2012
19,Enero,Jueves,17,Santa Rosa,Rural,Ignorado,Hombre,32,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
19,Enero,Jueves,22,El Progreso,Rural,Ignorado,Hombre,44,40-44,Mayor,Ignorado,Mototaxi,Ignorado,Choque,2012
19,Enero,Jueves,18,Izabal,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
19,Enero,Jueves,18,Izabal,Urbano,Ignorado,Hombre,18,15-19,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
20,Enero,Viernes,18,Guatemala,Urbano,4,Hombre,38,35-39,Mayor,Normal,Bus urbano,Ignorado,Colisión,2012
20,Enero,Viernes,18,Guatemala,Urbano,4,Hombre,43,40-44,Mayor,Normal,Camión,1997,Colisión,2012
20,Enero,Viernes,18,Escuintla,Urbano,1,Hombre,35,35-39,Mayor,Normal,Pick up,Ignorado,Colisión,2012
20,Enero,Viernes,18,Escuintla,Urbano,1,Hombre,18,15-19,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
20,Enero,Viernes,10,Escuintla,Urbano,Ignorado,Hombre,24,20-24,Mayor,Normal,Mototaxi,Ignorado,Colisión,2012
20,Enero,Viernes,10,Escuintla,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
20,Enero,Viernes,14,Santa Rosa,Rural,Ignorado,Hombre,43,40-44,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
20,Enero,Viernes,14,Santa Rosa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
20,Enero,Viernes,14,Suchitepéquez,Urbano,Ignorado,Hombre,31,30-34,Mayor,Normal,Microbus,Ignorado,Colisión,2012
20,Enero,Viernes,14,Suchitepéquez,Urbano,Ignorado,Mujer,38,35-39,Mayor,Normal,Motocicleta,2010,Colisión,2012
20,Enero,Viernes,22,Huehuetenango,Urbano,1,Hombre,56,55 y más,Mayor,Normal,Automovil,2002,Colisión,2012
20,Enero,Viernes,22,Huehuetenango,Urbano,1,Hombre,21,20-24,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
20,Enero,Viernes,11,Alta Verapaz,Urbano,2,Hombre,25,25-29,Mayor,Normal,Camioneta,1999,Colisión,2012
20,Enero,Viernes,11,Alta Verapaz,Urbano,2,Hombre,35,35-39,Mayor,Normal,Automovil,2005,Colisión,2012
20,Enero,Viernes,17,Quiché,Rural,Ignorado,Hombre,46,45-49,Mayor,Normal,Pick up,1992,Caida,2012
20,Enero,Viernes,14,Chimaltenango,Urbano,2,Hombre,46,45-49,Mayor,Ebrio,Pick up,Ignorado,Colisión,2012
20,Enero,Viernes,14,Chimaltenango,Urbano,2,Hombre,35,35-39,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,21,Guatemala,Urbano,1,Hombre,29,25-29,Mayor,Normal,Bus urbano,Ignorado,Colisión,2012
21,Enero,Sábado,21,Guatemala,Urbano,1,Hombre,61,55 y más,Mayor,Ebrio,Automovil,1989,Colisión,2012
21,Enero,Sábado,7,Guatemala,Urbano,9,Mujer,36,35-39,Mayor,Normal,Automovil,1991,Colisión,2012
21,Enero,Sábado,7,Guatemala,Urbano,9,Hombre,26,25-29,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,20,Guatemala,Urbano,1,Hombre,25,25-29,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,20,Guatemala,Urbano,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
21,Enero,Sábado,18,Guatemala,Urbano,1,Hombre,32,30-34,Mayor,Normal,Motocicleta,Ignorado,Choque,2012
21,Enero,Sábado,22,Guatemala,Urbano,6,Hombre,31,30-34,Mayor,Normal,Automovil,1999,Colisión,2012
21,Enero,Sábado,22,Guatemala,Urbano,6,Hombre,20,20-24,Mayor,Normal,Motocicleta,2004,Colisión,2012
21,Enero,Sábado,15,Guatemala,Urbano,5,Mujer,27,25-29,Mayor,Normal,Pick up,1994,Colisión,2012
21,Enero,Sábado,15,Guatemala,Urbano,5,Hombre,41,40-44,Mayor,Normal,Motocicleta,2007,Colisión,2012
21,Enero,Sábado,2,Guatemala,Urbano,7,Hombre,26,25-29,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,2,Guatemala,Urbano,7,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
21,Enero,Sábado,2,Guatemala,Urbano,11,Hombre,25,25-29,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
21,Enero,Sábado,2,Guatemala,Urbano,11,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2012
21,Enero,Sábado,13,Guatemala,Urbano,11,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,13,Guatemala,Urbano,11,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
21,Enero,Sábado,15,Guatemala,Urbano,12,Hombre,41,40-44,Mayor,Normal,Microbus,Ignorado,Colisión,2012
21,Enero,Sábado,15,Guatemala,Urbano,12,Hombre,Ignorado,Ignorado,Mayor,Normal,Pick up,Ignorado,Colisión,2012
21,Enero,Sábado,22,Guatemala,Urbano,1,Hombre,47,45-49,Mayor,Normal,Pick up,1984,Colisión,2012
21,Enero,Sábado,22,Guatemala,Urbano,1,Hombre,24,20-24,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,23,Escuintla,Urbano,1,Hombre,23,20-24,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,23,Escuintla,Urbano,1,Hombre,28,25-29,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,19,Huehuetenango,Rural,Ignorado,Hombre,19,15-19,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
21,Enero,Sábado,19,Huehuetenango,Rural,Ignorado,Hombre,21,20-24,Mayor,Ebrio,Pick up,Ignorado,Colisión,2012
21,Enero,Sábado,19,Huehuetenango,Rural,Ignorado,Hombre,25,25-29,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,21,Izabal,Urbano,Ignorado,Hombre,40,40-44,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
21,Enero,Sábado,21,Izabal,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2012
21,Enero,Sábado,19,Chimaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Choque,2012
21,Enero,Sábado,18,Sacatepéquez,Rural,Ignorado,Hombre,45,45-49,Mayor,Normal,Camioneta,1992,Colisión,2012
21,Enero,Sábado,18,Sacatepéquez,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Tractor,Ignorado,Colisión,2012
22,Enero,Domingo,18,Guatemala,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Vuelco,2012
22,Enero,Domingo,4,Escuintla,Rural,Ignorado,Hombre,21,20-24,Mayor,Ebrio,Automovil,Ignorado,Choque,2012
22,Enero,Domingo,11,Santa Rosa,Rural,Ignorado,Hombre,21,20-24,Mayor,Normal,Pick up,Ignorado,Choque,2012
22,Enero,Domingo,2,Izabal,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
22,Enero,Domingo,2,Izabal,Rural,Ignorado,Ignorado,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
22,Enero,Domingo,16,Petén,Rural,Ignorado,Hombre,38,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Vuelco,2012
22,Enero,Domingo,17,Petén,Rural,Ignorado,Hombre,18,15-19,Mayor,Ignorado,Motocicleta,Ignorado,Vuelco,2012
22,Enero,Domingo,11,Sacatepéquez,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Microbus,Ignorado,Colisión,2012
22,Enero,Domingo,11,Sacatepéquez,Rural,Ignorado,Hombre,18,15-19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
22,Enero,Domingo,14,Sacatepéquez,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Microbus,Ignorado,Colisión,2012
22,Enero,Domingo,14,Sacatepéquez,Rural,Ignorado,Hombre,49,45-49,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
23,Enero,Lunes,0,Guatemala,Urbano,1,Mujer,28,25-29,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
23,Enero,Lunes,0,Guatemala,Urbano,1,Mujer,31,30-34,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
23,Enero,Lunes,6,Guatemala,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2012
23,Enero,Lunes,6,Guatemala,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2012
23,Enero,Lunes,1,Guatemala,Urbano,6,Hombre,21,20-24,Mayor,Ignorado,Motocicleta,1981,Vuelco,2012
23,Enero,Lunes,22,Escuintla,Rural,Ignorado,Hombre,18,15-19,Mayor,Ebrio,Motocicleta,Ignorado,Choque,2012
23,Enero,Lunes,16,Huehuetenango,Rural,Ignorado,Hombre,42,40-44,Mayor,Normal,Automovil,Ignorado,Choque,2012
23,Enero,Lunes,18,Alta Verapaz,Rural,Ignorado,Hombre,44,40-44,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
23,Enero,Lunes,18,Alta Verapaz,Rural,Ignorado,Hombre,67,55 y más,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
24,Enero,Martes,15,Guatemala,Urbano,11,Hombre,35,35-39,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2012
24,Enero,Martes,15,Guatemala,Urbano,11,Hombre,26,25-29,Mayor,Ignorado,Camión,Ignorado,Colisión,2012
24,Enero,Martes,12,Guatemala,Rural,Ignorado,Hombre,41,40-44,Mayor,Ignorado,Motocicleta,1993,Colisión,2012
24,Enero,Martes,12,Guatemala,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Camión,1995,Colisión,2012
24,Enero,Martes,12,Chiquimula,Urbano,4,Hombre,44,40-44,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
24,Enero,Martes,12,Chiquimula,Urbano,4,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
24,Enero,Martes,19,Suchitepéquez,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Colisión,2012
24,Enero,Martes,15,Alta Verapaz,Rural,Ignorado,Hombre,18,15-19,Mayor,Ignorado,Automovil,2006,Colisión,2012
25,Enero,Miercoles,8,Guatemala,Urbano,5,Mujer,33,30-34,Mayor,Normal,Camioneta,Ignorado,Colisión,2012
25,Enero,Miercoles,8,Guatemala,Urbano,5,Hombre,50,50-54,Mayor,Normal,Motocicleta,2008,Colisión,2012
25,Enero,Miercoles,11,Alta Verapaz,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Pick up,Ignorado,Vuelco,2012
25,Enero,Miercoles,13,Petén,Rural,Ignorado,Hombre,64,55 y más,Mayor,Normal,Pick up,Ignorado,Colisión,2012
25,Enero,Miercoles,13,Petén,Rural,Ignorado,Hombre,16,15-19,Menor,Normal,Motocicleta,Ignorado,Colisión,2012
26,Enero,Jueves,8,Guatemala,Urbano,7,Hombre,34,30-34,Mayor,Ebrio,Automovil,1997,Colisión,2012
26,Enero,Jueves,8,Guatemala,Urbano,7,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
26,Enero,Jueves,22,Guatemala,Urbano,19,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
26,Enero,Jueves,22,Guatemala,Urbano,19,Hombre,36,35-39,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
26,Enero,Jueves,14,Chiquimula,Rural,Ignorado,Hombre,18,15-19,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
26,Enero,Jueves,14,Chiquimula,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
26,Enero,Jueves,12,Suchitepéquez,Rural,Ignorado,Hombre,36,35-39,Mayor,Ignorado,Pick up,Ignorado,Caida,2012
26,Enero,Jueves,0,Alta Verapaz,Rural,Ignorado,Mujer,35,35-39,Mayor,Ignorado,Automovil,1994,Choque,2012
26,Enero,Jueves,7,Solola,Rural,Ignorado,Hombre,20,20-24,Mayor,Ignorado,Pick up,2000,Colisión,2012
26,Enero,Jueves,7,Solola,Rural,Ignorado,Mujer,40,40-44,Mayor,Ignorado,Motocicleta,2007,Colisión,2012
26,Enero,Jueves,9,Chimaltenango,Rural,Ignorado,Hombre,52,50-54,Mayor,Ignorado,Camión,Ignorado,Vuelco,2012
27,Enero,Viernes,8,Guatemala,Urbano,1,Hombre,69,55 y más,Mayor,Normal,Automovil,Ignorado,Colisión,2012
27,Enero,Viernes,8,Guatemala,Urbano,1,Hombre,43,40-44,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
27,Enero,Viernes,23,Guatemala,Urbano,9,Hombre,25,25-29,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
27,Enero,Viernes,23,Guatemala,Urbano,9,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
27,Enero,Viernes,16,Guatemala,Rural,Ignorado,Hombre,50,50-54,Mayor,Ignorado,Automovil,2006,Colisión,2012
27,Enero,Viernes,16,Guatemala,Rural,Ignorado,Mujer,32,30-34,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
27,Enero,Viernes,21,Guatemala,Urbano,10,Hombre,23,20-24,Mayor,Normal,Camión,2005,Colisión,2012
27,Enero,Viernes,21,Guatemala,Urbano,10,Hombre,37,35-39,Mayor,Normal,Motocicleta,2012,Colisión,2012
27,Enero,Viernes,8,Jalapa,Urbano,2,Hombre,42,40-44,Mayor,Ignorado,Mototaxi,Ignorado,Colisión,2012
27,Enero,Viernes,8,Jalapa,Urbano,2,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2012
27,Enero,Viernes,17,Jalapa,Rural,Ignorado,Hombre,29,25-29,Mayor,Normal,Pick up,1986,Colisión,2012
27,Enero,Viernes,17,Jalapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Mototaxi,Ignorado,Colisión,2012
27,Enero,Viernes,7,Zacapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Choque,2012
27,Enero,Viernes,15,Santa Rosa,Rural,Ignorado,Hombre,29,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
27,Enero,Viernes,15,San Marcos,Rural,Ignorado,Hombre,44,40-44,Mayor,Ebrio,Pick up,Ignorado,Vuelco,2012
27,Enero,Viernes,22,Alta Verapaz,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Choque,2012
27,Enero,Viernes,19,Izabal,Rural,Ignorado,Hombre,23,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
27,Enero,Viernes,19,Izabal,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
28,Enero,Sábado,0,Guatemala,Urbano,1,Hombre,22,20-24,Mayor,Normal,Motocicleta,2008,Colisión,2012
28,Enero,Sábado,0,Guatemala,Urbano,1,Hombre,27,25-29,Mayor,Normal,Automovil,1995,Colisión,2012
28,Enero,Sábado,0,Guatemala,Urbano,7,Hombre,20,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
28,Enero,Sábado,0,Guatemala,Urbano,7,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
28,Enero,Sábado,5,Guatemala,Urbano,7,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Vuelco,2012
28,Enero,Sábado,7,Guatemala,Urbano,3,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,1995,Colisión,2012
28,Enero,Sábado,11,Chiquimula,Urbano,Ignorado,Hombre,19,15-19,Mayor,Normal,Microbus,Ignorado,Colisión,2012
28,Enero,Sábado,11,Chiquimula,Urbano,Ignorado,Hombre,25,25-29,Mayor,Normal,Motocicleta,2009,Colisión,2012
28,Enero,Sábado,20,Chiquimula,Rural,Ignorado,Hombre,35,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
28,Enero,Sábado,17,Escuintla,Rural,Ignorado,Hombre,34,30-34,Mayor,Normal,Camioneta,Ignorado,Colisión,2012
28,Enero,Sábado,17,Escuintla,Rural,Ignorado,Hombre,37,35-39,Mayor,Normal,Automovil,1991,Colisión,2012
28,Enero,Sábado,17,Escuintla,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
28,Enero,Sábado,20,Escuintla,Rural,Ignorado,Hombre,27,25-29,Mayor,Ignorado,Pick up,1994,Vuelco,2012
28,Enero,Sábado,2,Quetzaltenango,Urbano,3,Hombre,33,30-34,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
28,Enero,Sábado,2,Quetzaltenango,Urbano,3,Hombre,18,15-19,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
28,Enero,Sábado,8,Quetzaltenango,Urbano,Ignorado,Hombre,41,40-44,Mayor,Normal,Microbus,2006,Colisión,2012
28,Enero,Sábado,8,Quetzaltenango,Urbano,Ignorado,Hombre,15,15-19,Menor,Normal,Motocicleta,Ignorado,Colisión,2012
28,Enero,Sábado,22,Quetzaltenango,Rural,Ignorado,Hombre,32,30-34,Mayor,Ignorado,Pick up,2007,Colisión,2012
28,Enero,Sábado,22,Quetzaltenango,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Microbus,1985,Colisión,2012
28,Enero,Sábado,22,Quetzaltenango,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Camioneta,1994,Colisión,2012
28,Enero,Sábado,8,San Marcos,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Ignorado,Choque,2012
28,Enero,Sábado,20,El Progreso,Rural,Ignorado,Hombre,38,35-39,Mayor,Ebrio,Pick up,Ignorado,Colisión,2012
28,Enero,Sábado,20,El Progreso,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Normal,Cabezal,2001,Colisión,2012
28,Enero,Sábado,20,El Progreso,Rural,Ignorado,Mujer,Ignorado,Ignorado,Mayor,Normal,Automovil,Ignorado,Colisión,2012
28,Enero,Sábado,15,Chimaltenango,Rural,Ignorado,Hombre,50,50-54,Mayor,Ebrio,Automovil,2008,Colisión,2012
28,Enero,Sábado,15,Chimaltenango,Rural,Ignorado,Hombre,25,25-29,Mayor,Normal,Automovil,2000,Colisión,2012
29,Enero,Domingo,21,Guatemala,Urbano,10,Hombre,24,20-24,Mayor,Normal,Automovil,1991,Colisión,2012
29,Enero,Domingo,21,Guatemala,Urbano,10,Mujer,53,50-54,Mayor,Normal,Camioneta,2006,Colisión,2012
29,Enero,Domingo,21,Guatemala,Urbano,10,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,1999,Colisión,2012
29,Enero,Domingo,9,Guatemala,Urbano,Ignorado,Hombre,71,55 y más,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
29,Enero,Domingo,9,Guatemala,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
29,Enero,Domingo,16,Guatemala,Urbano,4,Hombre,24,20-24,Mayor,Normal,Motocicleta,Ignorado,Choque,2012
29,Enero,Domingo,1,Guatemala,Urbano,4,Mujer,31,30-34,Mayor,Normal,Automovil,1991,Colisión,2012
29,Enero,Domingo,1,Guatemala,Urbano,4,Hombre,23,20-24,Mayor,Normal,Motocicleta,2009,Colisión,2012
29,Enero,Domingo,2,Guatemala,Urbano,2,Hombre,22,20-24,Mayor,Normal,Motocicleta,2010,Colisión,2012
29,Enero,Domingo,2,Guatemala,Urbano,2,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
29,Enero,Domingo,16,Guatemala,Urbano,4,Hombre,26,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
29,Enero,Domingo,10,Jutiapa,Rural,Ignorado,Hombre,42,40-44,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
29,Enero,Domingo,10,Jutiapa,Rural,Ignorado,Hombre,46,45-49,Mayor,Normal,Mototaxi,Ignorado,Colisión,2012
29,Enero,Domingo,1,Jalapa,Urbano,6,Hombre,38,35-39,Mayor,Ebrio,Pick up,2001,Choque,2012
29,Enero,Domingo,6,Jalapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Caida,2012
