dia_ocu,hora_ocu,mes_ocu,dia_sem_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,mayor_menor,tipo_vehi,marca_vehi,causa_acc,year
21,7,Abril,Sábado,Guatemala,13,Hombre,23,Ignorado,Mayor,Motocicleta,Bajaj,Choque,2018
21,23,Abril,Sábado,Guatemala,Ignorada,Hombre,22,Ignorado,Mayor,Motocicleta,TVS Apache,Choque,2018
21,15,Abril,Sábado,Guatemala,7,Hombre,43,Ignorado,Mayor,Automóvil,Toyota,Colisión,2018
21,15,Abril,Sábado,Guatemala,7,Mujer,28,Ignorado,Mayor,Motocicleta,Lifan,Colisión,2018
21,3,Abril,Sábado,Guatemala,Ignorada,Hombre,23,Ebrio,Mayor,Motocicleta,Italika,Colisión,2018
21,3,Abril,Sábado,Guatemala,Ignorada,Hombre,29,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
21,0,Abril,Sábado,Guatemala,Ignorada,Hombre,25,Ignorado,Mayor,Motocicleta,Italika,Choque,2018
21,14,Abril,Sábado,Guatemala,Ignorada,Mujer,42,No ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2018
21,14,Abril,Sábado,Guatemala,Ignorada,Hombre,29,No ebrio,Mayor,Automóvil,Chevrolet,Colisión,2018
21,18,Abril,Sábado,Guatemala,Ignorada,Hombre,30,Ignorado,Mayor,Camioneta,Nissan,Colisión,2018
21,18,Abril,Sábado,Guatemala,Ignorada,Hombre,24,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
21,16,Abril,Sábado,Jalapa,Ignorada,Hombre,25,Ebrio,Mayor,Pick up,Toyota,Vuelco,2018
21,17,Abril,Sábado,Chiquimula,Ignorada,Hombre,29,No ebrio,Mayor,Camioneta,Toyota,Colisión,2018
21,17,Abril,Sábado,Chiquimula,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Camión,Ignorado,Colisión,2018
21,4,Abril,Sábado,Escuintla,Ignorada,Hombre,35,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2018
21,4,Abril,Sábado,Escuintla,Ignorada,Hombre,23,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2018
21,15,Abril,Sábado,Escuintla,Ignorada,Hombre,25,No ebrio,Mayor,Camión,Hino,Colisión,2018
21,15,Abril,Sábado,Escuintla,Ignorada,Hombre,33,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2018
21,14,Abril,Sábado,Retalhuleu,Ignorada,Hombre,36,No ebrio,Mayor,Pick up,Chevrolet,Colisión,2018
21,14,Abril,Sábado,Retalhuleu,Ignorada,Hombre,45,No ebrio,Mayor,Automóvil,Nissan,Colisión,2018
21,0,Abril,Sábado,Quetzaltenango,Ignorada,Hombre,32,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
21,0,Abril,Sábado,Quetzaltenango,Ignorada,Hombre,29,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
21,18,Abril,Sábado,Baja Verapaz,Ignorada,Hombre,38,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
21,18,Abril,Sábado,Baja Verapaz,Ignorada,Hombre,Ignorada,No ebrio,Ignorado,Motocicleta,Bajaj,Colisión,2018
21,19,Abril,Sábado,Baja Verapaz,Ignorada,Hombre,30,Ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
21,19,Abril,Sábado,Baja Verapaz,Ignorada,Hombre,15,No ebrio,Menor,Motocicleta,Suzuki,Colisión,2018
22,1,Abril,Domingo,Guatemala,1,Hombre,25,No ebrio,Mayor,Motocicleta,Keeway,Choque,2018
22,2,Abril,Domingo,Guatemala,Ignorada,Hombre,26,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2018
22,15,Abril,Domingo,Guatemala,Ignorada,Hombre,22,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
22,15,Abril,Domingo,Guatemala,Ignorada,Hombre,29,Ignorado,Mayor,Camión,Foton,Colisión,2018
22,14,Abril,Domingo,Guatemala,Ignorada,Hombre,33,Ebrio,Mayor,Automóvil,Honda,Colisión,2018
22,14,Abril,Domingo,Guatemala,Ignorada,Hombre,38,No ebrio,Mayor,Automóvil,Honda,Colisión,2018
22,19,Abril,Domingo,Jutiapa,Ignorada,Hombre,36,Ignorado,Mayor,Motocicleta,United Motors (UM),Colisión,2018
22,19,Abril,Domingo,Jutiapa,Ignorada,Hombre,47,Ignorado,Mayor,Automóvil,Pontiac,Colisión,2018
22,22,Abril,Domingo,Santa Rosa,Ignorada,Hombre,22,Ignorado,Mayor,Automóvil,Scion,Colisión,2018
22,22,Abril,Domingo,Santa Rosa,Ignorada,Hombre,25,Ebrio,Mayor,Motocicleta,Italika,Colisión,2018
22,16,Abril,Domingo,Chimaltenango,Ignorada,Hombre,25,Ebrio,Mayor,Camioneta,Mitsubishi,Colisión,2018
22,16,Abril,Domingo,Chimaltenango,Ignorada,Hombre,25,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
22,21,Abril,Domingo,Sacatepéquez,Ignorada,Hombre,25,Ebrio,Mayor,Automóvil,Ignorado,Colisión,2018
22,21,Abril,Domingo,Sacatepéquez,Ignorada,Hombre,19,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2018
22,21,Abril,Domingo,Guatemala,12,Hombre,22,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2018
22,19,Abril,Domingo,Escuintla,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2018
22,19,Abril,Domingo,Escuintla,Ignorada,Hombre,Ignorada,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2018
22,16,Abril,Domingo,Guatemala,Ignorada,Hombre,36,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2018
22,21,Abril,Domingo,Izabal,Ignorada,Hombre,19,Ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
22,21,Abril,Domingo,Izabal,Ignorada,Hombre,31,No ebrio,Mayor,Ignorado,Toyota,Colisión,2018
22,14,Abril,Domingo,Escuintla,Ignorada,Hombre,42,No ebrio,Mayor,Ignorado,Ignorado,Colisión,2018
22,14,Abril,Domingo,Escuintla,Ignorada,Hombre,43,No ebrio,Mayor,Pick up,Ignorado,Colisión,2018
22,21,Abril,Domingo,Escuintla,Ignorada,Hombre,31,No ebrio,Mayor,Motocicleta,Ignorado,Choque,2018
22,20,Abril,Domingo,San Marcos,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Camión,Ignorado,Colisión,2018
22,20,Abril,Domingo,San Marcos,Ignorada,Mujer,28,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2018
22,1,Abril,Domingo,Chiquimula,Ignorada,Hombre,21,No ebrio,Mayor,Motocicleta,Ignorado,Caída,2018
23,21,Abril,Lunes,Guatemala,3,Hombre,58,Ignorado,Mayor,Pick up,Great Wall,Colisión,2018
23,21,Abril,Lunes,Guatemala,3,Hombre,29,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
23,18,Abril,Lunes,Guatemala,18,Mujer,21,No ebrio,Mayor,Camioneta,Kia,Colisión,2018
23,18,Abril,Lunes,Guatemala,18,Hombre,30,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
23,9,Abril,Lunes,Guatemala,Ignorada,Hombre,55,No ebrio,Mayor,Camioneta,Mitsubishi,Colisión,2018
23,9,Abril,Lunes,Guatemala,Ignorada,Mujer,48,No ebrio,Mayor,Camioneta,BMW,Colisión,2018
23,0,Abril,Lunes,Guatemala,Ignorada,Mujer,23,No ebrio,Mayor,Automóvil,Honda,Colisión,2018
23,0,Abril,Lunes,Guatemala,Ignorada,Hombre,26,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
23,6,Abril,Lunes,Guatemala,Ignorada,Mujer,36,Ignorado,Mayor,Automóvil,Toyota,Colisión,2018
23,6,Abril,Lunes,Guatemala,Ignorada,Hombre,32,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
23,15,Abril,Lunes,Guatemala,Ignorada,Hombre,18,Ebrio,Mayor,Motocicleta,AHM,Colisión,2018
23,15,Abril,Lunes,Guatemala,Ignorada,Ignorado,Ignorada,No ebrio,Ignorado,Pick up,Ignorado,Colisión,2018
23,15,Abril,Lunes,Guatemala,19,Hombre,19,No ebrio,Mayor,Automóvil,Mazda,Colisión,2018
23,15,Abril,Lunes,Guatemala,19,Hombre,29,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
23,5,Abril,Lunes,Escuintla,Ignorada,Hombre,23,No ebrio,Mayor,Motocicleta,Yamaha,Caída,2018
23,8,Abril,Lunes,Quetzaltenango,Ignorada,Hombre,55,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
23,8,Abril,Lunes,Quetzaltenango,Ignorada,Hombre,21,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
23,22,Abril,Lunes,Izabal,Ignorada,Hombre,25,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
23,22,Abril,Lunes,Izabal,Ignorada,Hombre,23,No ebrio,Mayor,Motocicleta,TMR SL,Colisión,2018
23,20,Abril,Lunes,Chimaltenango,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Pick up,Isuzu,Choque,2018
23,16,Abril,Lunes,Sacatepéquez,Ignorada,Hombre,42,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2018
23,16,Abril,Lunes,Sacatepéquez,Ignorada,Hombre,19,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
24,10,Abril,Martes,Guatemala,17,Hombre,38,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
24,10,Abril,Martes,Guatemala,17,Hombre,21,Ignorado,Mayor,Motocicleta,Benelli,Colisión,2018
24,7,Abril,Martes,Guatemala,15,Hombre,32,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
24,7,Abril,Martes,Guatemala,15,Hombre,30,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
24,18,Abril,Martes,Retalhuleu,Ignorada,Hombre,27,Ignorado,Mayor,Motocicleta,Movesa,Colisión,2018
24,18,Abril,Martes,Retalhuleu,Ignorada,Hombre,14,Ignorado,Menor,Motocicleta,Ignorado,Colisión,2018
24,8,Abril,Martes,Huehuetenango,Ignorada,Hombre,41,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
24,8,Abril,Martes,Huehuetenango,Ignorada,Hombre,25,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2018
24,10,Abril,Martes,Baja Verapaz,Ignorada,Hombre,50,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
24,10,Abril,Martes,Baja Verapaz,Ignorada,Mujer,28,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
24,10,Abril,Martes,El Progreso,Ignorada,Hombre,41,Ignorado,Mayor,Bicicleta,Shimano,Embarranco,2018
24,18,Abril,Martes,Quetzaltenango,Ignorada,Mujer,33,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
24,18,Abril,Martes,Quetzaltenango,Ignorada,Hombre,20,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
24,19,Abril,Martes,Guatemala,6,Hombre,48,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
24,19,Abril,Martes,Guatemala,6,Hombre,42,No ebrio,Mayor,Motocicleta,Freedom,Colisión,2018
24,21,Abril,Martes,Baja Verapaz,Ignorada,Hombre,30,No ebrio,Mayor,Automóvil,Mazda,Colisión,2018
24,21,Abril,Martes,Baja Verapaz,Ignorada,Hombre,44,No ebrio,Mayor,Camión,Ford,Colisión,2018
24,20,Abril,Martes,Santa Rosa,Ignorada,Hombre,30,No ebrio,Mayor,Pick up,Ignorado,Choque,2018
25,7,Abril,Miércoles,Guatemala,9,Hombre,42,No ebrio,Mayor,Camioneta,Ford,Colisión,2018
25,7,Abril,Miércoles,Guatemala,9,Hombre,34,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
25,21,Abril,Miércoles,Guatemala,3,Hombre,43,No ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2018
25,21,Abril,Miércoles,Guatemala,3,Hombre,49,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
25,13,Abril,Miércoles,Guatemala,Ignorada,Hombre,22,Ignorado,Mayor,Automóvil,Mitsubishi,Colisión,2018
25,13,Abril,Miércoles,Guatemala,Ignorada,Hombre,20,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
25,19,Abril,Miércoles,Chiquimula,Ignorada,Hombre,33,No ebrio,Mayor,Pick up,Honda,Colisión,2018
25,19,Abril,Miércoles,Chiquimula,Ignorada,Hombre,18,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
25,13,Abril,Miércoles,Zacapa,Ignorada,Hombre,40,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2018
25,13,Abril,Miércoles,Zacapa,Ignorada,Hombre,25,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
25,21,Abril,Miércoles,Zacapa,Ignorada,Hombre,57,No ebrio,Mayor,Bus urbano,Internacional,Colisión,2018
25,21,Abril,Miércoles,Zacapa,Ignorada,Hombre,23,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2018
25,9,Abril,Miércoles,Huehuetenango,Ignorada,Hombre,43,No ebrio,Mayor,Bus urbano,Toyota,Colisión,2018
25,9,Abril,Miércoles,Huehuetenango,Ignorada,Hombre,33,No ebrio,Mayor,Bus urbano,Ignorado,Colisión,2018
25,17,Abril,Miércoles,Alta Verapaz,Ignorada,Hombre,50,Ebrio,Mayor,Camión,Kia,Vuelco,2018
25,20,Abril,Miércoles,Baja Verapaz,Ignorada,Hombre,41,Ebrio,Mayor,Cabezal,Ignorado,Choque,2018
25,23,Abril,Miércoles,Chimaltenango,Ignorada,Mujer,27,Ebrio,Mayor,Motocicleta,Italika,Choque,2018
26,20,Abril,Jueves,Retalhuleu,Ignorada,Hombre,27,No ebrio,Mayor,Pick up,Toyota,Choque,2018
26,20,Abril,Jueves,Retalhuleu,Ignorada,Hombre,Ignorada,No ebrio,Mayor,Motocicleta,Suzuki,Choque,2018
26,9,Abril,Jueves,Guatemala,1,Hombre,38,No ebrio,Mayor,Camioneta,Toyota,Colisión,2018
26,9,Abril,Jueves,Guatemala,1,Mujer,38,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
26,19,Abril,Jueves,Guatemala,14,Hombre,46,No ebrio,Mayor,Camioneta,Jeep,Colisión,2018
26,19,Abril,Jueves,Guatemala,14,Hombre,21,No ebrio,Mayor,Automóvil,Mazda,Colisión,2018
27,15,Abril,Viernes,Guatemala,Ignorada,Hombre,30,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
27,15,Abril,Viernes,Guatemala,Ignorada,Hombre,45,No ebrio,Mayor,Pick up,Ford,Colisión,2018
27,15,Abril,Viernes,Jutiapa,Ignorada,Hombre,21,No ebrio,Mayor,Camioneta,Toyota,Colisión,2018
27,15,Abril,Viernes,Jutiapa,Ignorada,Hombre,24,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
27,21,Abril,Viernes,Alta Verapaz,Ignorada,Hombre,50,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
27,21,Abril,Viernes,Alta Verapaz,Ignorada,Hombre,45,No ebrio,Mayor,Automóvil,Volkswagen,Colisión,2018
27,20,Abril,Viernes,Alta Verapaz,Ignorada,Hombre,35,No ebrio,Mayor,Pick up,Toyota,Embarranco,2018
27,5,Abril,Viernes,Baja Verapaz,Ignorada,Hombre,22,No ebrio,Mayor,Pick up,Toyota,Vuelco,2018
27,5,Abril,Viernes,Izabal,Ignorada,Hombre,39,No ebrio,Mayor,Motocicleta,Yamaha,Choque,2018
28,18,Abril,Sábado,Jalapa,Ignorada,Hombre,30,No ebrio,Mayor,Pick up,Toyota,Choque,2018
28,13,Abril,Sábado,Escuintla,Ignorada,Hombre,31,No ebrio,Mayor,Camión,GMC,Colisión,2018
28,13,Abril,Sábado,Escuintla,Ignorada,Hombre,22,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
28,17,Abril,Sábado,Suchitepéquez,Ignorada,Hombre,21,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
28,17,Abril,Sábado,Suchitepéquez,Ignorada,Hombre,22,No ebrio,Mayor,Motocicleta,TVS Apache,Colisión,2018
28,20,Abril,Sábado,Suchitepéquez,Ignorada,Hombre,38,Ebrio,Mayor,Pick up,Toyota,Colisión,2018
28,20,Abril,Sábado,Suchitepéquez,Ignorada,Hombre,19,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
28,0,Abril,Sábado,Izabal,Ignorada,Hombre,37,No ebrio,Mayor,Cabezal,Internacional,Colisión,2018
28,0,Abril,Sábado,Izabal,Ignorada,Hombre,38,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
28,16,Abril,Sábado,Guatemala,1,Hombre,24,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
28,16,Abril,Sábado,Guatemala,1,Hombre,41,No ebrio,Mayor,Camión,Honda,Colisión,2018
28,0,Abril,Sábado,Guatemala,6,Hombre,21,No ebrio,Mayor,Motocicleta,Hero Hunk,Colisión,2018
28,0,Abril,Sábado,Guatemala,6,Hombre,27,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
28,6,Abril,Sábado,Guatemala,Ignorada,Hombre,24,No ebrio,Mayor,Motocicleta,Suzuki,Choque,2018
29,13,Abril,Domingo,Guatemala,1,Mujer,27,No ebrio,Mayor,Automóvil,Nissan,Colisión,2018
29,13,Abril,Domingo,Guatemala,1,Hombre,69,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
29,23,Abril,Domingo,Guatemala,1,Hombre,36,No ebrio,Mayor,Camioneta,Chevrolet,Colisión,2018
29,23,Abril,Domingo,Guatemala,1,Hombre,26,No ebrio,Mayor,Automóvil,BMW,Colisión,2018
29,0,Abril,Domingo,Guatemala,12,Hombre,37,No ebrio,Mayor,Camión,Isuzu,Choque,2018
29,0,Abril,Domingo,Guatemala,12,Hombre,26,No ebrio,Mayor,Motocicleta,Ignorado,Choque,2018
29,20,Abril,Domingo,Guatemala,Ignorada,Hombre,50,No ebrio,Mayor,Jeep,Ignorado,Colisión,2018
29,20,Abril,Domingo,Guatemala,Ignorada,Hombre,20,No ebrio,Mayor,Motocicleta,Serpento,Colisión,2018
29,15,Abril,Domingo,Chiquimula,Ignorada,Hombre,43,No ebrio,Mayor,Camioneta,Toyota,Colisión,2018
29,15,Abril,Domingo,Chiquimula,Ignorada,Hombre,27,No ebrio,Mayor,Bus urbano,Toyota,Colisión,2018
29,12,Abril,Domingo,Escuintla,Ignorada,Hombre,46,Ignorado,Mayor,Automóvil,Mazda,Colisión,2018
29,12,Abril,Domingo,Escuintla,Ignorada,Hombre,51,No ebrio,Mayor,Microbús,Suzuki,Colisión,2018
29,16,Abril,Domingo,El Progreso,Ignorada,Hombre,37,No ebrio,Mayor,Automóvil,Volkswagen,Colisión,2018
29,16,Abril,Domingo,El Progreso,Ignorada,Hombre,35,No ebrio,Mayor,Motocicleta,Yamaha,Colisión,2018
29,22,Abril,Domingo,Chimaltenango,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Honda,Colisión,2018
29,22,Abril,Domingo,Chimaltenango,Ignorada,Hombre,18,Ignorado,Mayor,Motocicleta,Italika,Colisión,2018
30,4,Abril,Lunes,Guatemala,1,Hombre,25,Ignorado,Mayor,Camioneta,Suzuki,Colisión,2018
30,4,Abril,Lunes,Guatemala,1,Hombre,33,Ignorado,Mayor,Automóvil,Kia,Colisión,2018
30,23,Abril,Lunes,Guatemala,Ignorada,Hombre,52,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
30,23,Abril,Lunes,Guatemala,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2018
30,3,Abril,Lunes,Guatemala,Ignorada,Hombre,36,Ignorado,Mayor,Motocicleta,Italika,Colisión,2018
30,18,Abril,Lunes,Escuintla,Ignorada,Hombre,70,Ignorado,Mayor,Pick up,Nissan,Colisión,2018
30,18,Abril,Lunes,Escuintla,Ignorada,Hombre,36,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
30,12,Abril,Lunes,Sololá,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2018
30,12,Abril,Lunes,Sololá,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Moto taxi,Bajaj,Colisión,2018
30,13,Abril,Lunes,Sololá,Ignorada,Hombre,39,Ignorado,Mayor,Automóvil,Mazda,Embarranco,2018
30,5,Abril,Lunes,Petén,Ignorada,Hombre,31,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
30,5,Abril,Lunes,Petén,Ignorada,Hombre,21,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
30,13,Abril,Lunes,Santa Rosa,Ignorada,Hombre,37,Ignorado,Mayor,Camioneta,Jeep,Colisión,2018
30,13,Abril,Lunes,Santa Rosa,Ignorada,Hombre,36,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
30,0,Abril,Lunes,Huehuetenango,Ignorada,Hombre,21,Ebrio,Mayor,Pick up,Ignorado,Choque,2018
30,20,Abril,Lunes,Guatemala,2,Hombre,35,No ebrio,Mayor,Automóvil,Honda,Colisión,2018
30,20,Abril,Lunes,Guatemala,2,Hombre,30,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
30,18,Abril,Lunes,Guatemala,Ignorada,Hombre,62,Ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
30,18,Abril,Lunes,Guatemala,Ignorada,Hombre,22,No ebrio,Mayor,Pick up,Mazda,Colisión,2018
30,15,Abril,Lunes,Guatemala,Ignorada,Hombre,39,Ebrio,Mayor,Pick up,Toyota,Choque,2018
30,19,Abril,Lunes,Guatemala,Ignorada,Hombre,35,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
30,19,Abril,Lunes,Guatemala,Ignorada,Hombre,25,No ebrio,Mayor,Pick up,Nissan,Colisión,2018
30,18,Abril,Lunes,Suchitepéquez,Ignorada,Mujer,25,No ebrio,Mayor,Motocicleta,Bajaj,Choque,2018
30,13,Abril,Lunes,Guatemala,Ignorada,Hombre,33,No ebrio,Mayor,Cabezal,Ignorado,Choque,2018
1,8,Abril,Domingo,Guatemala,6,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2018
1,21,Abril,Domingo,Guatemala,5,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2018
1,21,Abril,Domingo,Guatemala,11,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2018
1,22,Abril,Domingo,Jalapa,Ignorada,Hombre,21,Ignorado,Mayor,Motocicleta,Ignorado,Atropello,2018
1,20,Abril,Domingo,Baja Verapaz,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2018
1,21,Abril,Domingo,Izabal,Ignorada,Hombre,28,Ignorado,Mayor,Automóvil,Mazda,Atropello,2018
1,17,Abril,Domingo,Sololá,Ignorada,Hombre,18,No ebrio,Mayor,Moto taxi,Bajaj,Atropello,2018
1,22,Abril,Domingo,Sacatepéquez,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2018
2,13,Abril,Lunes,Baja Verapaz,Ignorada,Hombre,33,No ebrio,Mayor,Automóvil,Hyundai,Atropello,2018
2,7,Abril,Lunes,Guatemala,7,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2018
2,13,Abril,Lunes,Guatemala,7,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2018
3,23,Abril,Martes,Guatemala,8,Hombre,27,Ebrio,Mayor,Automóvil,Mitsubishi,Atropello,2018
3,6,Abril,Martes,Guatemala,17,Hombre,50,Ignorado,Mayor,Pick up,Mitsubishi,Atropello,2018
3,19,Abril,Martes,Guatemala,13,Ignorado,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2018
3,15,Abril,Martes,Escuintla,Ignorada,Hombre,37,Ignorado,Mayor,Ignorado,Ignorado,Atropello,2018
3,5,Abril,Martes,Suchitepéquez,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2018
3,15,Abril,Martes,San Marcos,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2018
3,11,Abril,Martes,Baja Verapaz,Ignorada,Hombre,18,No ebrio,Mayor,Motocicleta,Suzuki,Atropello,2018
4,17,Abril,Miércoles,Guatemala,18,Ignorado,Ignorada,Ignorado,Ignorado,Camioneta,Ignorado,Atropello,2018
4,16,Abril,Miércoles,Guatemala,12,Hombre,49,No ebrio,Mayor,Motocicleta,Yumbo dakar,Atropello,2018
4,20,Abril,Miércoles,Escuintla,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Motocicleta,Ignorado,Atropello,2018
4,9,Abril,Miércoles,Guatemala,5,Ignorado,Ignorada,Ignorado,Ignorado,Camioneta,Hyundai,Atropello,2018
4,13,Abril,Miércoles,Escuintla,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Motocicleta,Ignorado,Atropello,2018
6,0,Abril,Viernes,Guatemala,Ignorada,Hombre,27,No ebrio,Mayor,Motocicleta,Honda,Atropello,2018
6,21,Abril,Viernes,Suchitepéquez,Ignorada,Hombre,30,No ebrio,Mayor,Camioneta,Kia,Atropello,2018
6,19,Abril,Viernes,Totonicapán,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2018
6,20,Abril,Viernes,Petén,Ignorada,Hombre,26,No ebrio,Mayor,Motocicleta,Freedom,Atropello,2018
7,18,Abril,Sábado,Guatemala,7,Hombre,42,No ebrio,Mayor,Bus urbano,Blue Bird,Atropello,2018
7,22,Abril,Sábado,Guatemala,Ignorada,Mujer,40,Ignorado,Mayor,Automóvil,Kia,Atropello,2018
7,20,Abril,Sábado,Escuintla,Ignorada,Hombre,36,No ebrio,Mayor,Bus urbano,Internacional,Atropello,2018
7,14,Abril,Sábado,Sacatepéquez,Ignorada,Hombre,35,No ebrio,Mayor,Automóvil,Toyota,Atropello,2018
8,1,Abril,Domingo,Guatemala,11,Hombre,21,No ebrio,Mayor,Ignorado,Mazda,Atropello,2018
8,10,Abril,Domingo,Guatemala,13,Hombre,28,No ebrio,Mayor,Motocicleta,Movesa,Atropello,2018
8,0,Abril,Domingo,Alta Verapaz,Ignorada,Ignorado,Ignorada,No ebrio,Ignorado,Motocicleta,Bajaj,Atropello,2018
9,20,Abril,Lunes,Guatemala,18,Hombre,26,No ebrio,Mayor,Motocicleta,TVS Apache,Atropello,2018
9,9,Abril,Lunes,Guatemala,Ignorada,Mujer,30,No ebrio,Mayor,Automóvil,Chevrolet,Atropello,2018
9,18,Abril,Lunes,Alta Verapaz,Ignorada,Mujer,40,No ebrio,Mayor,Automóvil,Chevrolet,Atropello,2018
9,14,Abril,Lunes,Izabal,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2018
9,14,Abril,Lunes,Sacatepéquez,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2018
10,19,Abril,Martes,Guatemala,1,Ignorado,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2018
12,13,Abril,Jueves,Guatemala,12,Hombre,44,No ebrio,Mayor,Camioneta,Honda,Atropello,2018
12,15,Abril,Jueves,Santa Rosa,Ignorada,Hombre,26,No ebrio,Mayor,Motocicleta,Italika,Atropello,2018
