"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","zona_ciudad","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","causa_acc","year"
2021,1,"18","18:00 a 23:59","Noche","Junio","Martes","Guatemala","Guatemala ","18","18","Hombre","31","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Bajaj","Rojo","2019","2010-2019","Colision","2021"
2021,1,"18","18:00 a 23:59","Noche","Junio","Martes","Guatemala","Guatemala ","18","18","Hombre","17","15-19","15-19","15 - 19","No Ebrio","Menor","Motocicleta","Honda","Negro","2015","2010-2019","Colision","2021"
2021,1,"16","12:00 a 17:59","Tarde","Junio","Martes","Guatemala","Villa Nueva","5","Ignorada","Hombre","34","30-34","30-34","30 - 34","No Ebrio","Mayor","Bus extraurbano","Internacional","Amarillo","Ignorado","Ignorado","Colision","2021"
2021,1,"16","12:00 a 17:59","Tarde","Junio","Martes","Guatemala","Villa Nueva","5","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Yamaha","Negro","Ignorado","Ignorado","Colision","2021"
2021,1,"8","06:00 a 11:59","Mañana","Junio","Martes","Guatemala","Villa Nueva","3","Ignorada","Hombre","35","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,1,"7","06:00 a 11:59","Mañana","Junio","Martes","Jutiapa","Jalpatagua","Ignorada","Ignorada","Hombre","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Bajaj","Gris","Ignorado","Ignorado","Colision","2021"
2021,1,"7","06:00 a 11:59","Mañana","Junio","Martes","Jutiapa","Jalpatagua","Ignorada","Ignorada","Hombre","18","15-19","15-19","15 - 19","No Ebrio","Mayor","Pick up","Toyota","Rojo","Ignorado","Ignorado","Colision","2021"
2021,1,"10","06:00 a 11:59","Mañana","Junio","Martes","Jalapa","Jalapa","Ignorada","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Yumbo dakar","Negro","2013","2010-2019","Colision","2021"
2021,1,"10","06:00 a 11:59","Mañana","Junio","Martes","Jalapa","Jalapa","Ignorada","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","2012","2010-2019","Colision","2021"
2021,1,"15","12:00 a 17:59","Tarde","Junio","Martes","Jalapa","San Carlos Alzatate","Ignorada","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Honda","Rojo","2015","2010-2019","Choque","2021"
2021,1,"17","12:00 a 17:59","Tarde","Junio","Martes","Chiquimula","Chiquimula","Ignorada","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Panel","Fiat","Blanco","2009","2000-2009","Colision","2021"
2021,1,"17","12:00 a 17:59","Tarde","Junio","Martes","Chiquimula","Chiquimula","Ignorada","Ignorada","Hombre","32","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Italika","Rojo","2020","2020-2029","Colision","2021"
2021,1,"17","12:00 a 17:59","Tarde","Junio","Martes","Chiquimula","Chiquimula","Ignorada","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Bajaj","Amarillo","Ignorado","Ignorado","Colision","2021"
2021,1,"17","12:00 a 17:59","Tarde","Junio","Martes","Chiquimula","Chiquimula","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,1,"14","12:00 a 17:59","Tarde","Junio","Martes","Zacapa","Gualán","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Camión","Internacional","Blanco","1995","1990-1999","Colision","2021"
2021,1,"14","12:00 a 17:59","Tarde","Junio","Martes","Zacapa","Gualán","Ignorada","Ignorada","Hombre","48","45-49","45-49","45 - 49","No Ebrio","Mayor","Microbús","Nissan","Gris","2009","2000-2009","Colision","2021"
2021,1,"14","12:00 a 17:59","Tarde","Junio","Martes","Zacapa","Gualán","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Ignorado","Automóvil","Hyundai","Gris","Ignorado","Ignorado","Colision","2021"
2021,1,"20","18:00 a 23:59","Noche","Junio","Martes","Santa Rosa","Barberena","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Yamaha","Negro","Ignorado","Ignorado","Derrape","2021"
2021,1,"16","12:00 a 17:59","Tarde","Junio","Martes","Retalhuleu","Retalhuleu","Ignorada","Ignorada","Hombre","75","75-79","60 y más","75 - 79","No Ebrio","Mayor","Automóvil","Honda","Beige","Ignorado","Ignorado","Colision","2021"
2021,1,"16","12:00 a 17:59","Tarde","Junio","Martes","Retalhuleu","Retalhuleu","Ignorada","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Suzuki","Gris","Ignorado","Ignorado","Colision","2021"
2021,1,"16","12:00 a 17:59","Tarde","Junio","Martes","El Progreso","Guastatoya","Ignorada","Ignorada","Hombre","53","50-54","50-54","50 - 54","No Ebrio","Mayor","Pick up","Toyota","Blanco","2018","2010-2019","Colision","2021"
2021,1,"16","12:00 a 17:59","Tarde","Junio","Martes","El Progreso","Guastatoya","Ignorada","Ignorada","Hombre","32","30-34","30-34","30 - 34","No Ebrio","Mayor","Cabezal","Freightliner","Azul","1998","1990-1999","Colision","2021"
2021,1,"23","18:00 a 23:59","Noche","Junio","Martes","Chimaltenango","El Tejar","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Pick up","Toyota","Beige","1984","1980-1989","Colision","2021"
2021,1,"23","18:00 a 23:59","Noche","Junio","Martes","Chimaltenango","El Tejar","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Ignorado","Cabezal","Isuzu","Blanco","Ignorado","Ignorado","Colision","2021"
2021,1,"13","12:00 a 17:59","Tarde","Junio","Martes","Sacatepéquez","Sumpango","Ignorada","Ignorada","Hombre","19","15-19","15-19","15 - 19","No Ebrio","Mayor","Motocicleta","TVS Apache","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,2,"19","18:00 a 23:59","Noche","Junio","Miercoles","Guatemala","Guatemala ","1","1","Hombre","35","35-39","35-39","35 - 39","No Ebrio","Mayor","Automóvil","Mitsubishi","Blanco","2003","2000-2009","Colision","2021"
2021,2,"19","18:00 a 23:59","Noche","Junio","Miercoles","Guatemala","Guatemala ","1","1","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Bajaj","Negro","2014","2010-2019","Colision","2021"
2021,2,"19","18:00 a 23:59","Noche","Junio","Miercoles","Guatemala","Guatemala ","1","1","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,2,"19","18:00 a 23:59","Noche","Junio","Miercoles","Guatemala","Guatemala ","1","1","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,2,"11","06:00 a 11:59","Mañana","Junio","Miercoles","Guatemala","Guatemala ","11","11","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Motocicleta","Genesis","Rojo","2011","2010-2019","Colision","2021"
2021,2,"11","06:00 a 11:59","Mañana","Junio","Miercoles","Guatemala","Guatemala ","11","11","Hombre","19","15-19","15-19","15 - 19","No Ebrio","Mayor","Motocicleta","Hero Hunk","Azul","Ignorado","Ignorado","Colision","2021"
2021,2,"11","06:00 a 11:59","Mañana","Junio","Miercoles","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Otros","Rojo","Ignorado","Ignorado","Derrape","2021"
2021,2,"21","18:00 a 23:59","Noche","Junio","Miercoles","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","45","45-49","45-49","45 - 49","Ebrio","Mayor","Camión","Nissan","Azul","Ignorado","Ignorado","Colision","2021"
2021,2,"21","18:00 a 23:59","Noche","Junio","Miercoles","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,2,"7","06:00 a 11:59","Mañana","Junio","Miercoles","Guatemala","Mixco","4","Ignorada","Hombre","29","25-29","25-29","25 - 29","Ignorado","Mayor","Automóvil","Ignorado","Rojo","2016","2010-2019","Colision","2021"
2021,2,"7","06:00 a 11:59","Mañana","Junio","Miercoles","Guatemala","Mixco","4","Ignorada","Mujer","31","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Mitsubishi","Blanco","1995","1990-1999","Colision","2021"
2021,2,"1","00:00 a 05:59","Mañana","Junio","Miercoles","Escuintla","San José","Ignorada","Ignorada","Hombre","60","60-64","60 y más","60 - 64","Ignorado","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Choque","2021"
2021,2,"1","00:00 a 05:59","Mañana","Junio","Miercoles","Escuintla","San José","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camión","Internacional","Azul","Ignorado","Ignorado","Choque","2021"
2021,2,"13","12:00 a 17:59","Tarde","Junio","Miercoles","San Marcos","Malacatán","Ignorada","Ignorada","Hombre","55","55-59","55-59","55 - 59","Ebrio","Mayor","Automóvil","Toyota","Corinto","1994","1990-1999","Colision","2021"
2021,2,"13","12:00 a 17:59","Tarde","Junio","Miercoles","San Marcos","Malacatán","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Toyota","Azul","1987","1980-1989","Colision","2021"
2021,2,"17","12:00 a 17:59","Tarde","Junio","Miercoles","San Marcos","Pajapita","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Camión","Ignorado","Rojo","Ignorado","Ignorado","Vuelco","2021"
2021,2,"10","06:00 a 11:59","Mañana","Junio","Miercoles","Huehuetenango","Chiantla","3","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Automóvil","Toyota","Corinto","1995","1990-1999","Colision","2021"
2021,2,"10","06:00 a 11:59","Mañana","Junio","Miercoles","Huehuetenango","Chiantla","3","Ignorada","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2021"
2021,2,"17","12:00 a 17:59","Tarde","Junio","Miercoles","Huehuetenango","Malacatancito","Ignorada","Ignorada","Hombre","35","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colision","2021"
2021,2,"17","12:00 a 17:59","Tarde","Junio","Miercoles","Huehuetenango","Malacatancito","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Pick up","Mitsubishi","Gris","Ignorado","Ignorado","Colision","2021"
2021,2,"9","06:00 a 11:59","Mañana","Junio","Miercoles","Alta Verapaz","Chisec","Ignorada","Ignorada","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Haojue","Negro","Ignorado","Ignorado","Derrape","2021"
2021,2,"20","18:00 a 23:59","Noche","Junio","Miercoles","Baja Verapaz","Salamá","Ignorada","Ignorada","Hombre","37","35-39","35-39","35 - 39","No Ebrio","Mayor","Pick up","Toyota","Gris","1995","1990-1999","Colision","2021"
2021,2,"20","18:00 a 23:59","Noche","Junio","Miercoles","Baja Verapaz","Salamá","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Ignorado","Microbús","Toyota","Gris","2016","2010-2019","Colision","2021"
2021,2,"21","18:00 a 23:59","Noche","Junio","Miercoles","Chimaltenango","Chimaltenango","Ignorada","Ignorada","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Pick up","Mazda","Gris","2014","2010-2019","Colision","2021"
2021,2,"21","18:00 a 23:59","Noche","Junio","Miercoles","Chimaltenango","Chimaltenango","Ignorada","Ignorada","Hombre","15","15-19","15-19","15 - 19","No Ebrio","Menor","Motocicleta","Honda","Ignorado","2019","2010-2019","Colision","2021"
2021,3,"19","18:00 a 23:59","Noche","Junio","Jueves","Guatemala","Guatemala ","8","8","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"19","18:00 a 23:59","Noche","Junio","Jueves","Guatemala","Guatemala ","8","8","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Ignorado","TVS Apache","Negro","2018","2010-2019","Colision","2021"
2021,3,"11","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","3","3","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Camioneta","Kia","Corinto","2007","2000-2009","Colision","2021"
2021,3,"11","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","3","3","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Negro","2018","2010-2019","Colision","2021"
2021,3,"9","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","1","1","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"9","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","1","1","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"9","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","18","18","Hombre","49","45-49","45-49","45 - 49","Ignorado","Mayor","Automóvil","Honda","Blanco","Ignorado","Ignorado","Colision","2021"
2021,3,"9","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","18","18","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Honda","Blanco","Ignorado","Ignorado","Colision","2021"
2021,3,"0","00:00 a 05:59","Mañana","Junio","Jueves","Guatemala","Villa Nueva","12","Ignorada","Hombre","36","35-39","35-39","35 - 39","No Ebrio","Mayor","Automóvil","Kia","Gris","2015","2010-2019","Colision","2021"
2021,3,"0","00:00 a 05:59","Mañana","Junio","Jueves","Guatemala","Villa Nueva","12","Ignorada","Hombre","36","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colision","2021"
2021,3,"23","18:00 a 23:59","Noche","Junio","Jueves","Guatemala","Guatemala ","12","12","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","No Ebrio","Ignorado","Automóvil","Nissan","Gris","2015","2010-2019","Choque","2021"
2021,3,"6","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","12","12","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"6","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","12","12","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Bus extraurbano","Internacional","Rojo","Ignorado","Ignorado","Colision","2021"
2021,3,"12","12:00 a 17:59","Tarde","Junio","Jueves","Guatemala","Guatemala ","7","7","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Honda","Amarillo","2007","2000-2009","Colision","2021"
2021,3,"12","12:00 a 17:59","Tarde","Junio","Jueves","Guatemala","Guatemala ","7","7","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Honda","Rojo","2017","2010-2019","Colision","2021"
2021,3,"10","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","7","7","Mujer","34","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Mazda","Gris","2009","2000-2009","Colision","2021"
2021,3,"10","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Guatemala ","7","7","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Genesis","Azul","2011","2010-2019","Colision","2021"
2021,3,"10","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Amatitlán","Ignorada","Ignorada","Mujer","61","60-64","60 y más","60 - 64","Ignorado","Mayor","Motocicleta","Honda","Blanco","Ignorado","Ignorado","Colision","2021"
2021,3,"10","06:00 a 11:59","Mañana","Junio","Jueves","Guatemala","Amatitlán","Ignorada","Ignorada","Mujer","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Chevrolet","Verde","Ignorado","Ignorado","Colision","2021"
2021,3,"20","18:00 a 23:59","Noche","Junio","Jueves","Guatemala","Mixco","3","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Automóvil","Mazda","Corinto","2006","2000-2009","Colision","2021"
2021,3,"20","18:00 a 23:59","Noche","Junio","Jueves","Guatemala","Mixco","3","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Bashan","Blanco","2013","2010-2019","Colision","2021"
2021,3,"15","12:00 a 17:59","Tarde","Junio","Jueves","Jalapa","Jalapa","Ignorada","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Freedom","Azul","2017","2010-2019","Colision","2021"
2021,3,"15","12:00 a 17:59","Tarde","Junio","Jueves","Jalapa","Jalapa","Ignorada","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2002","2000-2009","Colision","2021"
2021,3,"19","18:00 a 23:59","Noche","Junio","Jueves","Jalapa","Jalapa","Ignorada","Ignorada","Hombre","41","40-44","40-44","40 - 44","Ignorado","Mayor","Pick up","Isuzu","Azul","1992","1990-1999","Colision","2021"
2021,3,"19","18:00 a 23:59","Noche","Junio","Jueves","Jalapa","Jalapa","Ignorada","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Isuzu","Rojo","Ignorado","Ignorado","Colision","2021"
2021,3,"17","12:00 a 17:59","Tarde","Junio","Jueves","Retalhuleu","San Felipe Retalhuleu","Ignorada","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2021"
2021,3,"17","12:00 a 17:59","Tarde","Junio","Jueves","Retalhuleu","San Felipe Retalhuleu","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Mazda","Azul","Ignorado","Ignorado","Colision","2021"
2021,3,"20","18:00 a 23:59","Noche","Junio","Jueves","Huehuetenango","Santa Ana Huista","Ignorada","Ignorada","Hombre","46","45-49","45-49","45 - 49","Ignorado","Mayor","Pick up","Toyota","Blanco","2000","2000-2009","Colision","2021"
2021,3,"20","18:00 a 23:59","Noche","Junio","Jueves","Huehuetenango","Santa Ana Huista","Ignorada","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Moto taxi","Bajaj","Ignorado","2008","2000-2009","Colision","2021"
2021,3,"17","12:00 a 17:59","Tarde","Junio","Jueves","Totonicapán","San Cristóbal Totonicapán","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camioneta","Honda","Azul","Ignorado","Ignorado","Colision","2021"
2021,3,"17","12:00 a 17:59","Tarde","Junio","Jueves","Totonicapán","San Cristóbal Totonicapán","Ignorada","Ignorada","Hombre","75","75-79","60 y más","75 - 79","Ignorado","Mayor","Motocicleta","Asia Hero","Rojo","Ignorado","Ignorado","Colision","2021"
2021,3,"20","18:00 a 23:59","Noche","Junio","Jueves","El Progreso","Sanarate","Ignorada","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Pick up","Ford","Beige","2000","2000-2009","Colision","2021"
2021,3,"20","18:00 a 23:59","Noche","Junio","Jueves","El Progreso","Sanarate","Ignorada","Ignorada","Hombre","57","55-59","55-59","55 - 59","Ignorado","Mayor","Camioneta","Honda","Amarillo","Ignorado","Ignorado","Colision","2021"
2021,3,"21","18:00 a 23:59","Noche","Junio","Jueves","Quiché","Santa Cruz del Quiché","Ignorada","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"21","18:00 a 23:59","Noche","Junio","Jueves","Quiché","Santa Cruz del Quiché","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Junio","Viernes","Guatemala","Guatemala ","18","18","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Junio","Viernes","Guatemala","Guatemala ","18","18","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"13","12:00 a 17:59","Tarde","Junio","Viernes","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colision","2021"
2021,4,"13","12:00 a 17:59","Tarde","Junio","Viernes","Guatemala","Amatitlán","Ignorada","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Toyota","Rojo","Ignorado","Ignorado","Colision","2021"
2021,4,"14","12:00 a 17:59","Tarde","Junio","Viernes","Guatemala","Villa Canales","Ignorada","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ignorado","Mayor","Camión","Isuzu","Blanco","Ignorado","Ignorado","Colision","2021"
2021,4,"14","12:00 a 17:59","Tarde","Junio","Viernes","Guatemala","Villa Canales","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Hero Hunk","Rojo","Ignorado","Ignorado","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Junio","Viernes","Guatemala","Villa Nueva","Ignorada","Ignorada","Hombre","17","15-19","15-19","15 - 19","Ignorado","Menor","Automóvil","Mazda","Gris","Ignorado","Ignorado","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Junio","Viernes","Guatemala","Villa Nueva","Ignorada","Ignorada","Hombre","48","45-49","45-49","45 - 49","Ignorado","Mayor","Automóvil","Mazda","Turquesa","Ignorado","Ignorado","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Junio","Viernes","Guatemala","Villa Nueva","Ignorada","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2021"
2021,4,"15","12:00 a 17:59","Tarde","Junio","Viernes","Santa Rosa","Santa María Ixhuatán","Ignorada","Ignorada","Hombre","56","55-59","55-59","55 - 59","No Ebrio","Mayor","Pick up","Toyota","Verde","Ignorado","Ignorado","Choque","2021"
2021,4,"14","12:00 a 17:59","Tarde","Junio","Viernes","Petén","Dolores","Ignorada","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Embarranco","2021"
2021,4,"20","18:00 a 23:59","Noche","Junio","Viernes","Petén","El Chal","Ignorada","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Suzuki","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"20","18:00 a 23:59","Noche","Junio","Viernes","Petén","El Chal","Ignorada","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Honda","Corinto","Ignorado","Ignorado","Colision","2021"
2021,4,"12","12:00 a 17:59","Tarde","Junio","Viernes","Quiché","Chicamán","Ignorada","Ignorada","Hombre","20","20-24","20-24","20 - 24","No Ebrio","Mayor","Cuatrimoto","Bajaj","Rojo","2020","2020-2029","Colision","2021"
2021,4,"12","12:00 a 17:59","Tarde","Junio","Viernes","Quiché","Chicamán","Ignorada","Ignorada","Hombre","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Pick up","Nissan","Blanco","2021","2020-2029","Colision","2021"
2021,4,"23","18:00 a 23:59","Noche","Junio","Viernes","Chimaltenango","Patzicía","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camión","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"23","18:00 a 23:59","Noche","Junio","Viernes","Chimaltenango","Patzicía","Ignorada","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ebrio","Mayor","Motocicleta","Bajaj","Ignorado","2018","2010-2019","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Junio","Viernes","Chimaltenango","Chimaltenango","Ignorada","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ebrio","Mayor","Camión","Nissan","Blanco","2003","2000-2009","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Junio","Viernes","Chimaltenango","Chimaltenango","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camioneta","Mazda","Corinto","Ignorado","Ignorado","Colision","2021"
2021,4,"3","00:00 a 05:59","Mañana","Junio","Viernes","Chimaltenango","Patzicía","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camión","Ignorado","Azul","1995","1990-1999","Colision","2021"
2021,4,"3","00:00 a 05:59","Mañana","Junio","Viernes","Chimaltenango","Patzicía","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Honda","Azul","Ignorado","Ignorado","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Junio","Viernes","Sacatepéquez","Antigua Guatemala","Ignorada","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ebrio","Mayor","Motocicleta","TVS Apache","Gris","Ignorado","Ignorado","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Junio","Viernes","Sacatepéquez","Antigua Guatemala","Ignorada","Ignorada","Mujer","68","65-69","60 y más","65 - 69","Ignorado","Mayor","Automóvil","Kia","Rojo","2013","2010-2019","Colision","2021"
2021,5,"10","06:00 a 11:59","Mañana","Junio","Sabado","Guatemala","Guatemala ","8","8","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,5,"10","06:00 a 11:59","Mañana","Junio","Sabado","Guatemala","Guatemala ","8","8","Mujer","24","20-24","20-24","20 - 24","Ignorado","Mayor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,5,"11","06:00 a 11:59","Mañana","Junio","Sabado","Guatemala","Guatemala ","3","3","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
