dia_ocu,dia_sem_ocu,hora_ocu,mes_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,estado_pil,tipo_vehi,marca_vehi,causa_acc,year
8,Miércoles,14,Octubre,Guatemala,10,Hombre,26,Mayor,Normal,Automóvil,Hyundai,Colisión,2014
8,Miércoles,14,Octubre,Guatemala,10,Hombre,39,Mayor,Ignorado,Pick up,Suzuki,Colisión,2014
8,Miércoles,23,Octubre,Guatemala,Ignorado,Hombre,46,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2014
8,Miércoles,23,Octubre,Guatemala,Ignorado,Hombre,32,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
8,Miércoles,8,Octubre,Guatemala,11,Hombre,29,Mayor,Ignorado,Microbus,Chevrolet,Colisión,2014
8,Miércoles,8,Octubre,Guatemala,11,Hombre,25,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
8,Miércoles,8,Octubre,Escuintla,Ignorado,Hombre,34,Mayor,Normal,Motocicleta,Ignorado,Caída,2014
8,Miércoles,9,Octubre,Sololá,1,Hombre,Ignorado,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
8,Miércoles,9,Octubre,Sololá,1,Hombre,25,Mayor,Ignorado,Moto taxi,Bajaj,Colisión,2014
8,Miércoles,9,Octubre,Sololá,1,Hombre,47,Mayor,Ignorado,Camión,Isuzu,Colisión,2014
8,Miércoles,9,Octubre,Sololá,1,Hombre,62,Mayor,Ignorado,Automóvil,Kia,Colisión,2014
8,Miércoles,18,Octubre,Chimaltenango,Ignorado,Hombre,38,Mayor,Ignorado,Pick up,Toyota,Choque,2014
9,Jueves,13,Octubre,Guatemala,1,Hombre,56,Mayor,Normal,Camión,Kia,Vuelco,2014
9,Jueves,17,Octubre,Guatemala,17,Hombre,36,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
9,Jueves,17,Octubre,Guatemala,17,Hombre,Ignorado,Ignorado,Ignorado,Camión,Ford,Colisión,2014
9,Jueves,18,Octubre,Guatemala,16,Mujer,25,Mayor,Normal,Automóvil,Chevrolet,Colisión,2014
9,Jueves,18,Octubre,Guatemala,16,Hombre,37,Mayor,Ignorado,Motocicleta,Hyundai,Colisión,2014
9,Jueves,5,Octubre,Guatemala,11,Hombre,23,Mayor,Ignorado,Automóvil,Chevrolet,Choque,2014
9,Jueves,3,Octubre,Chiquimula,Ignorado,Hombre,27,Mayor,Ebrio,Pick up,Toyota,Vuelco,2014
9,Jueves,13,Octubre,Chiquimula,1,Hombre,27,Mayor,Ignorado,Motocicleta,Sniper,Colisión,2014
9,Jueves,13,Octubre,Chiquimula,1,Hombre,19,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
9,Jueves,17,Octubre,Escuintla,Ignorado,Hombre,57,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
9,Jueves,17,Octubre,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
9,Jueves,4,Octubre,San Marcos,5,Hombre,29,Mayor,Ebrio,Motocicleta,Suzuki,Caída,2014
9,Jueves,17,Octubre,Peten,Ignorado,Hombre,19,Mayor,Ebrio,Motocicleta,Ignorado,Caída,2014
9,Jueves,22,Octubre,Chimaltenango,Ignorado,Hombre,21,Mayor,Normal,Camioneta,Kia,Colisión,2014
9,Jueves,22,Octubre,Chimaltenango,Ignorado,Mujer,23,Mayor,Normal,Automóvil,Mazda,Colisión,2014
9,Jueves,22,Octubre,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Normal,Automóvil,Toyota,Colisión,2014
10,Viernes,17,Octubre,Guatemala,11,Hombre,37,Mayor,Normal,Pick up,Subaru,Colisión,2014
10,Viernes,17,Octubre,Guatemala,11,Hombre,32,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
10,Viernes,10,Octubre,Guatemala,6,Hombre,Ignorado,Mayor,Normal,Camión,Ignorado,Colisión,2014
10,Viernes,10,Octubre,Guatemala,6,Hombre,39,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
10,Viernes,0,Octubre,Guatemala,3,Hombre,40,Mayor,Normal,Camioneta,Chevrolet,Choque,2014
10,Viernes,7,Octubre,Suchitepéquez,Ignorado,Hombre,38,Mayor,Normal,Motocicleta,Ignorado,Choque,2014
10,Viernes,13,Octubre,Huehuetenango,Ignorado,Hombre,31,Mayor,Normal,Pick up,Ignorado,Vuelco,2014
10,Viernes,17,Octubre,Alta Verapaz,Ignorado,Hombre,47,Mayor,Normal,Pick up,Mazda,Colisión,2014
10,Viernes,17,Octubre,Alta Verapaz,Ignorado,Hombre,31,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
10,Viernes,22,Octubre,Alta Verapaz,Ignorado,Hombre,32,Mayor,Normal,Motocicleta,Bajaj,Choque,2014
10,Viernes,19,Octubre,El Progreso,Ignorado,Hombre,29,Mayor,Normal,Pick up,Toyota,Colisión,2014
10,Viernes,19,Octubre,El Progreso,Ignorado,Hombre,29,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
10,Viernes,20,Octubre,Izabal,Ignorado,Hombre,42,Mayor,Normal,Microbus,Mitsubishi,Colisión,2014
10,Viernes,20,Octubre,Izabal,Ignorado,Hombre,42,Mayor,Normal,Pick up,Toyota,Colisión,2014
10,Viernes,19,Octubre,Peten,Ignorado,Hombre,34,Mayor,Normal,Pick up,Toyota,Colisión,2014
10,Viernes,19,Octubre,Peten,Ignorado,Hombre,22,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
11,Sábado,4,Octubre,Guatemala,10,Hombre,Ignorado,Mayor,Normal,Ignorado,Ignorado,Colisión,2014
11,Sábado,4,Octubre,Guatemala,10,Hombre,36,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
11,Sábado,7,Octubre,Guatemala,11,Hombre,21,Mayor,Normal,Automóvil,Ford,Colisión,2014
11,Sábado,7,Octubre,Guatemala,11,Hombre,37,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
11,Sábado,0,Octubre,Guatemala,2,Hombre,35,Mayor,Normal,Automóvil,Seat,Colisión,2014
11,Sábado,0,Octubre,Guatemala,2,Hombre,28,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
11,Sábado,6,Octubre,Guatemala,19,Hombre,23,Mayor,Normal,Camioneta,Suzuki,Colisión,2014
11,Sábado,6,Octubre,Guatemala,19,Hombre,44,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
11,Sábado,20,Octubre,Jutiapa,Ignorado,Mujer,33,Mayor,Normal,Automóvil,Chevrolet,Colisión,2014
11,Sábado,20,Octubre,Jutiapa,Ignorado,Hombre,32,Mayor,Normal,Automóvil,Toyota,Colisión,2014
11,Sábado,8,Octubre,Escuintla,Ignorado,Hombre,26,Mayor,Normal,Pick up,Ignorado,Colisión,2014
11,Sábado,8,Octubre,Escuintla,Ignorado,Mujer,Ignorado,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
11,Sábado,0,Octubre,San Marcos,Ignorado,Hombre,39,Mayor,Normal,Pick up,Toyota,Vuelco,2014
11,Sábado,19,Octubre,Huehuetenango,Ignorado,Hombre,51,Mayor,Normal,Pick up,Toyota,Colisión,2014
11,Sábado,19,Octubre,Huehuetenango,Ignorado,Hombre,21,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
11,Sábado,23,Octubre,Peten,Ignorado,Hombre,33,Mayor,Normal,Moto taxi,Ignorado,Colisión,2014
11,Sábado,23,Octubre,Peten,Ignorado,Hombre,20,Mayor,Normal,Pick up,Toyota,Colisión,2014
11,Sábado,19,Octubre,Peten,Ignorado,Hombre,39,Mayor,Normal,Moto taxi,Ignorado,Colisión,2014
11,Sábado,19,Octubre,Peten,Ignorado,Hombre,47,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
12,Domingo,1,Octubre,Guatemala,15,Hombre,26,Mayor,Normal,Ignorado,Ignorado,Colisión,2014
12,Domingo,1,Octubre,Guatemala,15,Mujer,27,Mayor,Normal,Ignorado,Ignorado,Colisión,2014
12,Domingo,12,Octubre,Chiquimula,Ignorado,Hombre,43,Mayor,Normal,Pick up,Seat,Colisión,2014
12,Domingo,12,Octubre,Chiquimula,Ignorado,Hombre,23,Mayor,Normal,Motocicleta,Freedom,Colisión,2014
12,Domingo,18,Octubre,Santa rosa,Ignorado,Hombre,34,Mayor,Normal,Automóvil,Mazda,Colisión,2014
12,Domingo,18,Octubre,Santa rosa,Ignorado,Hombre,37,Mayor,Normal,Motocicleta,Sniper,Colisión,2014
12,Domingo,19,Octubre,Suchitepéquez,Ignorado,Hombre,35,Mayor,Normal,Pick up,Toyota,Colisión,2014
12,Domingo,19,Octubre,Suchitepéquez,Ignorado,Hombre,Ignorado,Mayor,Normal,Bus extraurbano,Ignorado,Colisión,2014
12,Domingo,16,Octubre,Retalhuleu,Ignorado,Hombre,Ignorado,Mayor,Normal,Motocicleta,Freedom,Choque,2014
12,Domingo,19,Octubre,San Marcos,Ignorado,Hombre,34,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
12,Domingo,19,Octubre,San Marcos,Ignorado,Hombre,30,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
12,Domingo,7,Octubre,Alta Verapaz,Ignorado,Hombre,23,Mayor,Normal,Motocicleta,Ignorado,Choque,2014
12,Domingo,19,Octubre,Alta Verapaz,Ignorado,Hombre,50,Mayor,Normal,Pick up,Toyota,Colisión,2014
12,Domingo,19,Octubre,Alta Verapaz,Ignorado,Mujer,33,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
12,Domingo,18,Octubre,Quiche,Ignorado,Hombre,22,Mayor,Normal,Motocicleta,Bajaj,Vuelco,2014
12,Domingo,14,Octubre,Sololá,Ignorado,Hombre,Ignorado,Mayor,Normal,Motocicleta,Ignorado,Vuelco,2014
12,Domingo,7,Octubre,Chimaltenango,Ignorado,Hombre,54,Mayor,Normal,Camión,Hino,Choque,2014
12,Domingo,18,Octubre,Chimaltenango,Ignorado,Hombre,54,Mayor,Normal,Camión,Hino,Choque,2014
13,Lunes,18,Octubre,Guatemala,5,Mujer,23,Mayor,Normal,Automóvil,Mazda,Colisión,2014
13,Lunes,18,Octubre,Guatemala,5,Mujer,50,Mayor,Normal,Motocicleta,Honda,Colisión,2014
13,Lunes,18,Octubre,Guatemala,10,Hombre,30,Mayor,Normal,Automóvil,Mazda,Colisión,2014
13,Lunes,18,Octubre,Guatemala,10,Hombre,45,Mayor,Normal,Motocicleta,Italica,Colisión,2014
13,Lunes,21,Octubre,Guatemala,12,Hombre,20,Mayor,Normal,Bus urbano,Internacional,Colisión,2014
13,Lunes,21,Octubre,Guatemala,12,Hombre,31,Mayor,Normal,Motocicleta,Internacional,Colisión,2014
13,Lunes,23,Octubre,Guatemala,12,Hombre,Ignorado,Mayor,Normal,Cabezal,Ignorado,Colisión,2014
13,Lunes,23,Octubre,Guatemala,12,Hombre,64,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
13,Lunes,14,Octubre,Chiquimula,Ignorado,Hombre,60,Mayor,Normal,Pick up,Toyota,Colisión,2014
13,Lunes,14,Octubre,Chiquimula,Ignorado,Hombre,20,Mayor,Normal,Motocicleta,Italica,Colisión,2014
13,Lunes,14,Octubre,Quetzaltenango,3,Hombre,53,Mayor,Normal,Motocicleta,Honda,Colisión,2014
13,Lunes,14,Octubre,Quetzaltenango,3,Hombre,50,Mayor,Normal,Bicicleta,Ignorado,Colisión,2014
13,Lunes,8,Octubre,Peten,Ignorado,Hombre,50,Mayor,Normal,Pick up,Toyota,Colisión,2014
13,Lunes,8,Octubre,Peten,Ignorado,Hombre,50,Mayor,Normal,Automóvil,Mazda,Colisión,2014
13,Lunes,5,Octubre,Peten,Ignorado,Hombre,Ignorado,Mayor,Normal,Automóvil,Ignorado,Colisión,2014
14,Martes,15,Octubre,Guatemala,Ignorado,Hombre,58,Mayor,Normal,Camioneta,Mitsubishi,Vuelco,2014
14,Martes,16,Octubre,Quetzaltenango,3,Hombre,31,Mayor,Normal,Automóvil,Toyota,Colisión,2014
14,Martes,16,Octubre,Quetzaltenango,3,Hombre,21,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
14,Martes,19,Octubre,San Marcos,Ignorado,Hombre,66,Mayor,Normal,Automóvil,Toyota,Colisión,2014
14,Martes,19,Octubre,San Marcos,Ignorado,Hombre,26,Mayor,Normal,Motocicleta,Suzuki,Colisión,2014
14,Martes,0,Octubre,Totonicapán,Ignorado,Hombre,24,Mayor,Normal,Camión,Hino,Choque,2014
14,Martes,16,Octubre,Baja Verapaz,Ignorado,Hombre,30,Mayor,Normal,Microbus,Toyota,Colisión,2014
14,Martes,16,Octubre,Baja Verapaz,Ignorado,Hombre,40,Mayor,Normal,Camioneta,Mitsubishi,Colisión,2014
15,Miércoles,0,Octubre,Guatemala,11,Hombre,41,Mayor,Normal,Ignorado,Ignorado,Colisión,2014
15,Miércoles,0,Octubre,Guatemala,11,Hombre,26,Mayor,Normal,Ignorado,Ignorado,Colisión,2014
15,Miércoles,0,Octubre,Guatemala,11,Hombre,36,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
15,Miércoles,16,Octubre,Jutiapa,Ignorado,Hombre,40,Mayor,Ignorado,Camioneta,Kia,Vuelco,2014
15,Miércoles,19,Octubre,Jalapa,Ignorado,Hombre,34,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2014
15,Miércoles,19,Octubre,Jalapa,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Microbus,Ignorado,Colisión,2014
15,Miércoles,14,Octubre,Quetzaltenango,Ignorado,Hombre,21,Mayor,Ignorado,Microbus,Seat,Caída,2014
15,Miércoles,11,Octubre,Totonicapán,Ignorado,Hombre,29,Mayor,Ignorado,Pick up,Ignorado,Colisión,2014
15,Miércoles,11,Octubre,Totonicapán,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
15,Miércoles,17,Octubre,Baja Verapaz,Ignorado,Hombre,24,Mayor,Ignorado,Camión,Kia,Colisión,2014
15,Miércoles,17,Octubre,Baja Verapaz,Ignorado,Hombre,22,Mayor,Ignorado,Pick up,Hyundai,Colisión,2014
15,Miércoles,11,Octubre,Chimaltenango,4,Hombre,65,Mayor,Ignorado,Ignorado,Fiat,Colisión,2014
15,Miércoles,11,Octubre,Chimaltenango,4,Hombre,24,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
16,Jueves,15,Octubre,Guatemala,9,Hombre,27,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
16,Jueves,15,Octubre,Guatemala,9,Hombre,30,Mayor,Ignorado,Camión,Hino,Colisión,2014
16,Jueves,8,Octubre,Guatemala,12,Hombre,55,Mayor,Normal,Automóvil,Mazda,Colisión,2014
16,Jueves,8,Octubre,Guatemala,12,Hombre,20,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
16,Jueves,18,Octubre,Guatemala,5,Hombre,52,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
16,Jueves,18,Octubre,Guatemala,5,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
16,Jueves,3,Octubre,Guatemala,7,Hombre,34,Mayor,Ebrio,Automóvil,Seat,Choque,2014
16,Jueves,2,Octubre,Guatemala,11,Hombre,26,Mayor,Ignorado,Camioneta,Land Rover,Choque,2014
16,Jueves,7,Octubre,Guatemala,Ignorado,Hombre,52,Mayor,Normal,Cabezal,Internacional,Colisión,2014
16,Jueves,7,Octubre,Guatemala,Ignorado,Hombre,22,Mayor,Normal,Camioneta,Kia,Colisión,2014
16,Jueves,20,Octubre,Jalapa,Ignorado,Hombre,30,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
16,Jueves,20,Octubre,Jalapa,Ignorado,Hombre,20,Mayor,Ignorado,Pick up,Dodge,Colisión,2014
16,Jueves,12,Octubre,Zacapa,Ignorado,Hombre,30,Mayor,Ignorado,Microbus,Mercedes Benz,Colisión,2014
16,Jueves,12,Octubre,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
16,Jueves,9,Octubre,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Camión,Mercedes Benz,Colisión,2014
16,Jueves,19,Octubre,El Progreso,Ignorado,Hombre,32,Mayor,Normal,Camión,Ignorado,Colisión,2014
16,Jueves,19,Octubre,El Progreso,Ignorado,Hombre,17,Menor,Normal,Moto taxi,Bajaj,Colisión,2014
16,Jueves,22,Octubre,Peten,Ignorado,Hombre,18,Mayor,Normal,Motocicleta,Freedom,Colisión,2014
16,Jueves,22,Octubre,Peten,Ignorado,Mujer,16,Menor,Normal,Motocicleta,Suzuki,Colisión,2014
16,Jueves,22,Octubre,Peten,Ignorado,Hombre,15,Menor,Normal,Motocicleta,Ignorado,Colisión,2014
16,Jueves,16,Octubre,Sacatepéquez,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Camión,Ignorado,Colisión,2014
16,Jueves,16,Octubre,Sacatepéquez,Ignorado,Hombre,61,Mayor,Ignorado,Pick up,Ignorado,Colisión,2014
17,Viernes,18,Octubre,Chiquimula,Ignorado,Hombre,33,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
17,Viernes,18,Octubre,Chiquimula,Ignorado,Hombre,33,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
17,Viernes,18,Octubre,Chiquimula,1,Mujer,30,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
17,Viernes,18,Octubre,Chiquimula,1,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Italica,Colisión,2014
17,Viernes,13,Octubre,Zacapa,Ignorado,Hombre,56,Mayor,Normal,Camioneta,Toyota,Colisión,2014
17,Viernes,13,Octubre,Zacapa,Ignorado,Hombre,18,Mayor,Normal,Motocicleta,Freedom,Colisión,2014
17,Viernes,22,Octubre,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Colisión,2014
17,Viernes,22,Octubre,Escuintla,Ignorado,Mujer,28,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
17,Viernes,0,Octubre,Retalhuleu,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2014
17,Viernes,10,Octubre,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Bus extraurbano,Ford,Colisión,2014
17,Viernes,10,Octubre,Chimaltenango,Ignorado,Mujer,15,Menor,Ignorado,Motocicleta,Italica,Colisión,2014
18,Sábado,4,Octubre,Guatemala,5,Hombre,31,Mayor,Normal,Automóvil,Ignorado,Colisión,2014
18,Sábado,4,Octubre,Guatemala,5,Hombre,Ignorado,Ignorado,Normal,Motocicleta,Bajaj,Colisión,2014
18,Sábado,0,Octubre,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Datsun,Choque,2014
18,Sábado,4,Octubre,Guatemala,5,Hombre,31,Mayor,Normal,Automóvil,Ignorado,Colisión,2014
18,Sábado,6,Octubre,Guatemala,13,Hombre,24,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
18,Sábado,6,Octubre,Guatemala,13,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
18,Sábado,16,Octubre,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Colisión,2014
18,Sábado,16,Octubre,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2014
18,Sábado,2,Octubre,Guatemala,11,Mujer,30,Mayor,Normal,Automóvil,Ignorado,Colisión,2014
18,Sábado,2,Octubre,Guatemala,11,Hombre,25,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
18,Sábado,18,Octubre,Escuintla,Ignorado,Hombre,25,Mayor,Ignorado,Pick up,Seat,Colisión,2014
18,Sábado,18,Octubre,Escuintla,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
18,Sábado,1,Octubre,Retalhuleu,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Honda,Caída,2014
18,Sábado,1,Octubre,Retalhuleu,Ignorado,Hombre,46,Mayor,Ignorado,Pick up,Ford,Vuelco,2014
18,Sábado,2,Octubre,Quetzaltenango,1,Hombre,24,Mayor,Ebrio,Pick up,Toyota,Colisión,2014
18,Sábado,2,Octubre,Quetzaltenango,1,Hombre,35,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
18,Sábado,15,Octubre,Huehuetenango,Ignorado,Hombre,34,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
18,Sábado,15,Octubre,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2014
18,Sábado,22,Octubre,Izabal,Ignorado,Hombre,44,Mayor,Ignorado,Motocicleta,Suzuki,Caída,2014
18,Sábado,20,Octubre,Peten,Ignorado,Hombre,37,Mayor,Ignorado,Camioneta,Toyota,Colisión,2014
18,Sábado,20,Octubre,Peten,Ignorado,Hombre,46,Mayor,Ignorado,Motocicleta,Kymco,Colisión,2014
18,Sábado,2,Octubre,Chimaltenango,Ignorado,Mujer,29,Mayor,Ignorado,Camioneta,Mitsubishi,Colisión,2014
18,Sábado,2,Octubre,Chimaltenango,Ignorado,Hombre,32,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
19,Domingo,4,Octubre,Guatemala,11,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Italica,Choque,2014
19,Domingo,19,Octubre,Guatemala,9,Mujer,59,Mayor,Ebrio,Automóvil,Volsk waguen,Colisión,2014
19,Domingo,19,Octubre,Guatemala,9,Hombre,51,Mayor,Normal,Automóvil,Chevrolet,Colisión,2014
19,Domingo,21,Octubre,Guatemala,6,Hombre,31,Mayor,Ebrio,Automóvil,Toyota,Colisión,2014
19,Domingo,21,Octubre,Guatemala,6,Mujer,23,Mayor,Normal,Camioneta,Ford,Colisión,2014
19,Domingo,21,Octubre,Jutiapa,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Suzuki,Choque,2014
19,Domingo,15,Octubre,Escuintla,Ignorado,Hombre,33,Mayor,Ignorado,Bus urbano,Blue bird,Colisión,2014
19,Domingo,15,Octubre,Escuintla,Ignorado,Hombre,38,Mayor,Ignorado,Motocicleta,Jialing,Colisión,2014
19,Domingo,3,Octubre,Santa rosa,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
19,Domingo,3,Octubre,Santa rosa,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
19,Domingo,15,Octubre,Huehuetenango,10,Hombre,30,Mayor,Ignorado,Motocicleta,Italica,Caída,2014
19,Domingo,10,Octubre,Totonicapán,Ignorado,Hombre,46,Mayor,Ignorado,Microbus,Kia,Colisión,2014
19,Domingo,10,Octubre,Totonicapán,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Colisión,2014
19,Domingo,22,Octubre,Chimaltenango,Ignorado,Hombre,30,Mayor,Ignorado,Camioneta,Kia,Colisión,2014
19,Domingo,22,Octubre,Chimaltenango,Ignorado,Hombre,38,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
19,Domingo,11,Octubre,Sacatepéquez,Ignorado,Hombre,23,Mayor,Ignorado,Camión,Kia,Colisión,2014
19,Domingo,11,Octubre,Sacatepéquez,Ignorado,Hombre,33,Mayor,Ignorado,Motocicleta,Sniper,Colisión,2014
19,Domingo,17,Octubre,Izabal,Ignorado,Hombre,41,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2014
19,Domingo,17,Octubre,Izabal,Ignorado,Hombre,62,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
19,Domingo,16,Octubre,Zacapa,Ignorado,Hombre,31,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
19,Domingo,16,Octubre,Zacapa,Ignorado,Hombre,27,Mayor,Ignorado,Motocicleta,Sniper,Colisión,2014
19,Domingo,20,Octubre,Santa rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2014
19,Domingo,20,Octubre,Santa rosa,Ignorado,Hombre,22,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
19,Domingo,23,Octubre,Zacapa,Ignorado,Hombre,34,Mayor,Ignorado,Pick up,Ford,Colisión,2014
19,Domingo,18,Octubre,El Progreso,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Hyundai,Colisión,2014
19,Domingo,22,Octubre,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
19,Domingo,22,Octubre,Zacapa,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
19,Domingo,18,Octubre,Sololá,Ignorado,Hombre,35,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2014
19,Domingo,18,Octubre,Sololá,Ignorado,Hombre,38,Mayor,Ignorado,Microbus,Ignorado,Colisión,2014
19,Domingo,9,Octubre,Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
19,Domingo,9,Octubre,Sacatepéquez,Ignorado,Hombre,29,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
20,Lunes,15,Octubre,Guatemala,Ignorado,Mujer,45,Mayor,Ignorado,Camioneta,Volvo,Colisión,2014
20,Lunes,15,Octubre,Guatemala,Ignorado,Hombre,28,Mayor,Ignorado,Motocicleta,Kawasaki,Colisión,2014
20,Lunes,22,Octubre,Guatemala,Ignorado,Hombre,30,Mayor,Ignorado,Automóvil,Subaru,Vuelco,2014
20,Lunes,21,Octubre,Zacapa,Ignorado,Hombre,34,Mayor,Ignorado,Pick up,Ford,Caída,2014
20,Lunes,19,Octubre,Santa rosa,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Colisión,2014
20,Lunes,19,Octubre,Santa rosa,Ignorado,Hombre,21,Mayor,Ignorado,Bicicleta,Ignorado,Colisión,2014
20,Lunes,18,Octubre,Santa rosa,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Camioneta,Ignorado,Choque,2014
20,Lunes,12,Octubre,Totonicapán,Ignorado,Hombre,35,Mayor,Ignorado,Camión,Ignorado,Colisión,2014
20,Lunes,12,Octubre,Totonicapán,Ignorado,Mujer,51,Mayor,Ignorado,Automóvil,Hyundai,Colisión,2014
20,Lunes,12,Octubre,Totonicapán,Ignorado,Hombre,51,Mayor,Ignorado,Automóvil,Ignorado,Colisión,2014
20,Lunes,12,Octubre,Totonicapán,Ignorado,Hombre,52,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2014
20,Lunes,12,Octubre,Totonicapán,Ignorado,Mujer,49,Mayor,Ignorado,Pick up,Ignorado,Colisión,2014
20,Lunes,12,Octubre,Totonicapán,Ignorado,Hombre,50,Mayor,Ignorado,Microbus,Ignorado,Colisión,2014
20,Lunes,14,Octubre,Chimaltenango,Ignorado,Hombre,35,Mayor,Ignorado,Automóvil,Dodge,Colisión,2014
20,Lunes,14,Octubre,Chimaltenango,Ignorado,Mujer,36,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
20,Lunes,14,Octubre,Chimaltenango,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
20,Lunes,14,Octubre,Guatemala,6,Hombre,29,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2014
20,Lunes,14,Octubre,Guatemala,6,Hombre,23,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
