"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2019,9,"15","12:00 a 17:59","Tarde","Octubre","Miercoles","Guatemala","Guatemala ","12","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Microbús","Chevrolet","Negro","Ignorado","Ignorado","Colision","2019"
2019,9,"15","12:00 a 17:59","Tarde","Octubre","Miercoles","Guatemala","Guatemala ","12","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2019"
2019,9,"7","06:00 a 11:59","Mañana","Octubre","Miercoles","Jutiapa","Jalpatagua","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Cabezal","Freightliner","Café","Ignorado","Ignorado","Choque","2019"
2019,9,"11","06:00 a 11:59","Mañana","Octubre","Miercoles","Jalapa","Jalapa","Ignorada","Mujer","25","25-29","25-29","25 - 29","Ignorado","Mayor","Automóvil","Hyundai","Gris","2013","2010-2019","Colision","2019"
2019,9,"11","06:00 a 11:59","Mañana","Octubre","Miercoles","Jalapa","Jalapa","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colision","2019"
2019,9,"8","06:00 a 11:59","Mañana","Octubre","Miercoles","San Marcos","El Tumbador","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,9,"8","06:00 a 11:59","Mañana","Octubre","Miercoles","San Marcos","El Tumbador","Ignorada","Hombre","36","35-39","35-39","35 - 39","Ignorado","Mayor","Camioneta","Toyota","Ignorado","2017","2010-2019","Colision","2019"
2019,9,"13","12:00 a 17:59","Tarde","Octubre","Miercoles","Alta Verapaz","Chahal","Ignorada","Hombre","36","35-39","35-39","35 - 39","Ignorado","Mayor","Pick up","Toyota","Negro","1993","1990-1999","Colision","2019"
2019,9,"13","12:00 a 17:59","Tarde","Octubre","Miercoles","Alta Verapaz","Chahal","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Suzuki","Azul","Ignorado","Ignorado","Colision","2019"
2019,9,"1","00:00 a 05:59","Mañana","Octubre","Miercoles","Sololá","Nahualá","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco","2019"
2019,10,"14","12:00 a 17:59","Tarde","Octubre","Jueves","Guatemala","Guatemala ","1","Mujer","29","25-29","25-29","25 - 29","Ignorado","Mayor","Automóvil","Hyundai","Azul","Ignorado","Ignorado","Colision","2019"
2019,10,"14","12:00 a 17:59","Tarde","Octubre","Jueves","Guatemala","Guatemala ","1","Mujer","49","45-49","45-49","45 - 49","Ignorado","Mayor","Automóvil","Scion","Negro","2018","2010-2019","Colision","2019"
2019,10,"12","12:00 a 17:59","Tarde","Octubre","Jueves","Guatemala","Santa Catarina Pinula ","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Pick up","Toyota","Negro","Ignorado","Ignorado","Colision","2019"
2019,10,"12","12:00 a 17:59","Tarde","Octubre","Jueves","Guatemala","Santa Catarina Pinula ","Ignorada","Hombre","40","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Serpento","Amarillo","2019","2010-2019","Colision","2019"
2019,10,"19","18:00 a 23:59","Noche","Octubre","Jueves","Guatemala","Guatemala ","13","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Camioneta","Honda","Gris","Ignorado","Ignorado","Colision","2019"
2019,10,"19","18:00 a 23:59","Noche","Octubre","Jueves","Guatemala","Guatemala ","13","Mujer","32","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Hero Hunk","Negro","Ignorado","Ignorado","Colision","2019"
2019,10,"7","06:00 a 11:59","Mañana","Octubre","Jueves","Alta Verapaz","Raxruhá","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Bajaj","Corinto","Ignorado","Ignorado","Derrape","2019"
2019,10,"13","12:00 a 17:59","Tarde","Octubre","Jueves","Guatemala","Villa Nueva","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Toyota","Corinto","2004","2000-2009","Colision","2019"
2019,10,"13","12:00 a 17:59","Tarde","Octubre","Jueves","Guatemala","Villa Nueva","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2017","2010-2019","Colision","2019"
2019,11,"9","06:00 a 11:59","Mañana","Octubre","Viernes","Guatemala","Guatemala ","8","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Automóvil","Volvo","Blanco","1992","1990-1999","Colision","2019"
2019,11,"9","06:00 a 11:59","Mañana","Octubre","Viernes","Guatemala","Guatemala ","8","Hombre","58","55-59","55-59","55 - 59","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2009","2000-2009","Colision","2019"
2019,11,"17","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Guatemala ","7","Hombre","52","50-54","50-54","50 - 54","Ignorado","Mayor","Automóvil","Toyota","Celeste","1988","1980-1989","Colision","2019"
2019,11,"17","12:00 a 17:59","Tarde","Octubre","Viernes","Guatemala","Guatemala ","7","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","2015","2010-2019","Colision","2019"
2019,11,"7","06:00 a 11:59","Mañana","Octubre","Viernes","Guatemala","Guatemala ","12","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colision","2019"
2019,11,"7","06:00 a 11:59","Mañana","Octubre","Viernes","Guatemala","Guatemala ","12","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Motocicleta","Avanti","Negro","Ignorado","Ignorado","Colision","2019"
2019,11,"21","18:00 a 23:59","Noche","Octubre","Viernes","Guatemala","Guatemala ","7","Hombre","16","15-19","15-19","15 - 19","Ignorado","Menor","Automóvil","Mitsubishi","Negro","Ignorado","Ignorado","Choque","2019"
2019,11,"19","18:00 a 23:59","Noche","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Nissan","Celeste","1987","1980-1989","Colision","2019"
2019,11,"19","18:00 a 23:59","Noche","Octubre","Viernes","Guatemala","Villa Nueva","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Jialing","Rojo","Ignorado","Ignorado","Colision","2019"
2019,11,"21","18:00 a 23:59","Noche","Octubre","Viernes","Escuintla","San José","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Cabezal","Freightliner","Blanco","Ignorado","Ignorado","Colision","2019"
2019,11,"21","18:00 a 23:59","Noche","Octubre","Viernes","Escuintla","San José","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Cabezal","Freightliner","Amarillo","Ignorado","Ignorado","Colision","2019"
2019,11,"18","18:00 a 23:59","Noche","Octubre","Viernes","Santa Rosa","Santa Rosa de Lima","Ignorada","Mujer","42","40-44","40-44","40 - 44","Ignorado","Mayor","Camioneta","Renault","Azul","2014","2010-2019","Colision","2019"
2019,11,"18","18:00 a 23:59","Noche","Octubre","Viernes","Santa Rosa","Santa Rosa de Lima","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Jialing","Azul","Ignorado","Ignorado","Colision","2019"
2019,11,"13","12:00 a 17:59","Tarde","Octubre","Viernes","San Marcos","San Pablo","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Microbús","Internacional","Verde","1989","1980-1989","Colision","2019"
2019,11,"13","12:00 a 17:59","Tarde","Octubre","Viernes","San Marcos","San Pablo","Ignorada","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colision","2019"
2019,11,"11","06:00 a 11:59","Mañana","Octubre","Viernes","Alta Verapaz","Fray Bartolomé de las Casas","Ignorada","Hombre","59","55-59","55-59","55 - 59","Ignorado","Mayor","Cabezal","Ignorado","Rojo","Ignorado","Ignorado","Choque","2019"
2019,11,"18","18:00 a 23:59","Noche","Octubre","Viernes","Izabal","Los Amates","Ignorada","Hombre","32","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Toyota","Corinto","Ignorado","Ignorado","Colision","2019"
2019,11,"18","18:00 a 23:59","Noche","Octubre","Viernes","Izabal","Los Amates","Ignorada","Mujer","18","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2019"
2019,11,"17","12:00 a 17:59","Tarde","Octubre","Viernes","Quiché","Chichicastenango","Ignorada","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Microbús","Hyundai","Azul","2001","2000-2009","Colision","2019"
2019,11,"17","12:00 a 17:59","Tarde","Octubre","Viernes","Quiché","Chichicastenango","Ignorada","Hombre","17","15-19","15-19","15 - 19","Ignorado","Menor","Motocicleta","TVS Apache","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,12,"9","06:00 a 11:59","Mañana","Octubre","Sabado","Guatemala","Guatemala ","4","Mujer","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Kia","Azul","2018","2010-2019","Colision","2019"
2019,12,"9","06:00 a 11:59","Mañana","Octubre","Sabado","Guatemala","Guatemala ","4","Hombre","66","65-69","60-64","65 - 69","No Ebrio","Mayor","Motocicleta","Serpento","Negro","Ignorado","Ignorado","Colision","2019"
2019,12,"19","18:00 a 23:59","Noche","Octubre","Sabado","Guatemala","Guatemala ","18","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Automóvil","Honda","Blanco","2012","2010-2019","Colision","2019"
2019,12,"19","18:00 a 23:59","Noche","Octubre","Sabado","Guatemala","Guatemala ","18","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,12,"4","00:00 a 05:59","Mañana","Octubre","Sabado","Guatemala","Guatemala ","15","Mujer","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Camioneta","Hyundai","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,12,"4","00:00 a 05:59","Mañana","Octubre","Sabado","Guatemala","Guatemala ","15","Hombre","38","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","TVS Apache","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,12,"16","12:00 a 17:59","Tarde","Octubre","Sabado","Guatemala","Guatemala ","12","Mujer","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2019"
2019,12,"14","12:00 a 17:59","Tarde","Octubre","Sabado","Jalapa","San Pedro Pinula","Ignorada","Hombre","36","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Honda","Negro","2016","2010-2019","Derrape","2019"
2019,12,"9","06:00 a 11:59","Mañana","Octubre","Sabado","Santa Rosa","Pueblo Nuevo Viñas","Ignorada","Hombre","20","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","TVS Apache","Azul","Ignorado","Ignorado","Choque","2019"
2019,12,"20","18:00 a 23:59","Noche","Octubre","Sabado","Suchitepéquez","Mazatenango","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Microbús","Ignorado","Rojo","Ignorado","Ignorado","Colision","2019"
2019,12,"20","18:00 a 23:59","Noche","Octubre","Sabado","Suchitepéquez","Mazatenango","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2019"
2019,12,"17","12:00 a 17:59","Tarde","Octubre","Sabado","Retalhuleu","Retalhuleu","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Moto taxi","Bajaj","Rojo","2004","2000-2009","Colision","2019"
2019,12,"17","12:00 a 17:59","Tarde","Octubre","Sabado","Retalhuleu","Retalhuleu","Ignorada","Mujer","18","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2019"
2019,12,"7","06:00 a 11:59","Mañana","Octubre","Sabado","Totonicapán","San Cristóbal Totonicapán","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Freedom","Negro","2017","2010-2019","Colision","2019"
2019,12,"7","06:00 a 11:59","Mañana","Octubre","Sabado","Totonicapán","San Cristóbal Totonicapán","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Pick up","Toyota","Blanco","Ignorado","Ignorado","Colision","2019"
2019,12,"0","00:00 a 05:59","Mañana","Octubre","Sabado","El Progreso","Sanarate","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,12,"0","00:00 a 05:59","Mañana","Octubre","Sabado","El Progreso","Sanarate","Ignorada","Hombre","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Piaggio","Amarillo","2016","2010-2019","Colision","2019"
2019,12,"9","06:00 a 11:59","Mañana","Octubre","Sabado","Izabal","Puerto Barrios","Ignorada","Hombre","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2019"
2019,12,"9","06:00 a 11:59","Mañana","Octubre","Sabado","Izabal","Puerto Barrios","Ignorada","Hombre","31","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Suzuki","Azul","2017","2010-2019","Colision","2019"
2019,12,"20","18:00 a 23:59","Noche","Octubre","Sabado","Sacatepéquez","Santa Lucía Milpas Altas","Ignorada","Hombre","34","30-34","30-34","30 - 34","No Ebrio","Mayor","Bus urbano","Internacional","Azul","1998","1990-1999","Colision","2019"
2019,13,"22","18:00 a 23:59","Noche","Octubre","Domingo","Guatemala","Chinautla","Ignorada","Hombre","32","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Bajaj","Rojo","2013","2010-2019","Derrape","2019"
2019,13,"3","00:00 a 05:59","Mañana","Octubre","Domingo","Jalapa","Jalapa","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ebrio","Mayor","Automóvil","Toyota","Negro","1994","1990-1999","Choque","2019"
2019,13,"7","06:00 a 11:59","Mañana","Octubre","Domingo","Jalapa","Jalapa","Ignorada","Hombre","17","15-19","15-19","15 - 19","No Ebrio","Menor","Automóvil","Ignorado","Rojo","Ignorado","Ignorado","Colision","2019"
2019,13,"7","06:00 a 11:59","Mañana","Octubre","Domingo","Jalapa","Jalapa","Ignorada","Mujer","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Colision","2019"
2019,13,"19","18:00 a 23:59","Noche","Octubre","Domingo","Zacapa","Zacapa","Ignorada","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","MRT","Negro","Ignorado","Ignorado","Colision","2019"
2019,13,"19","18:00 a 23:59","Noche","Octubre","Domingo","Zacapa","Zacapa","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Camioneta","Hyundai","Negro","Ignorado","Ignorado","Colision","2019"
2019,13,"21","18:00 a 23:59","Noche","Octubre","Domingo","Escuintla","Nueva Concepción","Ignorada","Hombre","18","15-19","15-19","15 - 19","No Ebrio","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2019"
2019,13,"21","18:00 a 23:59","Noche","Octubre","Domingo","Escuintla","Nueva Concepción","Ignorada","Hombre","18","15-19","15-19","15 - 19","No Ebrio","Mayor","Motocicleta","Hero Hunk","Corinto","Ignorado","Ignorado","Colision","2019"
2019,13,"0","00:00 a 05:59","Mañana","Octubre","Domingo","Escuintla","Escuintla","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ebrio","Mayor","Motocicleta","Genesis","Negro","Ignorado","Ignorado","Colision","2019"
2019,13,"0","00:00 a 05:59","Mañana","Octubre","Domingo","Escuintla","Escuintla","Ignorada","Mujer","29","25-29","25-29","25 - 29","Ebrio","Mayor","Motocicleta","Zongshen","Rojo","Ignorado","Ignorado","Colision","2019"
2019,13,"17","12:00 a 17:59","Tarde","Octubre","Domingo","Escuintla","Escuintla","Ignorada","Hombre","29","25-29","25-29","25 - 29","Ebrio","Mayor","Camión","Ignorado","Blanco","Ignorado","Ignorado","Colision","2019"
2019,13,"17","12:00 a 17:59","Tarde","Octubre","Domingo","Escuintla","Escuintla","Ignorada","Mujer","64","60-64","60-64","60 - 64","No Ebrio","Mayor","Pick up","Mitsubishi","Negro","2013","2010-2019","Colision","2019"
2019,13,"16","12:00 a 17:59","Tarde","Octubre","Domingo","Santa Rosa","Chiquimulilla","Ignorada","Hombre","45","45-49","45-49","45 - 49","No Ebrio","Mayor","Automóvil","Mazda","Azul","2006","2000-2009","Colision","2019"
2019,13,"16","12:00 a 17:59","Tarde","Octubre","Domingo","Santa Rosa","Chiquimulilla","Ignorada","Hombre","52","50-54","50-54","50 - 54","No Ebrio","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colision","2019"
2019,13,"7","06:00 a 11:59","Mañana","Octubre","Domingo","Retalhuleu","Retalhuleu","Ignorada","Hombre","71","70-74","60-64","70 - 74","No Ebrio","Mayor","Camioneta","Nissan","Gris","Ignorado","Ignorado","Colision","2019"
2019,13,"18","18:00 a 23:59","Noche","Octubre","Domingo","Retalhuleu","Retalhuleu","Ignorada","Hombre","36","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,13,"18","18:00 a 23:59","Noche","Octubre","Domingo","Retalhuleu","Retalhuleu","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Moto taxi","Bajaj","Rojo","Ignorado","Ignorado","Colision","2019"
2019,13,"20","18:00 a 23:59","Noche","Octubre","Domingo","Huehuetenango","Colotenango","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ebrio","Mayor","Motocicleta","Serpento","Rojo","2015","2010-2019","Colision","2019"
2019,13,"20","18:00 a 23:59","Noche","Octubre","Domingo","Huehuetenango","Colotenango","Ignorada","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colision","2019"
2019,13,"17","12:00 a 17:59","Tarde","Octubre","Domingo","Alta Verapaz","Tactic","Ignorada","Hombre","18","15-19","15-19","15 - 19","Ebrio","Mayor","Motocicleta","Ignorado","Blanco","Ignorado","Ignorado","Choque","2019"
2019,13,"22","18:00 a 23:59","Noche","Octubre","Domingo","Alta Verapaz","Panzós","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ebrio","Mayor","Motocicleta","Suzuki","Ignorado","2018","2010-2019","Colision","2019"
2019,13,"22","18:00 a 23:59","Noche","Octubre","Domingo","Alta Verapaz","Panzós","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Moto taxi","TVS Apache","Rojo","2018","2010-2019","Colision","2019"
2019,13,"19","18:00 a 23:59","Noche","Octubre","Domingo","Baja Verapaz","San Miguel Chicaj","Ignorada","Hombre","40","40-44","40-44","40 - 44","Ebrio","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,13,"19","18:00 a 23:59","Noche","Octubre","Domingo","Baja Verapaz","San Miguel Chicaj","Ignorada","Hombre","20","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,13,"19","18:00 a 23:59","Noche","Octubre","Domingo","El Progreso","Morazán","Ignorada","Hombre","55","55-59","55-59","55 - 59","No Ebrio","Mayor","Camión","GMC","Blanco","1993","1990-1999","Colision","2019"
2019,13,"19","18:00 a 23:59","Noche","Octubre","Domingo","El Progreso","Morazán","Ignorada","Hombre","34","30-34","30-34","30 - 34","No Ebrio","Mayor","Automóvil","Mitsubishi","Gris","Ignorado","Ignorado","Colision","2019"
2019,13,"1","00:00 a 05:59","Mañana","Octubre","Domingo","Izabal","Puerto Barrios","Ignorada","Hombre","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Derrape","2019"
2019,13,"8","06:00 a 11:59","Mañana","Octubre","Domingo","Izabal","Morales","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Choque","2019"
2019,13,"14","12:00 a 17:59","Tarde","Octubre","Domingo","Quiché","Santa María Nebaj","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ebrio","Mayor","Pick up","Toyota","Ignorado","1984","1980-1989","Colision","2019"
2019,13,"14","12:00 a 17:59","Tarde","Octubre","Domingo","Quiché","Santa María Nebaj","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Motocicleta","Suzuki","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,13,"14","12:00 a 17:59","Tarde","Octubre","Domingo","Quiché","Santa María Nebaj","Ignorada","Mujer","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Motocicleta","Honda","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,13,"20","18:00 a 23:59","Noche","Octubre","Domingo","Sacatepéquez","Santa Lucía Milpas Altas","Ignorada","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Ignorado","Anaranjado","Ignorado","Ignorado","Colision","2019"
2019,14,"5","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","Guatemala ","9","Hombre","28","25-29","25-29","25 - 29","No Ebrio","Mayor","Camioneta","Toyota","Verde","1992","1990-1999","Colision","2019"
2019,14,"5","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","Guatemala ","9","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Microbús","Kia","Amarillo","2004","2000-2009","Colision","2019"
2019,14,"20","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Amatitlán","Ignorada","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Camioneta","Nissan","Gris","2012","2010-2019","Colision","2019"
2019,14,"20","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Amatitlán","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2017","2010-2019","Colision","2019"
2019,14,"5","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","Villa Nueva","Ignorada","Hombre","41","40-44","40-44","40 - 44","Ignorado","Mayor","Bus urbano","Ford","Celeste","Ignorado","Ignorado","Colision","2019"
2019,14,"5","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","Villa Nueva","Ignorada","Hombre","45","45-49","45-49","45 - 49","Ignorado","Mayor","Bus urbano","Internacional","Rojo","Ignorado","Ignorado","Colision","2019"
2019,14,"5","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","Villa Nueva","Ignorada","Hombre","46","45-49","45-49","45 - 49","Ignorado","Mayor","Camioneta","Honda","Blanco","Ignorado","Ignorado","Colision","2019"
2019,14,"5","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","Villa Nueva","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Automóvil","Mazda","Gris","Ignorado","Ignorado","Colision","2019"
2019,14,"5","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","Villa Nueva","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Automóvil","Toyota","Azul","Ignorado","Ignorado","Colision","2019"
2019,14,"13","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Amatitlán","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Bus urbano","Internacional","Amarillo","1985","1980-1989","Choque","2019"
2019,14,"18","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Villa Canales","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Yamaha","Rojo","2018","2010-2019","Colision","2019"
2019,14,"18","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Villa Canales","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Bus urbano","Internacional","Beige","1993","1990-1999","Colision","2019"
2019,14,"22","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Mixco","Ignorada","Hombre","16","15-19","15-19","15 - 19","Ignorado","Menor","Automóvil","Nissan","Negro","2010","2010-2019","Colision","2019"
2019,14,"22","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Mixco","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Hero Hunk","Rojo","2018","2010-2019","Colision","2019"
2019,14,"7","06:00 a 11:59","Mañana","Octubre","Lunes","Jutiapa","Jutiapa","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Choque","2019"
2019,14,"18","18:00 a 23:59","Noche","Octubre","Lunes","Zacapa","Zacapa","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Choque","2019"
2019,14,"9","06:00 a 11:59","Mañana","Octubre","Lunes","Suchitepéquez","San Juan Bautista","Ignorada","Mujer","40","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Choque","2019"
2019,14,"20","18:00 a 23:59","Noche","Octubre","Lunes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ebrio","Mayor","Automóvil","Honda","Negro","Ignorado","Ignorado","Colision","2019"
2019,14,"20","18:00 a 23:59","Noche","Octubre","Lunes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","31","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colision","2019"
2019,14,"20","18:00 a 23:59","Noche","Octubre","Lunes","Totonicapán","Totonicapán","Ignorada","Hombre","48","45-49","45-49","45 - 49","Ignorado","Mayor","Tractor","Ignorado","Amarillo","Ignorado","Ignorado","Colision","2019"
2019,14,"20","18:00 a 23:59","Noche","Octubre","Lunes","Totonicapán","Totonicapán","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colision","2019"
2019,14,"21","18:00 a 23:59","Noche","Octubre","Lunes","Alta Verapaz","Fray Bartolomé de las Casas","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Choque","2019"
2019,14,"0","00:00 a 05:59","Mañana","Octubre","Lunes","Sololá","Sololá","Ignorada","Hombre","42","40-44","40-44","40 - 44","Ebrio","Mayor","Automóvil","Toyota","Blanco","2006","2000-2009","Colision","2019"
