"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2017,5,"19","18:00 a 23:59","Noche","Diciembre","Martes","Santa Cruz del Quiché","Quiche","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Pick up","Toyota","Gris","Ignorado","Ignorado","Vuelco","2017"
2017,6,"20","18:00 a 23:59","Noche","Diciembre","Miércoles","Guatemala","Guatemala","18","Hombre","34","30-34","30-34","30 - 34 ","No ebrio","Mayor","Automóvil","Volkswagen","Gris","2016","2010-2018","Colisión","2017"
2017,6,"20","18:00 a 23:59","Noche","Diciembre","Miércoles","Guatemala","Guatemala","18","Hombre","34","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Hero Hunk","Gris","2016","2010-2018","Colisión","2017"
2017,6,"2","00:00 a 05:59","Mañana","Diciembre","Miércoles","Petapa","Guatemala","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Choque","2017"
2017,6,"9","06:00 a 11:59","Mañana","Diciembre","Miércoles","Monjas","Jalapa","Ignorada","Hombre","29","25-29","25-29","25 - 29 ","Ignorado","Mayor","Bus extraurbano","Internacional","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,6,"9","06:00 a 11:59","Mañana","Diciembre","Miércoles","Monjas","Jalapa","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","Ignorado","Mayor","Pick up","Toyota","Gris","Ignorado","Ignorado","Colisión","2017"
2017,6,"0","00:00 a 05:59","Mañana","Diciembre","Miércoles","Santa Lucía Cotzumalguapa","Escuintla","Ignorada","Mujer","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Pick up","Toyota","Blanco","2010","2010-2018","Choque","2017"
2017,6,"8","06:00 a 11:59","Mañana","Diciembre","Miércoles","Escuintla","Escuintla","Ignorada","Hombre","44","40-44","40-44","40 - 44 ","No ebrio","Mayor","Cabezal","Freightliner","Verde","1998","1990-1999","Colisión","2017"
2017,6,"8","06:00 a 11:59","Mañana","Diciembre","Miércoles","Escuintla","Escuintla","Ignorada","Hombre","48","45-49","45-49","45 - 49 ","No ebrio","Mayor","Cabezal","Toyota","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,6,"8","06:00 a 11:59","Mañana","Diciembre","Miércoles","Escuintla","Escuintla","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","No ebrio","Mayor","Camión","Mitsubishi","Blanco","2010","2010-2018","Colisión","2017"
2017,6,"8","06:00 a 11:59","Mañana","Diciembre","Miércoles","Escuintla","Escuintla","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","No ebrio","Mayor","Pick up","Toyota","Blanco","2015","2010-2018","Colisión","2017"
2017,6,"8","06:00 a 11:59","Mañana","Diciembre","Miércoles","Escuintla","Escuintla","Ignorada","Hombre","44","40-44","40-44","40 - 44 ","No ebrio","Mayor","Pick up","Mazda","Blanco","2014","2010-2018","Colisión","2017"
2017,6,"8","06:00 a 11:59","Mañana","Diciembre","Miércoles","Escuintla","Escuintla","Ignorada","Hombre","29","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Movesa","Negro","2014","2010-2018","Colisión","2017"
2017,6,"11","06:00 a 11:59","Mañana","Diciembre","Miércoles","Escuintla","Escuintla","Ignorada","Hombre","47","45-49","45-49","45 - 49 ","No ebrio","Mayor","Cabezal","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2017"
2017,6,"7","06:00 a 11:59","Mañana","Diciembre","Miércoles","Cuilapa","Santa Rosa","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","No ebrio","Mayor","Camión","Hino","Blanco","2015","2010-2018","Colisión","2017"
2017,6,"7","06:00 a 11:59","Mañana","Diciembre","Miércoles","Cuilapa","Santa Rosa","Ignorada","Hombre","61","60-64","60 y más","60 - 64 ","No ebrio","Mayor","Pick up","Mitsubishi","Gris","2012","2010-2018","Colisión","2017"
2017,6,"18","18:00 a 23:59","Noche","Diciembre","Miércoles","Mazatenango","Suchitepéquez","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","No ebrio","Mayor","Automóvil","Fiat","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,6,"18","18:00 a 23:59","Noche","Diciembre","Miércoles","Mazatenango","Suchitepéquez","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,6,"11","06:00 a 11:59","Mañana","Diciembre","Miércoles","El Asintal","Retalhuleu","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colisión","2017"
2017,6,"11","06:00 a 11:59","Mañana","Diciembre","Miércoles","El Asintal","Retalhuleu","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","No ebrio","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"12","12:00 a 17:59","Tarde","Diciembre","Miércoles","Coatepeque","Quetzaltenango","Ignorada","Mujer","24","20-24","20-24","20 - 24 ","No ebrio","Mayor","Automóvil","Kia","Gris","2014","2010-2018","Colisión","2017"
2017,6,"12","12:00 a 17:59","Tarde","Diciembre","Miércoles","Coatepeque","Quetzaltenango","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Genesis","Rojo","2014","2010-2018","Colisión","2017"
2017,7,"20","18:00 a 23:59","Noche","Diciembre","Jueves","Guatemala","Guatemala","1","Hombre","39","35-39","35-39","35 - 39 ","No ebrio","Mayor","Automóvil","Chevrolet","Gris","2017","2010-2018","Colisión","2017"
2017,7,"20","18:00 a 23:59","Noche","Diciembre","Jueves","Guatemala","Guatemala","1","Hombre","39","35-39","35-39","35 - 39 ","No ebrio","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colisión","2017"
2017,7,"6","06:00 a 11:59","Mañana","Diciembre","Jueves","Guatemala","Guatemala","11","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"6","06:00 a 11:59","Mañana","Diciembre","Jueves","Guatemala","Guatemala","11","Hombre","34","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"14","12:00 a 17:59","Tarde","Diciembre","Jueves","San Raymundo","Guatemala","Ignorada","Hombre","35","35-39","35-39","35 - 39 ","No ebrio","Mayor","Cabezal","Freightliner","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,7,"14","12:00 a 17:59","Tarde","Diciembre","Jueves","San Raymundo","Guatemala","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,7,"5","00:00 a 05:59","Mañana","Diciembre","Jueves","Fraijanes","Guatemala","Ignorada","Hombre","43","40-44","40-44","40 - 44 ","No ebrio","Mayor","Taxi","Hyundai","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,7,"5","00:00 a 05:59","Mañana","Diciembre","Jueves","Fraijanes","Guatemala","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Italika","Verde","Ignorado","Ignorado","Colisión","2017"
2017,7,"21","18:00 a 23:59","Noche","Diciembre","Jueves","Atescatempa","Jutiapa","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"21","18:00 a 23:59","Noche","Diciembre","Jueves","Atescatempa","Jutiapa","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","No ebrio","Mayor","Moto taxi","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"1","00:00 a 05:59","Mañana","Diciembre","Jueves","San Manuel Chaparrón","Jalapa","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"1","00:00 a 05:59","Mañana","Diciembre","Jueves","San Manuel Chaparrón","Jalapa","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Freedom","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,7,"6","06:00 a 11:59","Mañana","Diciembre","Jueves","La Democracia","Escuintla","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","Ignorado","Mayor","Camión","GMC","Blanco","Ignorado","Ignorado","Choque","2017"
2017,7,"22","18:00 a 23:59","Noche","Diciembre","Jueves","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","Ebrio","Mayor","Pick up","Mazda","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,7,"22","18:00 a 23:59","Noche","Diciembre","Jueves","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","54","50-54","50-54","50 - 54 ","No ebrio","Mayor","Pick up","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,7,"22","18:00 a 23:59","Noche","Diciembre","Jueves","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","34","30-34","30-34","30 - 34 ","No ebrio","Mayor","Automóvil","Mazda","Gris","Ignorado","Ignorado","Colisión","2017"
2017,8,"4","00:00 a 05:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","1","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Mitsubishi","Blanco","Ignorado","Ignorado","Choque","2017"
2017,8,"16","12:00 a 17:59","Tarde","Diciembre","Viernes","Guatemala","Guatemala","2","Hombre","22","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,8,"16","12:00 a 17:59","Tarde","Diciembre","Viernes","Guatemala","Guatemala","2","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Jeep","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"5","00:00 a 05:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","17","Hombre","29","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Mazda","Verde","Ignorado","Ignorado","Colisión","2017"
2017,8,"5","00:00 a 05:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","17","Hombre","28","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Italika","Gris","Ignorado","Ignorado","Colisión","2017"
2017,8,"4","00:00 a 05:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","11","Hombre","21","20-24","20-24","20 - 24 ","Ebrio","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,8,"4","00:00 a 05:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","11","Hombre","54","50-54","50-54","50 - 54 ","No ebrio","Mayor","Automóvil","Bajaj","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,8,"1","00:00 a 05:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","11","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"1","00:00 a 05:59","Mañana","Diciembre","Viernes","Guatemala","Guatemala","11","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"0","00:00 a 05:59","Mañana","Diciembre","Viernes","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"0","00:00 a 05:59","Mañana","Diciembre","Viernes","San Pedro Sacatepéquez","Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"4","00:00 a 05:59","Mañana","Diciembre","Viernes","Petapa","Guatemala","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Caída","2017"
2017,8,"10","06:00 a 11:59","Mañana","Diciembre","Viernes","Siquinalá","Escuintla","Ignorada","Hombre","57","55-59","55-59","55 - 59 ","No ebrio","Mayor","Bus extraurbano","Ford","Varios colores","1990","1990-1999","Colisión","2017"
2017,8,"10","06:00 a 11:59","Mañana","Diciembre","Viernes","Siquinalá","Escuintla","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Bus extraurbano","Ignorado","Varios colores","1988","1980-1989","Colisión","2017"
2017,8,"2","00:00 a 05:59","Mañana","Diciembre","Viernes","Escuintla","Escuintla","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2016","2010-2018","Colisión","2017"
2017,8,"2","00:00 a 05:59","Mañana","Diciembre","Viernes","Escuintla","Escuintla","Ignorada","Hombre","42","40-44","40-44","40 - 44 ","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2016","2010-2018","Colisión","2017"
2017,8,"19","18:00 a 23:59","Noche","Diciembre","Viernes","Palín","Escuintla","Ignorada","Hombre","37","35-39","35-39","35 - 39 ","Ignorado","Mayor","Cabezal","Freightliner","Rojo","2002","2000-2009","Colisión","2017"
2017,8,"19","18:00 a 23:59","Noche","Diciembre","Viernes","Palín","Escuintla","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Microbús","Wuling","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,8,"16","12:00 a 17:59","Tarde","Diciembre","Viernes","Santa Lucía Cotzumalguapa","Escuintla","Ignorada","Hombre","51","50-54","50-54","50 - 54 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"16","12:00 a 17:59","Tarde","Diciembre","Viernes","Santa Lucía Cotzumalguapa","Escuintla","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"7","06:00 a 11:59","Mañana","Diciembre","Viernes","Cuilapa","Santa Rosa","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Pick up","Toyota","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,8,"7","06:00 a 11:59","Mañana","Diciembre","Viernes","Cuilapa","Santa Rosa","Ignorada","Hombre","34","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Serpento","Negro","Ignorado","Ignorado","Colisión","2017"
2017,8,"20","18:00 a 23:59","Noche","Diciembre","Viernes","Guazacapán","Santa Rosa","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Pick up","Toyota","Morado","Ignorado","Ignorado","Colisión","2017"
2017,8,"20","18:00 a 23:59","Noche","Diciembre","Viernes","Guazacapán","Santa Rosa","Ignorada","Hombre","51","50-54","50-54","50 - 54 ","Ignorado","Mayor","Motocicleta","Honda","Azul","Ignorado","Ignorado","Colisión","2017"
2017,8,"20","18:00 a 23:59","Noche","Diciembre","Viernes","Huehuetenango","Huehuetenango","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco","2017"
2017,8,"20","18:00 a 23:59","Noche","Diciembre","Viernes","Tecpán Guatemala","Chimaltenango","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","Ignorado","Mayor","Moto taxi","Bajaj","Verde","Ignorado","Ignorado","Colisión","2017"
2017,8,"20","18:00 a 23:59","Noche","Diciembre","Viernes","Tecpán Guatemala","Chimaltenango","Ignorada","Hombre","16","15-19","15-19","15 - 19 ","Ignorado","Menor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"3","00:00 a 05:59","Mañana","Diciembre","Sábado","Guatemala","Guatemala","1","Hombre","24","20-24","20-24","20 - 24 ","Ebrio","Mayor","Automóvil","Mazda","Azul","2005","2000-2009","Colisión","2017"
2017,9,"3","00:00 a 05:59","Mañana","Diciembre","Sábado","Guatemala","Guatemala","1","Hombre","31","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Honda","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,9,"10","06:00 a 11:59","Mañana","Diciembre","Sábado","Guatemala","Guatemala","1","Hombre","52","50-54","50-54","50 - 54 ","Ignorado","Mayor","Microbús","Mercedes Benz","Verde","Ignorado","Ignorado","Colisión","2017"
2017,9,"10","06:00 a 11:59","Mañana","Diciembre","Sábado","Guatemala","Guatemala","1","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Suzuki","Gris","Ignorado","Ignorado","Colisión","2017"
2017,9,"20","18:00 a 23:59","Noche","Diciembre","Sábado","Guatemala","Guatemala","1","Hombre","47","45-49","45-49","45 - 49 ","Ignorado","Mayor","Taxi","Toyota","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,9,"20","18:00 a 23:59","Noche","Diciembre","Sábado","Guatemala","Guatemala","1","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,9,"1","00:00 a 05:59","Mañana","Diciembre","Sábado","Guatemala","Guatemala","6","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"1","00:00 a 05:59","Mañana","Diciembre","Sábado","Guatemala","Guatemala","6","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Ignorado","Gris","Ignorado","Ignorado","Colisión","2017"
2017,9,"23","18:00 a 23:59","Noche","Diciembre","Sábado","Guatemala","Guatemala","18","Hombre","18","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,9,"12","12:00 a 17:59","Tarde","Diciembre","Sábado","San Pedro Ayampuc","Guatemala","Ignorada","Hombre","57","55-59","55-59","55 - 59 ","Ignorado","Mayor","Automóvil","Kia","Anaranjado","2007","2000-2009","Colisión","2017"
2017,9,"12","12:00 a 17:59","Tarde","Diciembre","Sábado","San Pedro Ayampuc","Guatemala","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","TVS Apache","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"19","18:00 a 23:59","Noche","Diciembre","Sábado","San Juan Sacatepéquez","Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,9,"19","18:00 a 23:59","Noche","Diciembre","Sábado","San Juan Sacatepéquez","Guatemala","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"20","18:00 a 23:59","Noche","Diciembre","Sábado","Rio Bravo","Suchitepéquez","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","Ignorado","Mayor","Pick up","Mazda","Blanco","1987","1980-1989","Colisión","2017"
2017,9,"20","18:00 a 23:59","Noche","Diciembre","Sábado","Rio Bravo","Suchitepéquez","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Pick up","Toyota","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"0","00:00 a 05:59","Mañana","Diciembre","Sábado","Sipacapa","San Marcos","Ignorada","Hombre","37","35-39","35-39","35 - 39 ","Ebrio","Mayor","Camioneta","Toyota","Ignorado","Ignorado","Ignorado","Vuelco","2017"
2017,9,"2","00:00 a 05:59","Mañana","Diciembre","Sábado","Cobán","Alta Verapaz","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","Ignorado","Mayor","Pick up","Ford","Negro","2016","2010-2018","Colisión","2017"
2017,9,"2","00:00 a 05:59","Mañana","Diciembre","Sábado","Cobán","Alta Verapaz","Ignorada","Hombre","18","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Movesa","Negro","Ignorado","Ignorado","Colisión","2017"
2017,9,"22","18:00 a 23:59","Noche","Diciembre","Sábado","Salamá","Baja Verapaz","Ignorada","Hombre","42","40-44","40-44","40 - 44 ","Ignorado","Mayor","Camión","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,9,"22","18:00 a 23:59","Noche","Diciembre","Sábado","Salamá","Baja Verapaz","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Microbús","Toyota","Verde","Ignorado","Ignorado","Colisión","2017"
2017,9,"2","00:00 a 05:59","Mañana","Diciembre","Sábado","Puerto Barrios","Izabal","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,9,"2","00:00 a 05:59","Mañana","Diciembre","Sábado","Puerto Barrios","Izabal","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Suzuki","Gris","Ignorado","Ignorado","Colisión","2017"
2017,9,"17","12:00 a 17:59","Tarde","Diciembre","Sábado","Pastores","Sacatepéquez","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","Ignorado","Mayor","Pick up","Isuzu","Rojo","1993","1990-1999","Colisión","2017"
2017,9,"17","12:00 a 17:59","Tarde","Diciembre","Sábado","Pastores","Sacatepéquez","Ignorada","Mujer","39","35-39","35-39","35 - 39 ","Ignorado","Mayor","Automóvil","Ignorado","Blanco","1988","1980-1989","Colisión","2017"
2017,10,"6","06:00 a 11:59","Mañana","Diciembre","Domingo","Guatemala","Guatemala","1","Hombre","22","20-24","20-24","20 - 24 ","Ignorado","Mayor","Camioneta","Honda","Café","2010","2010-2018","Colisión","2017"
2017,10,"6","06:00 a 11:59","Mañana","Diciembre","Domingo","Guatemala","Guatemala","1","Hombre","33","30-34","30-34","30 - 34 ","Ignorado","Mayor","Automóvil","Hyundai","Blanco","2017","2010-2018","Colisión","2017"
2017,10,"15","12:00 a 17:59","Tarde","Diciembre","Domingo","Guatemala","Guatemala","4","Hombre","65","65-69","60 y más","65 - 69 ","Ignorado","Mayor","Bus extraurbano","Mercedes Benz","Rojo","2017","2010-2018","Colisión","2017"
2017,10,"15","12:00 a 17:59","Tarde","Diciembre","Domingo","Guatemala","Guatemala","4","Hombre","24","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Freedom","Negro","2017","2010-2018","Colisión","2017"
2017,10,"12","12:00 a 17:59","Tarde","Diciembre","Domingo","Guatemala","Guatemala","10","Hombre","34","30-34","30-34","30 - 34 ","Ignorado","Mayor","Automóvil","Mini Cooper","Anaranjado","Ignorado","Ignorado","Colisión","2017"
2017,10,"12","12:00 a 17:59","Tarde","Diciembre","Domingo","Guatemala","Guatemala","10","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colisión","2017"
2017,10,"22","18:00 a 23:59","Noche","Diciembre","Domingo","Guatemala","Guatemala","5","Hombre","41","40-44","40-44","40 - 44 ","Ignorado","Mayor","Automóvil","Hyundai","Negro","2018","2010-2018","Colisión","2017"
2017,10,"22","18:00 a 23:59","Noche","Diciembre","Domingo","Guatemala","Guatemala","5","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","2013","2010-2018","Colisión","2017"
2017,10,"6","06:00 a 11:59","Mañana","Diciembre","Domingo","Guatemala","Guatemala","7","Hombre","24","20-24","20-24","20 - 24 ","Ignorado","Mayor","Cabezal","Freightliner","Negro","1999","1990-1999","Colisión","2017"
2017,10,"6","06:00 a 11:59","Mañana","Diciembre","Domingo","Guatemala","Guatemala","7","Hombre","26","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Asia Hero","Azul","2016","2010-2018","Colisión","2017"
2017,10,"7","06:00 a 11:59","Mañana","Diciembre","Domingo","Guatemala","Guatemala","7","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Automóvil","Mazda","Rojo","Ignorado","Ignorado","Vuelco","2017"
2017,10,"4","00:00 a 05:59","Mañana","Diciembre","Domingo","Guatemala","Guatemala","11","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,10,"23","18:00 a 23:59","Noche","Diciembre","Domingo","Guatemala","Guatemala","7","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2017"
2017,10,"4","00:00 a 05:59","Mañana","Diciembre","Domingo","Chuarrancho","Guatemala","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Movesa","Negro","2018","2010-2018","Colisión","2017"
2017,10,"4","00:00 a 05:59","Mañana","Diciembre","Domingo","Chuarrancho","Guatemala","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Pick up","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,10,"15","12:00 a 17:59","Tarde","Diciembre","Domingo","Jalpatagua","Jutiapa","Ignorada","Hombre","79","75-79","60 y más","75 - 79 ","Ignorado","Mayor","Pick up","Mazda","Blanco","Ignorado","Ignorado","Caída","2017"
2017,10,"6","06:00 a 11:59","Mañana","Diciembre","Domingo","Gualán","Zacapa","Ignorada","Hombre","55","55-59","55-59","55 - 59 ","Ignorado","Mayor","Cabezal","Volvo","Anaranjado","1997","1990-1999","Colisión","2017"
2017,10,"6","06:00 a 11:59","Mañana","Diciembre","Domingo","Gualán","Zacapa","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Cabezal","Ignorado","Anaranjado","Ignorado","Ignorado","Colisión","2017"
2017,10,"11","06:00 a 11:59","Mañana","Diciembre","Domingo","Retalhuleu","Retalhuleu","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Pick up","Toyota","Verde","1989","1980-1989","Choque","2017"
2017,10,"20","18:00 a 23:59","Noche","Diciembre","Domingo","Retalhuleu","Retalhuleu","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","Ignorado","Mayor","Moto taxi","Bajaj","Rojo","2009","2000-2009","Choque","2017"
2017,10,"1","00:00 a 05:59","Mañana","Diciembre","Domingo","Nuevo San Carlos","Retalhuleu","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Suzuki","Gris","2010","2010-2018","Caída","2017"
2017,10,"21","18:00 a 23:59","Noche","Diciembre","Domingo","San Andrés Villa Seca","Retalhuleu","Ignorada","Hombre","47","45-49","45-49","45 - 49 ","Ignorado","Mayor","Moto taxi","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
