dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,tipo_vehi,causa_acc,marca_vehi,estado_pil,year
17,Enero,Jueves,16,Guatemala,12,Hombre,39,Mayor,Cabezal,COLISION,Ignorado,NORMAL,2013
17,Enero,Jueves,16,Guatemala,12,Hombre,27,Mayor,Motocicleta,COLISION,Bajaj,NORMAL,2013
17,Enero,Jueves,13,Escuintla,Ignorado,Hombre,25,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
17,Enero,Jueves,13,Escuintla,Ignorado,Hombre,31,Mayor,Motocicleta,COLISION,Bmw,NORMAL,2013
17,Enero,Jueves,16,Santa Rosa,Ignorado,Hombre,29,Mayor,Bus extraurbano,COLISION,International,NORMAL,2013
17,Enero,Jueves,16,Santa Rosa,Ignorado,Hombre,43,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
17,Enero,Jueves,16,Santa Rosa,Ignorado,Hombre,37,Mayor,Pick up,COLISION,Volkwagen,NORMAL,2013
17,Enero,Jueves,17,San Marcos,Ignorado,Hombre,29,Mayor,Camioneta,CHOQUE,Toyota,EBRIO,2013
17,Enero,Jueves,10,El Progreso,Ignorado,Hombre,23,Mayor,Pick up,CHOQUE,Nissan_duplicated_37,NORMAL,2013
17,Enero,Jueves,16,Sacatepéquez,Ignorado,Hombre,22,Mayor,Camión,COLISION,Mercedes benz,NORMAL,2013
17,Enero,Jueves,16,Sacatepéquez,Ignorado,Hombre,42,Mayor,Cabezal,COLISION,Freightliner,NORMAL,2013
17,Enero,Jueves,20,Guatemala,12,Hombre,50,Mayor,Automovil,COLISION,Mazda,NORMAL,2013
17,Enero,Jueves,20,Guatemala,12,Hombre,20,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
17,Enero,Jueves,19,Escuintla,Ignorado,Hombre,54,Mayor,Pick up,VUELCO,Toyota,NORMAL,2013
17,Enero,Jueves,22,Quetzaltenango,Ignorado,Hombre,52,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
17,Enero,Jueves,22,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,COLISION,Ignorado,NORMAL,2013
17,Enero,Jueves,8,Alta Verapaz,Ignorado,Ignorado,Ignorado,Ignorado,Mototaxi,CHOQUE,Ignorado,NORMAL,2013
18,Enero,Viernes,18,Guatemala,7,Hombre,61,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
18,Enero,Viernes,18,Guatemala,7,Hombre,28,Mayor,Automovil,COLISION,Kia,NORMAL,2013
18,Enero,Viernes,22,Santa Rosa,Ignorado,Hombre,18,Mayor,Automovil,CHOQUE,Mazda,IGNORADO,2013
18,Enero,Viernes,2,Quetzaltenango,3,Hombre,19,Mayor,Microbus,CHOQUE,Ignorado,EBRIO,2013
18,Enero,Viernes,14,Quetzaltenango,1,Hombre,17,Menor,Motocicleta,COLISION,Suzuki,NORMAL,2013
18,Enero,Viernes,14,Quetzaltenango,1,Hombre,31,Mayor,Automovil,COLISION,Mazda,NORMAL,2013
18,Enero,Viernes,21,Totonicapán,Ignorado,Hombre,29,Mayor,Camión,COLISION,Isuzu,NORMAL,2013
18,Enero,Viernes,21,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,COLISION,Toyota,IGNORADO,2013
18,Enero,Viernes,12,Quiché,1,Hombre,23,Mayor,Mototaxi,COLISION,Bajaj,NORMAL,2013
18,Enero,Viernes,12,Quiché,1,Ignorado,Ignorado,Ignorado,Bus urbano,COLISION,Ignorado,IGNORADO,2013
19,Enero,Sabado,23,Guatemala,6,Hombre,23,Mayor,Motocicleta,CHOQUE,Ignorado,NORMAL,2013
19,Enero,Sabado,1,Guatemala,3,Hombre,31,Mayor,Pick up,CHOQUE,Isuzu,NORMAL,2013
19,Enero,Sabado,3,Guatemala,19,Ignorado,Ignorado,Ignorado,Automovil,COLISION,Ignorado,IGNORADO,2013
19,Enero,Sabado,3,Guatemala,19,Hombre,20,Mayor,Motocicleta,COLISION,Sniper,NORMAL,2013
19,Enero,Sabado,13,Escuintla,Ignorado,Mujer,32,Mayor,Automovil,COLISION,Nissan_duplicated_37,NORMAL,2013
19,Enero,Sabado,13,Escuintla,Ignorado,Hombre,16,Menor,Motocicleta,COLISION,Suzuki,NORMAL,2013
19,Enero,Sabado,11,El Progreso,Ignorado,Hombre,55,Mayor,Camión,COLISION,Hino,NORMAL,2013
19,Enero,Sabado,11,El Progreso,Ignorado,Hombre,26,Mayor,Automovil,COLISION,Honda,NORMAL,2013
19,Enero,Sabado,20,El Progreso,Ignorado,Hombre,43,Mayor,Pick up,COLISION,Ignorado,NORMAL,2013
19,Enero,Sabado,20,El Progreso,Ignorado,Hombre,13,Menor,Motocicleta,COLISION,Kymco,NORMAL,2013
19,Enero,Sabado,22,Solola,Ignorado,Hombre,38,Mayor,Pick up,CHOQUE,Toyota,EBRIO,2013
20,Enero,Domingo,23,Guatemala,1,Hombre,33,Mayor,Automovil,COLISION,Mitsubishi,EBRIO,2013
20,Enero,Domingo,23,Guatemala,1,Hombre,57,Mayor,Pick up,COLISION,Ignorado,NORMAL,2013
20,Enero,Domingo,0,Guatemala,6,Hombre,22,Mayor,Motocicleta,CHOQUE,Bajaj,EBRIO,2013
20,Enero,Domingo,2,Guatemala,15,Hombre,24,Mayor,Motocicleta,VUELCO,Ignorado,EBRIO,2013
20,Enero,Domingo,2,Guatemala,12,Hombre,26,Mayor,Automovil,COLISION,Volkwagen,EBRIO,2013
20,Enero,Domingo,2,Guatemala,12,Hombre,29,Mayor,Automovil,COLISION,Ignorado,NORMAL,2013
20,Enero,Domingo,2,Guatemala,7,Hombre,21,Mayor,Automovil,CHOQUE,Mazda,NORMAL,2013
20,Enero,Domingo,2,Guatemala,Ignorado,Hombre,40,Mayor,Camioneta,COLISION,Ignorado,NORMAL,2013
20,Enero,Domingo,2,Guatemala,Ignorado,Hombre,27,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
20,Enero,Domingo,3,Guatemala,Ignorado,Mujer,32,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
20,Enero,Domingo,3,Guatemala,Ignorado,Hombre,26,Mayor,Automovil,COLISION,Mazda,NORMAL,2013
20,Enero,Domingo,6,Jutiapa,Ignorado,Hombre,19,Mayor,Mototaxi,VUELCO,Ignorado,NORMAL,2013
20,Enero,Domingo,16,Jutiapa,Ignorado,Hombre,23,Mayor,Pick up,VUELCO,Toyota,EBRIO,2013
20,Enero,Domingo,11,Chiquimula,Ignorado,Hombre,36,Mayor,Automovil,COLISION,Mazda,NORMAL,2013
20,Enero,Domingo,11,Chiquimula,Ignorado,Hombre,48,Mayor,Automovil,COLISION,Mazda,NORMAL,2013
20,Enero,Domingo,2,Escuintla,Ignorado,Hombre,36,Mayor,Automovil,COLISION,Ignorado,NORMAL,2013
20,Enero,Domingo,2,Escuintla,Ignorado,Hombre,23,Mayor,Automovil,COLISION,Ignorado,NORMAL,2013
20,Enero,Domingo,7,Escuintla,Ignorado,Hombre,21,Mayor,Motocicleta,CHOQUE,Ignorado,NORMAL,2013
20,Enero,Domingo,0,Quetzaltenango,1,Hombre,26,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
20,Enero,Domingo,0,Quetzaltenango,1,Hombre,26,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
20,Enero,Domingo,14,Chimaltenango,Ignorado,Hombre,18,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
20,Enero,Domingo,14,Chimaltenango,Ignorado,Hombre,32,Mayor,Motocicleta,COLISION,Subaru,NORMAL,2013
21,Enero,Lunes,0,Guatemala,5,Hombre,Ignorado,Mayor,Automovil,CHOQUE,Mitsubishi,EBRIO,2013
21,Enero,Lunes,16,Guatemala,25,Hombre,18,Mayor,Motocicleta,CHOQUE,Suzuki,IGNORADO,2013
21,Enero,Lunes,12,Retalhuleu,Ignorado,Hombre,45,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
21,Enero,Lunes,12,Retalhuleu,Ignorado,Hombre,20,Mayor,Automovil,COLISION,Hyundai,NORMAL,2013
21,Enero,Lunes,16,San Marcos,Ignorado,Hombre,45,Mayor,Pick up,CHOQUE,Toyota,EBRIO,2013
21,Enero,Lunes,19,Totonicapán,Ignorado,Hombre,32,Mayor,Cabezal,COLISION,Freightliner,NORMAL,2013
21,Enero,Lunes,19,Totonicapán,Ignorado,Hombre,51,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
21,Enero,Lunes,12,Sacatepéquez,Ignorado,Hombre,Ignorado,Mayor,Pick up,VUELCO,Toyota,IGNORADO,2013
22,Enero,Martes,16,Jutiapa,Ignorado,Mujer,45,Mayor,Automovil,COLISION,Volkwagen,NORMAL,2013
22,Enero,Martes,16,Jutiapa,Ignorado,Hombre,21,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
22,Enero,Martes,10,Suchitepéquez,Ignorado,Hombre,34,Mayor,Camión,COLISION,Freightliner,IGNORADO,2013
22,Enero,Martes,10,Suchitepéquez,Ignorado,Hombre,43,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
22,Enero,Martes,17,Chimaltenango,Ignorado,Hombre,27,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
22,Enero,Martes,17,Chimaltenango,Ignorado,Hombre,55,Mayor,Camión,COLISION,Mercedes benz,NORMAL,2013
22,Enero,Martes,17,Chimaltenango,Ignorado,Hombre,45,Mayor,Camioneta,COLISION,Toyota,NORMAL,2013
23,Enero,Miercoles,12,Guatemala,5,Hombre,35,Mayor,Ignorado,CHOQUE,Kia,NORMAL,2013
23,Enero,Miercoles,17,Guatemala,7,Hombre,32,Mayor,Camión,COLISION,International,NORMAL,2013
23,Enero,Miercoles,17,Guatemala,7,Hombre,51,Mayor,Motocicleta,COLISION,Italika,NORMAL,2013
23,Enero,Miercoles,21,Guatemala,1,Hombre,34,Mayor,Automovil,COLISION,Nissan_duplicated_37,EBRIO,2013
23,Enero,Miercoles,21,Guatemala,1,Mujer,45,Mayor,Automovil,COLISION,Mitsubishi,NORMAL,2013
23,Enero,Miercoles,16,Guatemala,5,Hombre,Ignorado,Mayor,Motocicleta,COLISION,Honda,NORMAL,2013
23,Enero,Miercoles,16,Guatemala,5,Ignorado,Ignorado,Mayor,Camión,COLISION,Ignorado,IGNORADO,2013
23,Enero,Miercoles,18,San Marcos,Ignorado,Ignorado,Ignorado,Mayor,Pick up,VUELCO,Ignorado,IGNORADO,2013
23,Enero,Miercoles,18,Huehuetenango,4,Hombre,61,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
23,Enero,Miercoles,18,Huehuetenango,4,Mujer,23,Mayor,Motocicleta,COLISION,Sniper,IGNORADO,2013
23,Enero,Miercoles,0,Huehuetenango,8,Mujer,23,Mayor,Automovil,COLISION,Ignorado,IGNORADO,2013
23,Enero,Miercoles,0,Huehuetenango,8,Mujer,23,Mayor,Motocicleta,CHOQUE,Bajaj,NORMAL,2013
23,Enero,Miercoles,20,Baja Verapaz,Ignorado,Hombre,31,Mayor,Camión,COLISION,Isuzu,NORMAL,2013
23,Enero,Miercoles,20,Baja Verapaz,Ignorado,Hombre,33,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
23,Enero,Miercoles,20,Petén,Ignorado,Hombre,33,Mayor,Pick up,COLISION,Mazda,NORMAL,2013
23,Enero,Miercoles,14,Chimaltenango,Ignorado,Hombre,54,Mayor,Microbus,COLISION,Toyota,NORMAL,2013
23,Enero,Miercoles,14,Chimaltenango,Ignorado,Hombre,17,Menor,Motocicleta,COLISION,Nissan,NORMAL,2013
23,Enero,Miercoles,14,Sacatepéquez,Ignorado,Hombre,39,Mayor,Cabezal,COLISION,Freightliner,NORMAL,2013
23,Enero,Miercoles,14,Sacatepéquez,Ignorado,Hombre,60,Mayor,Camión,COLISION,Ignorado,NORMAL,2013
24,Enero,Jueves,8,Guatemala,9,Hombre,35,Mayor,Motocicleta,COLISION,Honda,NORMAL,2013
24,Enero,Jueves,8,Guatemala,9,Hombre,51,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
24,Enero,Jueves,17,Guatemala,12,Hombre,25,Mayor,Automovil,COLISION,Datsun,NORMAL,2013
24,Enero,Jueves,17,Guatemala,12,Hombre,30,Mayor,Motocicleta,COLISION,Honda,NORMAL,2013
24,Enero,Jueves,16,Guatemala,11,Hombre,28,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
24,Enero,Jueves,16,Guatemala,11,Ignorado,Ignorado,Ignorado,Bus urbano,COLISION,Ignorado,IGNORADO,2013
24,Enero,Jueves,21,Guatemala,4,Hombre,60,Mayor,Automovil,COLISION,Suzuki,EBRIO,2013
24,Enero,Jueves,21,Guatemala,4,Hombre,26,Mayor,Automovil,COLISION,Kia,NORMAL,2013
24,Enero,Jueves,12,Jutiapa,Ignorado,Hombre,26,Mayor,Camioneta,COLISION,Jeep,NORMAL,2013
24,Enero,Jueves,12,Jutiapa,Ignorado,Hombre,22,Mayor,Mototaxi,COLISION,Bajaj,NORMAL,2013
24,Enero,Jueves,22,Jalapa,Ignorado,Hombre,22,Mayor,Pick up,VUELCO,Toyota,NORMAL,2013
24,Enero,Jueves,0,Zacapa,Ignorado,Hombre,20,Mayor,Motocicleta,VUELCO,Ignorado,NORMAL,2013
24,Enero,Jueves,5,Santa Rosa,Ignorado,Hombre,Ignorado,Mayor,Cabezal,VUELCO,International,NORMAL,2013
24,Enero,Jueves,15,Huehuetenango,Ignorado,Hombre,54,Mayor,Camioneta,COLISION,Toyota,EBRIO,2013
24,Enero,Jueves,15,Huehuetenango,Ignorado,Hombre,30,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
24,Enero,Jueves,1,Alta Verapaz,3,Hombre,25,Mayor,Automovil,COLISION,Mazda,EBRIO,2013
24,Enero,Jueves,1,Alta Verapaz,3,Ignorado,Ignorado,Ignorado,Pick up,COLISION,Ignorado,IGNORADO,2013
24,Enero,Jueves,15,El Progreso,Ignorado,Hombre,49,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
24,Enero,Jueves,15,El Progreso,Ignorado,Hombre,54,Mayor,Motocicleta,COLISION,Bajaj,NORMAL,2013
24,Enero,Jueves,0,Petén,Ignorado,Hombre,30,Mayor,Motocicleta,VUELCO,Suzuki,NORMAL,2013
24,Enero,Jueves,19,Quiché,Ignorado,Hombre,30,Mayor,Camión,VUELCO,Isuzu,NORMAL,2013
25,Enero,Viernes,0,Guatemala,7,Hombre,33,Mayor,Motocicleta,VUELCO,Honda,NORMAL,2013
25,Enero,Viernes,8,Guatemala,Ignorado,Hombre,37,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
25,Enero,Viernes,8,Guatemala,Ignorado,Hombre,52,Mayor,Automovil,COLISION,Volkwagen,NORMAL,2013
25,Enero,Viernes,19,Chiquimula,Ignorado,Hombre,17,Menor,Motocicleta,COLISION,Suzuki,NORMAL,2013
25,Enero,Viernes,19,Chiquimula,Ignorado,Hombre,80,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
25,Enero,Viernes,19,Zacapa,Ignorado,Hombre,27,Mayor,Motocicleta,VUELCO,Ignorado,NORMAL,2013
25,Enero,Viernes,6,Escuintla,Ignorado,Hombre,25,Mayor,Camioneta,CHOQUE,Ford,NORMAL,2013
25,Enero,Viernes,23,Retalhuleu,Ignorado,Hombre,28,Mayor,Motocicleta,CHOQUE,Honda,NORMAL,2013
25,Enero,Viernes,20,Quetzaltenango,Ignorado,Hombre,22,Mayor,Motocicleta,COLISION,Freedom,NORMAL,2013
25,Enero,Viernes,20,Quetzaltenango,Ignorado,Hombre,44,Mayor,Motocicleta,COLISION,Honda,NORMAL,2013
25,Enero,Viernes,23,Quetzaltenango,1,Hombre,20,Mayor,Automovil,COLISION,Toyota,EBRIO,2013
25,Enero,Viernes,23,Quetzaltenango,1,Hombre,20,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
25,Enero,Viernes,23,Quetzaltenango,1,Hombre,47,Mayor,Pick up,COLISION,Ignorado,NORMAL,2013
25,Enero,Viernes,12,Quetzaltenango,Ignorado,Hombre,42,Mayor,Mototaxi,COLISION,Bajaj,EBRIO,2013
25,Enero,Viernes,12,Quetzaltenango,Ignorado,Hombre,30,Mayor,Bus extraurbano,COLISION,International,NORMAL,2013
25,Enero,Viernes,14,Quetzaltenango,1,Hombre,44,Mayor,Automovil,CHOQUE,Hyundai,NORMAL,2013
25,Enero,Viernes,18,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,VUELCO,International,IGNORADO,2013
26,Enero,Sabado,22,Guatemala,9,Hombre,35,Mayor,Automovil,COLISION,Toyota,EBRIO,2013
26,Enero,Sabado,22,Guatemala,9,Hombre,30,Mayor,Automovil,COLISION,Hyundai,NORMAL,2013
26,Enero,Sabado,0,Guatemala,6,Hombre,22,Mayor,Motocicleta,CHOQUE,Honda,EBRIO,2013
26,Enero,Sabado,4,Guatemala,12,Hombre,28,Mayor,Automovil,CHOQUE,Bmw,EBRIO,2013
26,Enero,Sabado,17,Santa Rosa,Ignorado,Hombre,49,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
26,Enero,Sabado,17,Santa Rosa,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,COLISION,Toyota,IGNORADO,2013
26,Enero,Sabado,22,Suchitepéquez,Ignorado,Hombre,34,Mayor,Pick up,COLISION,Toyota,EBRIO,2013
26,Enero,Sabado,22,Suchitepéquez,Ignorado,Hombre,21,Mayor,Mototaxi,COLISION,Bajaj,NORMAL,2013
26,Enero,Sabado,0,Retalhuleu,Ignorado,Hombre,37,Mayor,Automovil,COLISION,Geo,EBRIO,2013
26,Enero,Sabado,0,Retalhuleu,Ignorado,Hombre,22,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
26,Enero,Sabado,11,Huehuetenango,2,Ignorado,Ignorado,Ignorado,Camión,COLISION,Ignorado,IGNORADO,2013
26,Enero,Sabado,11,Huehuetenango,2,Hombre,31,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
27,Enero,Domingo,4,Guatemala,7,Hombre,29,Mayor,Automovil,CHOQUE,Volkwagen,EBRIO,2013
27,Enero,Domingo,20,Guatemala,11,Hombre,28,Mayor,Automovil,COLISION,Nissan_duplicated_37,EBRIO,2013
27,Enero,Domingo,20,Guatemala,11,Ignorado,Ignorado,Ignorado,Taxi,COLISION,Nissan_duplicated_37,IGNORADO,2013
27,Enero,Domingo,15,Guatemala,Ignorado,Hombre,40,Mayor,Pick up,CHOQUE,Isuzu,NORMAL,2013
27,Enero,Domingo,0,Guatemala,Ignorado,Hombre,17,Menor,Motocicleta,COLISION,Sniper,NORMAL,2013
27,Enero,Domingo,0,Guatemala,Ignorado,Hombre,37,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
27,Enero,Domingo,17,Guatemala,1,Hombre,22,Mayor,Camión,COLISION,Mitsubishi,EBRIO,2013
27,Enero,Domingo,17,Guatemala,1,Hombre,59,Mayor,Bus urbano,COLISION,Ignorado,NORMAL,2013
27,Enero,Domingo,15,Jalapa,1,Hombre,23,Mayor,Camión,COLISION,Isuzu,EBRIO,2013
27,Enero,Domingo,15,Jalapa,1,Hombre,22,Mayor,Motocicleta,COLISION,Wuyang,NORMAL,2013
27,Enero,Domingo,3,Chiquimula,Ignorado,Hombre,25,Mayor,Automovil,COLISION,Mazda,NORMAL,2013
27,Enero,Domingo,3,Chiquimula,Ignorado,Hombre,67,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
27,Enero,Domingo,21,Zacapa,Ignorado,Hombre,18,Mayor,Motocicleta,COLISION,Sniper,NORMAL,2013
27,Enero,Domingo,21,Zacapa,Ignorado,Hombre,34,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
27,Enero,Domingo,1,Escuintla,Ignorado,Hombre,23,Mayor,Automovil,CHOQUE,Peugeot,EBRIO,2013
27,Enero,Domingo,17,Santa Rosa,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,COLISION,Ignorado,IGNORADO,2013
27,Enero,Domingo,17,Santa Rosa,Ignorado,Hombre,28,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
27,Enero,Domingo,17,Quetzaltenango,6,Hombre,32,Mayor,Microbus,COLISION,Kia,EBRIO,2013
27,Enero,Domingo,17,Quetzaltenango,6,Ignorado,Ignorado,Ignorado,Automovil,COLISION,Mazda,IGNORADO,2013
27,Enero,Domingo,16,Baja Verapaz,Ignorado,Hombre,55,Mayor,Microbus,COLISION,Mitsubishi,NORMAL,2013
27,Enero,Domingo,16,Baja Verapaz,Ignorado,Hombre,19,Mayor,Motocicleta,COLISION,Bajaj,NORMAL,2013
27,Enero,Domingo,22,El Progreso,Ignorado,Hombre,25,Mayor,Automovil,COLISION,Ignorado,NORMAL,2013
27,Enero,Domingo,22,El Progreso,Ignorado,Hombre,17,Menor,Mototaxi,COLISION,Bajaj,NORMAL,2013
28,Enero,Lunes,23,Guatemala,18,Hombre,40,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
28,Enero,Lunes,23,Guatemala,18,Hombre,43,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
28,Enero,Lunes,20,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Cabezal,VUELCO,Freightliner,IGNORADO,2013
28,Enero,Lunes,18,Guatemala,12,Ignorado,Ignorado,Ignorado,Pick up,COLISION,Ignorado,IGNORADO,2013
28,Enero,Lunes,18,Guatemala,12,Hombre,61,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
28,Enero,Lunes,0,Jalapa,Ignorado,Hombre,18,Mayor,Pick up,CAIDA,Toyota,EBRIO,2013
28,Enero,Lunes,17,Santa Rosa,Ignorado,Hombre,21,Mayor,Mototaxi,COLISION,Bajaj,EBRIO,2013
28,Enero,Lunes,17,Santa Rosa,Ignorado,Hombre,Ignorado,Mayor,Mototaxi,COLISION,Ignorado,NORMAL,2013
28,Enero,Lunes,17,Petén,Ignorado,Hombre,56,Mayor,Motocicleta,CHOQUE,Suzuki,NORMAL,2013
28,Enero,Lunes,16,Petén,Ignorado,Hombre,42,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
28,Enero,Lunes,16,Petén,Ignorado,Hombre,22,Mayor,Motocicleta,COLISION,Freedom,NORMAL,2013
29,Enero,Martes,10,Guatemala,18,Ignorado,Ignorado,Ignorado,Camión,COLISION,Ignorado,IGNORADO,2013
29,Enero,Martes,10,Guatemala,18,Hombre,24,Mayor,Motocicleta,COLISION,Italika,NORMAL,2013
29,Enero,Martes,8,Zacapa,Ignorado,Hombre,44,Mayor,Cabezal,COLISION,Freightliner,NORMAL,2013
29,Enero,Martes,8,Zacapa,Ignorado,Hombre,49,Mayor,Pick up,COLISION,Ford,NORMAL,2013
29,Enero,Martes,22,Retalhuleu,Ignorado,Hombre,41,Mayor,Motocicleta,VUELCO,Italika,NORMAL,2013
29,Enero,Martes,15,Alta Verapaz,Ignorado,Hombre,24,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
29,Enero,Martes,15,Alta Verapaz,Ignorado,Mujer,32,Mayor,Camión,COLISION,Hino,NORMAL,2013
29,Enero,Martes,18,Izabal,Ignorado,Hombre,39,Mayor,Motocicleta,CHOQUE,Sniper,IGNORADO,2013
29,Enero,Martes,16,Petén,Ignorado,Mujer,20,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
29,Enero,Martes,16,Petén,Ignorado,Hombre,Ignorado,Mayor,Motocicleta,COLISION,Freedom,NORMAL,2013
29,Enero,Martes,18,Petén,Ignorado,Hombre,50,Mayor,Motocicleta,COLISION,Bajaj,NORMAL,2013
29,Enero,Martes,18,Petén,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,COLISION,Toyota,IGNORADO,2013
30,Enero,Miercoles,22,Chiquimula,Ignorado,Hombre,59,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
30,Enero,Miercoles,22,Chiquimula,Ignorado,Hombre,22,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
30,Enero,Miercoles,17,Suchitepéquez,Ignorado,Hombre,36,Mayor,Camioneta,COLISION,Jeep,NORMAL,2013
30,Enero,Miercoles,17,Suchitepéquez,Ignorado,Hombre,36,Mayor,Motocicleta,COLISION,Bajaj,NORMAL,2013
30,Enero,Miercoles,15,Retalhuleu,Ignorado,Hombre,39,Mayor,Camioneta,COLISION,Toyota,NORMAL,2013
30,Enero,Miercoles,15,Retalhuleu,Ignorado,Hombre,38,Mayor,Motocicleta,COLISION,Bajaj,NORMAL,2013
30,Enero,Miercoles,16,Chimaltenango,Ignorado,Hombre,26,Mayor,Automovil,CHOQUE,Toyota,EBRIO,2013
31,Enero,Jueves,20,Guatemala,5,Mujer,26,Mayor,Automovil,COLISION,Mercedes benz,NORMAL,2013
31,Enero,Jueves,20,Guatemala,5,Hombre,27,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
31,Enero,Jueves,19,Chiquimula,Ignorado,Hombre,38,Mayor,Automovil,CHOQUE,Honda,EBRIO,2013
31,Enero,Jueves,23,Suchitepéquez,1,Hombre,26,Mayor,Automovil,CHOQUE,Honda,EBRIO,2013
31,Enero,Jueves,14,Izabal,Ignorado,Hombre,20,Mayor,Pick up,VUELCO,Ignorado,NORMAL,2013
31,Enero,Jueves,14,Petén,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,COLISION,Ignorado,IGNORADO,2013
31,Enero,Jueves,14,Petén,Ignorado,Hombre,47,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
31,Enero,Jueves,11,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Automovil,CAIDA,Ignorado,NORMAL,2013
31,Enero,Jueves,20,Chimaltenango,Ignorado,Hombre,29,Mayor,Camión,COLISION,Isuzu,NORMAL,2013
31,Enero,Jueves,20,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
1,Febrero,Viernes,12,Guatemala,6,Hombre,78,Mayor,Pick up,COLISION,Ignorado,EBRIO,2013
1,Febrero,Viernes,12,Guatemala,6,Hombre,Ignorado,Mayor,Automovil,COLISION,Honda,NORMAL,2013
1,Febrero,Viernes,12,Guatemala,6,Mujer,Ignorado,Mayor,Automovil,COLISION,Ignorado,NORMAL,2013
1,Febrero,Viernes,9,Guatemala,18,Hombre,22,Mayor,Automovil,COLISION,Mitsubishi,NORMAL,2013
1,Febrero,Viernes,9,Guatemala,18,Hombre,37,Mayor,Motocicleta,COLISION,Italika,NORMAL,2013
1,Febrero,Viernes,1,Quetzaltenango,Ignorado,Hombre,54,Mayor,Cabezal,CHOQUE,Freightliner,NORMAL,2013
2,Febrero,Sabado,6,Guatemala,1,Hombre,29,Mayor,Automovil,COLISION,Honda,EBRIO,2013
2,Febrero,Sabado,6,Guatemala,1,Hombre,29,Mayor,Automovil,COLISION,Chevrolet,EBRIO,2013
2,Febrero,Sabado,7,Guatemala,1,Hombre,61,Mayor,Bus urbano,COLISION,Mercedes benz,NORMAL,2013
2,Febrero,Sabado,7,Guatemala,1,Hombre,28,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
2,Febrero,Sabado,7,Guatemala,1,Hombre,17,Menor,Motocicleta,COLISION,Ignorado,NORMAL,2013
2,Febrero,Sabado,8,Guatemala,1,Hombre,18,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
2,Febrero,Sabado,8,Guatemala,1,Hombre,39,Mayor,Automovil,COLISION,Nissan_duplicated_37,NORMAL,2013
2,Febrero,Sabado,9,Guatemala,4,Hombre,31,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
