dia_ocu,hora_ocu,mes_ocu,dia_sem_ocu,depto_ocu,sexo_pil,zona_ocu,edad_pil,estado_pil,mayor_menor,tipo_vehi,marca_vehi,causa_acc,year
1,21,Diciembre,Jueves,Guatemala,Hombre,2,37,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
1,21,Diciembre,Jueves,Guatemala,Hombre,2,20,No ebrio,Mayor,Motocicleta,Asia Hero,Colisión,2016
1,6,Diciembre,Jueves,Guatemala,Ignorado,2,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
1,6,Diciembre,Jueves,Guatemala,Hombre,2,26,No ebrio,Mayor,Motocicleta,UM,Colisión,2016
1,6,Diciembre,Jueves,Guatemala,Hombre,10,22,No ebrio,Mayor,Automóvil,Kia,Colisión,2016
1,6,Diciembre,Jueves,Guatemala,Hombre,10,21,No ebrio,Mayor,Motocicleta,Honda,Colisión,2016
1,3,Diciembre,Jueves,Guatemala,Hombre,10,21,Ebrio,Mayor,Motocicleta,Italika,Colisión,2016
1,3,Diciembre,Jueves,Guatemala,Hombre,10,23,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
1,16,Diciembre,Jueves,Guatemala,Mujer,Ignorada,51,No ebrio,Mayor,Camioneta,Volkswagen,Colisión,2016
1,16,Diciembre,Jueves,Guatemala,Hombre,Ignorada,48,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
1,15,Diciembre,Jueves,Zacapa,Hombre,Ignorada,27,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
1,16,Diciembre,Jueves,Zacapa,Hombre,Ignorada,17,No ebrio,Menor,Camión,Nissan,Colisión,2016
1,16,Diciembre,Jueves,Zacapa,Hombre,Ignorada,39,No ebrio,Mayor,Bus urbano,Eagle flight,Colisión,2016
1,16,Diciembre,Jueves,Santa Rosa,Hombre,Ignorada,42,Ebrio,Mayor,Pick up,Ignorado,Colisión,2016
1,16,Diciembre,Jueves,Santa Rosa,Hombre,Ignorada,30,No ebrio,Mayor,Pick up,Ignorado,Colisión,2016
1,8,Diciembre,Jueves,Quetzaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camión,Isuzu,Colisión,2016
1,8,Diciembre,Jueves,Quetzaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2016
1,16,Diciembre,Jueves,Alta Verapaz,Hombre,Ignorada,31,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2016
1,16,Diciembre,Jueves,Alta Verapaz,Hombre,Ignorada,41,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
1,13,Diciembre,Jueves,Alta Verapaz,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Vuelco,2016
1,12,Diciembre,Jueves,Baja Verapaz,Hombre,Ignorada,41,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
1,12,Diciembre,Jueves,Baja Verapaz,Mujer,Ignorada,51,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
1,14,Diciembre,Jueves,Peten,Hombre,Ignorada,55,Ignorado,Mayor,Motocicleta,Serpento,Choque,2016
1,0,Diciembre,Jueves,Chimaltenango,Hombre,Ignorada,35,Ebrio,Mayor,Automóvil,Honda,Colisión,2016
1,0,Diciembre,Jueves,Chimaltenango,Hombre,Ignorada,32,No ebrio,Mayor,Motocicleta,Italika,Colisión,2016
1,12,Diciembre,Jueves,Chimaltenango,Hombre,Ignorada,30,No ebrio,Mayor,Pick up,Isuzu,Colisión,2016
1,12,Diciembre,Jueves,Chimaltenango,Hombre,Ignorada,24,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
1,16,Diciembre,Jueves,Chimaltenango,Hombre,Ignorada,40,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
1,16,Diciembre,Jueves,Chimaltenango,Hombre,Ignorada,18,No ebrio,Mayor,Moto taxi,Piaggio,Colisión,2016
1,19,Diciembre,Jueves,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2016
1,19,Diciembre,Jueves,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Cabezal,Freightliner,Colisión,2016
1,20,Diciembre,Jueves,Sacatepéquez,Mujer,Ignorada,54,No ebrio,Mayor,Automóvil,Chevrolet,Colisión,2016
1,20,Diciembre,Jueves,Sacatepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2016
2,23,Diciembre,Viernes,Guatemala,Hombre,Ignorada,38,Ebrio,Mayor,Automóvil,Nissan,Colisión,2016
2,23,Diciembre,Viernes,Guatemala,Hombre,Ignorada,38,No ebrio,Mayor,Automóvil,Suzuki,Colisión,2016
2,10,Diciembre,Viernes,Guatemala,Hombre,1,63,No ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2016
2,10,Diciembre,Viernes,Guatemala,Hombre,1,25,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
2,18,Diciembre,Viernes,Zacapa,Hombre,Ignorada,34,Ignorado,Mayor,Pick up,Ignorado,Colisión,2016
2,18,Diciembre,Viernes,Zacapa,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
2,15,Diciembre,Viernes,Zacapa,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
2,15,Diciembre,Viernes,Zacapa,Mujer,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
2,4,Diciembre,Viernes,Suchitepéquez,Hombre,Ignorada,24,Ignorado,Mayor,Pick up,Toyota,Choque,2016
2,14,Diciembre,Viernes,Chimaltenango,Hombre,Ignorada,44,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
2,14,Diciembre,Viernes,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Mitsubishi,Colisión,2016
2,17,Diciembre,Viernes,Zacapa,Hombre,Ignorada,21,Ignorado,Mayor,Moto taxi,Bajaj,Choque,2016
2,19,Diciembre,Viernes,Retalhuleu,Hombre,Ignorada,38,Ebrio,Mayor,Camioneta,Toyota,Colisión,2016
2,19,Diciembre,Viernes,Retalhuleu,Hombre,Ignorada,25,No ebrio,Mayor,Pick up,Mazda,Colisión,2016
2,15,Diciembre,Viernes,Quetzaltenango,Hombre,Ignorada,52,Ignorado,Mayor,Automóvil,Volkswagen,Colisión,2016
2,15,Diciembre,Viernes,Quetzaltenango,Hombre,Ignorada,27,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
2,19,Diciembre,Viernes,Jutiapa,Hombre,Ignorada,63,Ignorado,Mayor,Automóvil,Mitsubishi,Colisión,2016
2,19,Diciembre,Viernes,Jutiapa,Hombre,Ignorada,25,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
2,14,Diciembre,Viernes,Izabal,Hombre,Ignorada,22,Ignorado,Mayor,Pick up,Mitsubishi,Colisión,2016
2,14,Diciembre,Viernes,Izabal,Hombre,Ignorada,57,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
2,22,Diciembre,Viernes,Guatemala,Hombre,Ignorada,58,Ignorado,Mayor,Camión,Ignorado,Vuelco,2016
2,22,Diciembre,Viernes,Escuintla,Hombre,Ignorada,42,Ignorado,Mayor,Microbús,Nissan,Colisión,2016
2,22,Diciembre,Viernes,Escuintla,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
2,23,Diciembre,Viernes,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
2,23,Diciembre,Viernes,Chimaltenango,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
2,7,Diciembre,Viernes,Peten,Hombre,Ignorada,26,Ignorado,Mayor,Automóvil,Ignorado,Colisión,2016
2,7,Diciembre,Viernes,Peten,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2016
3,1,Diciembre,Sábado,Guatemala,Hombre,3,31,Ignorado,Mayor,Motocicleta,Suzuki,Caída,2016
3,10,Diciembre,Sábado,Guatemala,Mujer,1,22,Ignorado,Mayor,Automóvil,Hyundai,Colisión,2016
3,10,Diciembre,Sábado,Guatemala,Mujer,1,33,Ignorado,Mayor,Camioneta,Toyota,Colisión,2016
3,16,Diciembre,Sábado,Guatemala,Hombre,9,21,Ignorado,Mayor,Motocicleta,Serpento,Colisión,2016
3,16,Diciembre,Sábado,Guatemala,Ignorado,9,Ignorada,Ignorado,Ignorado,Automóvil,BMW,Colisión,2016
3,2,Diciembre,Sábado,Guatemala,Hombre,3,31,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
3,21,Diciembre,Sábado,Guatemala,Hombre,8,28,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
3,21,Diciembre,Sábado,Guatemala,Hombre,8,25,Ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
3,23,Diciembre,Sábado,Guatemala,Mujer,2,32,Ignorado,Mayor,Ignorado,Ignorado,Colisión,2016
3,23,Diciembre,Sábado,Guatemala,Hombre,2,28,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2016
3,22,Diciembre,Sábado,Guatemala,Hombre,5,30,Ebrio,Mayor,Motocicleta,Italika,Colisión,2016
3,22,Diciembre,Sábado,Guatemala,Ignorado,5,Ignorada,Ignorado,Ignorado,Camioneta,Kia,Colisión,2016
3,21,Diciembre,Sábado,Guatemala,Hombre,11,35,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
3,21,Diciembre,Sábado,Guatemala,Ignorado,11,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
3,4,Diciembre,Sábado,Guatemala,Hombre,Ignorada,39,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2016
3,4,Diciembre,Sábado,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2016
3,18,Diciembre,Sábado,Guatemala,Hombre,Ignorada,35,Ignorado,Mayor,Bus urbano,Mercedes Benz,Colisión,2016
3,18,Diciembre,Sábado,Guatemala,Hombre,Ignorada,43,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
3,7,Diciembre,Sábado,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
3,7,Diciembre,Sábado,Guatemala,Mujer,Ignorada,27,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
3,22,Diciembre,Sábado,Guatemala,Hombre,Ignorada,29,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
3,22,Diciembre,Sábado,Guatemala,Hombre,Ignorada,21,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
3,1,Diciembre,Sábado,Zacapa,Hombre,Ignorada,43,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2016
3,1,Diciembre,Sábado,Zacapa,Hombre,Ignorada,Ignorada,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
3,23,Diciembre,Sábado,Zacapa,Hombre,Ignorada,Ignorada,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
3,16,Diciembre,Sábado,Zacapa,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
3,16,Diciembre,Sábado,Escuintla,Hombre,Ignorada,46,Ignorado,Mayor,Automóvil,Ignorado,Colisión,2016
3,16,Diciembre,Sábado,Escuintla,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2016
3,19,Diciembre,Sábado,Escuintla,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
3,19,Diciembre,Sábado,Escuintla,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
3,15,Diciembre,Sábado,Santa Rosa,Hombre,Ignorada,34,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
3,15,Diciembre,Sábado,Santa Rosa,Hombre,Ignorada,36,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2016
3,17,Diciembre,Sábado,Baja Verapaz,Hombre,Ignorada,18,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
3,17,Diciembre,Sábado,Baja Verapaz,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2016
3,21,Diciembre,Sábado,Baja Verapaz,Hombre,Ignorada,20,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
3,15,Diciembre,Sábado,Izabal,Hombre,Ignorada,36,Ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
3,15,Diciembre,Sábado,Izabal,Hombre,Ignorada,37,No ebrio,Mayor,Automóvil,Honda,Colisión,2016
3,18,Diciembre,Sábado,Peten,Hombre,Ignorada,28,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
3,18,Diciembre,Sábado,Peten,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camión,Kia,Colisión,2016
3,14,Diciembre,Sábado,Quiche,Hombre,Ignorada,39,Ignorado,Mayor,Pick up,Toyota,Caída,2016
3,3,Diciembre,Sábado,Sacatepéquez,Hombre,Ignorada,29,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
3,17,Diciembre,Sábado,Sacatepéquez,Hombre,Ignorada,53,No ebrio,Mayor,Automóvil,Volkswagen,Colisión,2016
3,17,Diciembre,Sábado,Sacatepéquez,Hombre,Ignorada,25,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
4,4,Diciembre,Domingo,Guatemala,Hombre,1,42,Ebrio,Mayor,Automóvil,Mazda,Colisión,2016
4,4,Diciembre,Domingo,Guatemala,Ignorado,1,Ignorada,Ignorado,Ignorado,Camión,Hino,Colisión,2016
4,0,Diciembre,Domingo,Guatemala,Hombre,Ignorada,21,Ebrio,Mayor,Camioneta,Honda,Colisión,2016
4,0,Diciembre,Domingo,Guatemala,Hombre,Ignorada,31,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
4,0,Diciembre,Domingo,Guatemala,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Isuzu,Colisión,2016
4,0,Diciembre,Domingo,Guatemala,Hombre,Ignorada,39,No ebrio,Mayor,Pick up,Mazda,Colisión,2016
4,1,Diciembre,Domingo,Guatemala,Hombre,Ignorada,23,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
4,1,Diciembre,Domingo,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Mazda,Colisión,2016
4,13,Diciembre,Domingo,El Progreso,Hombre,Ignorada,30,Ignorado,Mayor,Automóvil,Isuzu,Colisión,2016
4,13,Diciembre,Domingo,El Progreso,Hombre,Ignorada,53,Ignorado,Mayor,Camión,Internacional,Colisión,2016
4,0,Diciembre,Domingo,Chimaltenango,Hombre,Ignorada,33,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
4,0,Diciembre,Domingo,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Motocicleta,Bajaj,Colisión,2016
4,12,Diciembre,Domingo,Chimaltenango,Hombre,Ignorada,23,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
4,12,Diciembre,Domingo,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Nissan,Colisión,2016
4,11,Diciembre,Domingo,Sacatepéquez,Hombre,Ignorada,46,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
4,11,Diciembre,Domingo,Sacatepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
4,0,Diciembre,Domingo,Alta Verapaz,Hombre,Ignorada,30,Ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
4,0,Diciembre,Domingo,Alta Verapaz,Hombre,Ignorada,Ignorada,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
4,0,Diciembre,Domingo,Retalhuleu,Hombre,Ignorada,27,Ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
4,0,Diciembre,Domingo,Retalhuleu,Hombre,Ignorada,Ignorada,No ebrio,Mayor,Automóvil,Honda,Colisión,2016
4,3,Diciembre,Domingo,Jutiapa,Hombre,Ignorada,42,Ebrio,Mayor,Pick up,Nissan,Colisión,2016
4,3,Diciembre,Domingo,Jutiapa,Hombre,Ignorada,52,No ebrio,Mayor,Microbús,Mitsubishi,Colisión,2016
4,22,Diciembre,Domingo,Escuintla,Mujer,Ignorada,14,No ebrio,Menor,Motocicleta,Ignorado,Colisión,2016
4,22,Diciembre,Domingo,Escuintla,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2016
4,20,Diciembre,Domingo,Izabal,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
4,20,Diciembre,Domingo,Izabal,Hombre,Ignorada,17,Ignorado,Menor,Motocicleta,Suzuki,Colisión,2016
4,23,Diciembre,Domingo,Peten,Hombre,Ignorada,29,Ebrio,Mayor,Automóvil,Nissan,Choque,2016
4,22,Diciembre,Domingo,Jalapa,Hombre,Ignorada,57,Ebrio,Mayor,Automóvil,Nissan,Choque,2016
4,22,Diciembre,Domingo,Guatemala,Hombre,9,42,Ignorado,Mayor,Automóvil,Mazda,Choque,2016
4,23,Diciembre,Domingo,Peten,Hombre,Ignorada,33,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
4,23,Diciembre,Domingo,Peten,Hombre,Ignorada,27,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2016
4,19,Diciembre,Domingo,Suchitepéquez,Hombre,Ignorada,29,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2016
4,19,Diciembre,Domingo,Suchitepéquez,Hombre,Ignorada,24,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
4,21,Diciembre,Domingo,Suchitepéquez,Hombre,Ignorada,27,Ebrio,Mayor,Automóvil,Mazda,Colisión,2016
4,21,Diciembre,Domingo,Suchitepéquez,Mujer,Ignorada,42,No ebrio,Mayor,Automóvil,Kia,Colisión,2016
4,20,Diciembre,Domingo,Guatemala,Hombre,Ignorada,26,Ebrio,Mayor,Automóvil,Mazda,Colisión,2016
4,20,Diciembre,Domingo,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
4,9,Diciembre,Domingo,Chimaltenango,Hombre,Ignorada,28,Ebrio,Mayor,Automóvil,Nissan,Colisión,2016
4,9,Diciembre,Domingo,Chimaltenango,Hombre,Ignorada,33,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
5,20,Diciembre,Lunes,Guatemala,Mujer,18,44,No ebrio,Mayor,Automóvil,Mazda,Colisión,2016
5,20,Diciembre,Lunes,Guatemala,Hombre,18,Ignorada,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
5,14,Diciembre,Lunes,Guatemala,Hombre,Ignorada,50,Ignorado,Mayor,Automóvil,Hyundai,Colisión,2016
5,14,Diciembre,Lunes,Guatemala,Hombre,Ignorada,39,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
5,6,Diciembre,Lunes,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Bus urbano,Ignorado,Caída,2016
5,20,Diciembre,Lunes,Guatemala,Hombre,Ignorada,30,No ebrio,Mayor,Automóvil,Honda,Colisión,2016
5,20,Diciembre,Lunes,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Motocicleta,Suzuki,Colisión,2016
5,7,Diciembre,Lunes,Jutiapa,Mujer,Ignorada,34,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
5,7,Diciembre,Lunes,Jutiapa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
5,20,Diciembre,Lunes,Jutiapa,Hombre,Ignorada,28,Ebrio,Mayor,Motocicleta,Bajaj,Choque,2016
5,7,Diciembre,Lunes,Jutiapa,Hombre,Ignorada,34,Ignorado,Mayor,Motocicleta,Yamaha,Choque,2016
5,16,Diciembre,Lunes,Escuintla,Hombre,Ignorada,23,No ebrio,Mayor,Automóvil,Mazda,Colisión,2016
5,16,Diciembre,Lunes,Escuintla,Hombre,Ignorada,14,No ebrio,Menor,Motocicleta,Bajaj,Colisión,2016
5,21,Diciembre,Lunes,Escuintla,Hombre,Ignorada,53,No ebrio,Mayor,Cabezal,Internacional,Colisión,2016
5,21,Diciembre,Lunes,Escuintla,Hombre,Ignorada,21,Ebrio,Mayor,Automóvil,Toyota,Colisión,2016
5,17,Diciembre,Lunes,Retalhuleu,Hombre,Ignorada,32,No ebrio,Mayor,Moto taxi,Bajaj,Colisión,2016
5,17,Diciembre,Lunes,Retalhuleu,Hombre,Ignorada,22,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
5,10,Diciembre,Lunes,San Marcos,Hombre,Ignorada,30,Ignorado,Mayor,Microbús,Ignorado,Colisión,2016
5,10,Diciembre,Lunes,San Marcos,Hombre,Ignorada,16,Ignorado,Menor,Pick up,Ignorado,Colisión,2016
5,5,Diciembre,Lunes,San Marcos,Hombre,Ignorada,46,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
5,5,Diciembre,Lunes,San Marcos,Hombre,Ignorada,44,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
5,17,Diciembre,Lunes,Totonicapán,Hombre,Ignorada,26,Ebrio,Mayor,Automóvil,Toyota,Colisión,2016
5,17,Diciembre,Lunes,Totonicapán,Hombre,Ignorada,Ignorada,No ebrio,Mayor,Microbús,Toyota,Colisión,2016
5,16,Diciembre,Lunes,Izabal,Hombre,Ignorada,59,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
5,16,Diciembre,Lunes,Izabal,Hombre,Ignorada,39,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2016
5,16,Diciembre,Lunes,Izabal,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2016
5,20,Diciembre,Lunes,Peten,Hombre,Ignorada,23,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2016
6,19,Diciembre,Martes,Guatemala,Mujer,3,25,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
6,19,Diciembre,Martes,Guatemala,Hombre,3,Ignorada,Ignorado,Mayor,Ignorado,Ignorado,Colisión,2016
6,9,Diciembre,Martes,Sacatepéquez,Hombre,Ignorada,52,Ignorado,Mayor,Camioneta,Honda,Colisión,2016
6,9,Diciembre,Martes,Sacatepéquez,Hombre,Ignorada,32,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
6,23,Diciembre,Martes,Escuintla,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
6,23,Diciembre,Martes,Escuintla,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
6,23,Diciembre,Martes,Zacapa,Hombre,Ignorada,36,Ebrio,Mayor,Cabezal,Freightliner,Colisión,2016
6,23,Diciembre,Martes,Zacapa,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2016
6,23,Diciembre,Martes,Zacapa,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Cabezal,Internacional,Colisión,2016
6,23,Diciembre,Martes,Zacapa,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
6,11,Diciembre,Martes,Baja Verapaz,Hombre,Ignorada,30,Ebrio,Mayor,Pick up,Toyota,Colisión,2016
6,11,Diciembre,Martes,Baja Verapaz,Hombre,Ignorada,65,Ignorado,Mayor,Camioneta,Honda,Colisión,2016
6,17,Diciembre,Martes,Baja Verapaz,Hombre,Ignorada,18,Ignorado,Mayor,Motocicleta,Movesa,Colisión,2016
6,17,Diciembre,Martes,Baja Verapaz,Mujer,Ignorada,17,Ignorado,Menor,Motocicleta,Suzuki,Colisión,2016
6,0,Diciembre,Martes,San Marcos,Hombre,Ignorada,33,Ebrio,Mayor,Microbús,Toyota,Colisión,2016
6,0,Diciembre,Martes,San Marcos,Mujer,Ignorada,42,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
6,22,Diciembre,Martes,Suchitepéquez,Hombre,Ignorada,40,Ignorado,Mayor,Camión,Hino,Colisión,2016
6,22,Diciembre,Martes,Suchitepéquez,Hombre,Ignorada,32,Ignorado,Mayor,Camión,Ignorado,Colisión,2016
6,20,Diciembre,Martes,Guatemala,Hombre,9,18,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
6,20,Diciembre,Martes,Guatemala,Ignorado,9,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
6,20,Diciembre,Martes,Peten,Hombre,Ignorada,31,Ignorado,Mayor,Camión,Ignorado,Caída,2016
7,6,Diciembre,Miércoles,Guatemala,Hombre,Ignorada,20,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
7,6,Diciembre,Miércoles,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
7,10,Diciembre,Miércoles,Guatemala,Mujer,Ignorada,32,No ebrio,Mayor,Automóvil,Mazda,Choque,2016
7,18,Diciembre,Miércoles,Jutiapa,Hombre,Ignorada,29,No ebrio,Mayor,Camión,Ignorado,Colisión,2016
7,18,Diciembre,Miércoles,Jutiapa,Hombre,Ignorada,42,Ignorado,Mayor,Microbús,Toyota,Colisión,2016
7,18,Diciembre,Miércoles,Chiquimula,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
7,18,Diciembre,Miércoles,Chiquimula,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Microbús,Dodge,Colisión,2016
7,14,Diciembre,Miércoles,San Marcos,Hombre,Ignorada,46,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
7,14,Diciembre,Miércoles,San Marcos,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Microbús,Ignorado,Colisión,2016
7,8,Diciembre,Miércoles,Huehuetenango,Hombre,Ignorada,46,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
7,8,Diciembre,Miércoles,Huehuetenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Microbús,Ignorado,Colisión,2016
8,1,Diciembre,Jueves,Guatemala,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Italika,Choque,2016
8,7,Diciembre,Jueves,Escuintla,Hombre,Ignorada,41,Ignorado,Mayor,Cabezal,Ignorado,Colisión,2016
8,7,Diciembre,Jueves,Escuintla,Hombre,Ignorada,26,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2016
8,7,Diciembre,Jueves,Escuintla,Hombre,Ignorada,46,Ignorado,Mayor,Camioneta,Kia,Colisión,2016
8,7,Diciembre,Jueves,Escuintla,Hombre,Ignorada,40,Ignorado,Mayor,Camioneta,Kia,Colisión,2016
8,1,Diciembre,Jueves,Suchitepéquez,Hombre,Ignorada,16,Ignorado,Menor,Moto taxi,Bajaj,Colisión,2016
8,1,Diciembre,Jueves,Suchitepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Toyota,Colisión,2016
8,8,Diciembre,Jueves,Sacatepéquez,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
8,8,Diciembre,Jueves,Sacatepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Hyundai,Colisión,2016
